Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Rep_ID,Region_ID,Business_Unit,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Returns_Amount,Net_Sales_Amount
T0008906,O0003587,INV0003587,IL0008906,2025-10-22,2025-10-22,C00014,P0004,SR014,Northeast,Private Label,34924.0,8486.53,1223.76,0.0,7262.77
T0008907,O0003587,INV0003587,IL0008907,2025-10-22,2025-10-22,C00014,P0061,SR014,Northeast,Foodservice Packaging,24185.0,2515.24,362.7,15.42,2137.12
T0008908,O0003588,INV0003588,IL0008908,2025-10-26,2025-10-26,C00018,P0076,SR018,Northeast,Private Label,7360.0,765.44,97.9,0.0,667.54
T0008909,O0003588,INV0003588,IL0008909,2025-10-26,2025-10-26,C00018,P0032,SR018,Northeast,Private Label,8979.0,1086.46,138.96,0.0,947.5
T0008910,O0003589,INV0003589,IL0008910,2025-10-11,2025-10-11,C00006,P0026,SR006,Northeast,Retail Packaging,26660.0,3716.4,569.72,0.0,3146.68
T0008911,O0003589,INV0003589,IL0008911,2025-10-11,2025-10-11,C00006,P0034,SR006,Northeast,Retail Packaging,30670.0,7452.81,1142.52,0.0,6310.29
T0008912,O0003589,INV0003589,IL0008912,2025-10-11,2025-10-11,C00006,P0002,SR006,Northeast,Retail Packaging,26192.0,3169.23,485.84,0.0,2683.39
T0008913,O0003590,INV0003590,IL0008913,2025-10-19,2025-10-19,C00014,P0038,SR014,Northeast,Retail Packaging,23886.0,3043.08,438.81,0.0,2604.26
T0008914,O0003590,INV0003590,IL0008914,2025-10-19,2025-10-19,C00014,P0060,SR014,Northeast,Private Label,18855.0,1112.44,160.41,0.0,952.03
T0008915,O0003590,INV0003590,IL0008915,2025-10-19,2025-10-19,C00014,P0065,SR014,Northeast,Foodservice Packaging,33340.0,1466.96,211.54,0.0,1255.42
T0008916,O0003591,INV0003591,IL0008916,2025-10-25,2025-10-25,C00027,P0054,SR003,South,Retail Packaging,8264.0,2369.29,507.03,0.0,1862.26
T0008917,O0003592,INV0003592,IL0008917,2025-10-12,2025-10-12,C00002,P0080,SR002,Northeast,Private Label,39490.0,1737.56,254.38,0.0,1483.18
T0008918,O0003592,INV0003592,IL0008918,2025-10-12,2025-10-12,C00002,P0072,SR002,Northeast,Private Label,45039.0,7300.82,1068.84,0.0,6231.98
T0008919,O0003592,INV0003592,IL0008919,2025-10-12,2025-10-12,C00002,P0044,SR002,Northeast,Private Label,28086.0,9144.8,1338.8,0.0,7806.0
T0008920,O0003593,INV0003593,IL0008920,2025-10-09,2025-10-09,C00085,P0054,SR013,Midwest,Retail Packaging,3835.0,1099.49,353.05,0.0,746.45
T0008921,O0003593,INV0003593,IL0008921,2025-10-09,2025-10-09,C00085,P0019,SR013,Midwest,Industrial,2862.0,695.47,223.31,0.0,472.15
T0008922,O0003593,INV0003593,IL0008922,2025-10-09,2025-10-09,C00085,P0075,SR013,Midwest,Industrial,2231.0,131.63,42.27,0.0,89.36
T0008923,O0003593,INV0003593,IL0008923,2025-10-09,2025-10-09,C00085,P0032,SR013,Midwest,Private Label,5227.0,632.47,203.09,3.23,426.15
T0008924,O0003594,INV0003594,IL0008924,2025-10-16,2025-10-16,C00062,P0064,SR014,Northeast,Private Label,2410.0,585.63,86.79,0.0,498.84
T0008925,O0003594,INV0003594,IL0008925,2025-10-16,2025-10-16,C00062,P0065,SR014,Northeast,Foodservice Packaging,3435.0,151.14,22.4,0.0,128.74
T0008926,O0003594,INV0003594,IL0008926,2025-10-16,2025-10-16,C00062,P0045,SR014,Northeast,Foodservice Packaging,3766.0,222.19,32.93,0.0,189.26
T0008927,O0003595,INV0003595,IL0008927,2025-10-27,2025-10-27,C00001,P0055,SR001,Midwest,Industrial,15580.0,808.6,261.99,0.0,546.61
T0008928,O0003595,INV0003595,IL0008928,2025-10-27,2025-10-27,C00001,P0080,SR001,Midwest,Private Label,20363.0,895.97,290.29,0.0,605.68
T0008929,O0003596,INV0003596,IL0008929,2025-10-19,2025-10-19,C00004,P0074,SR004,West,Retail Packaging,38335.0,12481.88,3053.07,0.0,9428.81
T0008930,O0003596,INV0003596,IL0008930,2025-10-19,2025-10-19,C00004,P0044,SR004,West,Private Label,32847.0,10694.98,2615.99,106.39,7972.61
T0008931,O0003596,INV0003596,IL0008931,2025-10-19,2025-10-19,C00004,P0060,SR004,West,Private Label,30757.0,1814.66,443.87,0.0,1370.8
T0008932,O0003597,INV0003597,IL0008932,2025-10-07,2025-10-07,C00001,P0007,SR001,Midwest,Industrial,35037.0,5003.28,1621.06,0.0,3382.22
T0008933,O0003598,INV0003598,IL0008933,2025-10-19,2025-10-19,C00013,P0068,SR013,Midwest,Private Label,12671.0,1614.29,461.85,0.0,1152.44
T0008934,O0003598,INV0003598,IL0008934,2025-10-19,2025-10-19,C00013,P0065,SR013,Midwest,Foodservice Packaging,24602.0,1082.49,309.7,0.0,772.79
T0008935,O0003598,INV0003598,IL0008935,2025-10-19,2025-10-19,C00013,P0047,SR013,Midwest,Industrial,28335.0,3428.54,980.9,0.0,2447.63
T0008936,O0003599,INV0003599,IL0008936,2025-10-05,2025-10-05,C00027,P0049,SR003,South,Foodservice Packaging,12559.0,3051.84,653.09,0.0,2398.74
T0008937,O0003599,INV0003599,IL0008937,2025-10-05,2025-10-05,C00027,P0041,SR003,South,Foodservice Packaging,10040.0,1399.58,299.51,0.0,1100.07
T0008938,O0003599,INV0003599,IL0008938,2025-10-05,2025-10-05,C00027,P0035,SR003,South,Industrial,8953.0,393.93,84.3,0.0,309.63
T0008939,O0003600,INV0003600,IL0008939,2025-10-10,2025-10-10,C00001,P0046,SR001,Midwest,Retail Packaging,37540.0,3904.16,1264.95,0.0,2639.21
T0008940,O0003601,INV0003601,IL0008940,2025-10-28,2025-10-28,C00001,P0032,SR001,Midwest,Private Label,41492.0,5020.53,1626.65,0.0,3393.88
T0008941,O0003601,INV0003601,IL0008941,2025-10-28,2025-10-28,C00001,P0016,SR001,Midwest,Private Label,35297.0,3670.89,1189.37,0.0,2481.52
T0008942,O0003601,INV0003601,IL0008942,2025-10-28,2025-10-28,C00001,P0065,SR001,Midwest,Foodservice Packaging,36207.0,1593.11,516.17,0.0,1076.94
T0008943,O0003602,INV0003602,IL0008943,2025-10-14,2025-10-14,C00025,P0034,SR001,Midwest,Retail Packaging,13688.0,3326.18,948.63,0.0,2377.56
T0008944,O0003602,INV0003602,IL0008944,2025-10-14,2025-10-14,C00025,P0059,SR001,Midwest,Industrial,14137.0,4603.01,1312.78,0.0,3290.23
T0008945,O0003602,INV0003602,IL0008945,2025-10-14,2025-10-14,C00025,P0007,SR001,Midwest,Industrial,5497.0,784.97,223.87,0.0,561.1
T0008946,O0003602,INV0003602,IL0008946,2025-10-14,2025-10-14,C00025,P0069,SR001,Midwest,Foodservice Packaging,9479.0,2717.63,775.07,0.0,1942.56
T0008947,O0003603,INV0003603,IL0008947,2025-10-20,2025-10-20,C00013,P0079,SR013,Midwest,Industrial,41376.0,10054.37,2876.55,0.0,7177.81
T0008948,O0003603,INV0003603,IL0008948,2025-10-20,2025-10-20,C00013,P0040,SR013,Midwest,Private Label,24322.0,1262.31,361.15,0.0,901.16
T0008949,O0003604,INV0003604,IL0008949,2025-10-23,2025-10-23,C00002,P0053,SR002,Northeast,Foodservice Packaging,27923.0,3557.39,520.8,0.0,3036.59
T0008950,O0003604,INV0003604,IL0008950,2025-10-23,2025-10-23,C00002,P0075,SR002,Northeast,Industrial,25860.0,1525.74,223.37,0.0,1302.37
T0008951,O0003605,INV0003605,IL0008951,2025-10-25,2025-10-25,C00002,P0054,SR002,Northeast,Retail Packaging,41309.0,11843.29,1733.86,0.0,10109.43
T0008952,O0003605,INV0003605,IL0008952,2025-10-25,2025-10-25,C00002,P0011,SR002,Northeast,Industrial,32264.0,4497.6,658.45,0.0,3839.15
T0008953,O0003605,INV0003605,IL0008953,2025-10-25,2025-10-25,C00002,P0055,SR002,Northeast,Industrial,38883.0,2018.03,295.44,0.0,1722.59
T0008954,O0003605,INV0003605,IL0008954,2025-10-25,2025-10-25,C00002,P0072,SR002,Northeast,Private Label,45176.0,7323.03,1072.09,0.0,6250.94
T0008955,O0003606,INV0003606,IL0008955,2025-10-01,2025-10-01,C00001,P0010,SR001,Midwest,Retail Packaging,27910.0,1448.53,469.32,0.0,979.21
T0008956,O0003606,INV0003606,IL0008956,2025-10-01,2025-10-01,C00001,P0030,SR001,Midwest,Retail Packaging,13240.0,781.16,253.1,0.0,528.06
T0008957,O0003606,INV0003606,IL0008957,2025-10-01,2025-10-01,C00001,P0035,SR001,Midwest,Industrial,13539.0,595.72,193.01,0.0,402.7
T0008958,O0003606,INV0003606,IL0008958,2025-10-01,2025-10-01,C00001,P0004,SR001,Midwest,Private Label,19158.0,4655.39,1508.35,0.0,3147.05
T0008959,O0003607,INV0003607,IL0008959,2025-10-03,2025-10-03,C00045,P0027,SR021,Midwest,Industrial,12738.0,2064.83,596.94,0.0,1467.89
T0008960,O0003607,INV0003607,IL0008960,2025-10-03,2025-10-03,C00045,P0062,SR021,Midwest,Retail Packaging,5582.0,675.42,195.26,0.0,480.16
T0008961,O0003607,INV0003607,IL0008961,2025-10-03,2025-10-03,C00045,P0015,SR021,Midwest,Industrial,5500.0,324.5,93.81,0.0,230.69
T0008962,O0003608,INV0003608,IL0008962,2025-10-16,2025-10-16,C00001,P0018,SR001,Midwest,Retail Packaging,34096.0,3682.37,1193.09,0.0,2489.28
T0008963,O0003608,INV0003608,IL0008963,2025-10-16,2025-10-16,C00001,P0013,SR001,Midwest,Foodservice Packaging,18733.0,2710.67,878.26,0.0,1832.41
T0008964,O0003608,INV0003608,IL0008964,2025-10-16,2025-10-16,C00001,P0074,SR001,Midwest,Retail Packaging,24982.0,8134.14,2635.46,0.0,5498.68
T0008965,O0003608,INV0003608,IL0008965,2025-10-16,2025-10-16,C00001,P0050,SR001,Midwest,Retail Packaging,24636.0,1083.98,351.21,0.0,732.77
T0008966,O0003609,INV0003609,IL0008966,2025-10-22,2025-10-22,C00004,P0006,SR004,West,Retail Packaging,12514.0,1535.47,375.58,0.0,1159.89
T0008967,O0003610,INV0003610,IL0008967,2025-10-08,2025-10-08,C00001,P0068,SR001,Midwest,Private Label,30297.0,3859.84,1250.59,0.0,2609.25
T0008968,O0003610,INV0003610,IL0008968,2025-10-08,2025-10-08,C00001,P0077,SR001,Midwest,Foodservice Packaging,18176.0,2199.3,712.57,0.0,1486.72
T0008969,O0003610,INV0003610,IL0008969,2025-10-08,2025-10-08,C00001,P0064,SR001,Midwest,Private Label,20896.0,5077.73,1645.18,0.0,3432.54
T0008970,O0003610,INV0003610,IL0008970,2025-10-08,2025-10-08,C00001,P0065,SR001,Midwest,Foodservice Packaging,22370.0,984.28,318.91,0.0,665.37
T0008971,O0003611,INV0003611,IL0008971,2025-10-18,2025-10-18,C00067,P0018,SR019,South,Retail Packaging,4078.0,440.42,99.8,0.0,340.62
T0008972,O0003611,INV0003611,IL0008972,2025-10-18,2025-10-18,C00067,P0056,SR019,South,Private Label,1591.0,221.79,50.26,0.0,171.53
T0008973,O0003611,INV0003611,IL0008973,2025-10-18,2025-10-18,C00067,P0072,SR019,South,Private Label,4210.0,682.44,154.64,0.0,527.8
T0008974,O0003612,INV0003612,IL0008974,2025-10-12,2025-10-12,C00001,P0023,SR001,Midwest,Industrial,34264.0,4365.23,1414.34,0.0,2950.9
T0008975,O0003612,INV0003612,IL0008975,2025-10-12,2025-10-12,C00001,P0051,SR001,Midwest,Industrial,24352.0,2987.99,968.11,0.0,2019.88
T0008976,O0003612,INV0003612,IL0008976,2025-10-12,2025-10-12,C00001,P0056,SR001,Midwest,Private Label,31473.0,4387.34,1421.5,0.0,2965.84
T0008977,O0003613,INV0003613,IL0008977,2025-10-13,2025-10-13,C00063,P0036,SR015,South,Private Label,3106.0,381.11,81.67,0.0,299.44
T0008978,O0003613,INV0003613,IL0008978,2025-10-13,2025-10-13,C00063,P0052,SR015,South,Private Label,2402.0,343.01,73.51,0.0,269.5
T0008979,O0003614,INV0003614,IL0008979,2025-10-23,2025-10-23,C00077,P0046,SR005,Midwest,Retail Packaging,2558.0,266.03,85.64,0.0,180.4
T0008980,O0003614,INV0003614,IL0008980,2025-10-23,2025-10-23,C00077,P0038,SR005,Midwest,Retail Packaging,4245.0,540.81,174.09,0.0,366.73
T0008981,O0003614,INV0003614,IL0008981,2025-10-23,2025-10-23,C00077,P0070,SR005,Midwest,Retail Packaging,2979.0,154.61,49.77,0.0,104.84
T0008982,O0003614,INV0003614,IL0008982,2025-10-23,2025-10-23,C00077,P0035,SR005,Midwest,Industrial,1744.0,76.74,24.7,0.0,52.03
T0008983,O0003615,INV0003615,IL0008983,2025-10-27,2025-10-27,C00015,P0042,SR015,South,Retail Packaging,31949.0,5178.93,980.37,0.0,4198.56
T0008984,O0003616,INV0003616,IL0008984,2025-10-24,2025-10-24,C00008,P0038,SR008,West,Retail Packaging,23298.0,2968.17,808.83,0.0,2159.34
T0008985,O0003617,INV0003617,IL0008985,2025-10-25,2025-10-25,C00022,P0007,SR022,Northeast,Industrial,6565.0,937.48,168.75,0.0,768.74
T0008986,O0003617,INV0003617,IL0008986,2025-10-25,2025-10-25,C00022,P0046,SR022,Northeast,Retail Packaging,7631.0,793.62,142.85,0.0,650.77
T0008987,O0003618,INV0003618,IL0008987,2025-10-23,2025-10-23,C00050,P0013,SR002,Northeast,Foodservice Packaging,9504.0,1375.23,225.54,0.0,1149.69
T0008988,O0003618,INV0003618,IL0008988,2025-10-23,2025-10-23,C00050,P0023,SR002,Northeast,Industrial,7931.0,1010.41,165.71,0.0,844.7
T0008989,O0003618,INV0003618,IL0008989,2025-10-23,2025-10-23,C00050,P0046,SR002,Northeast,Retail Packaging,9204.0,957.22,156.98,0.0,800.23
T0008990,O0003619,INV0003619,IL0008990,2025-10-14,2025-10-14,C00009,P0002,SR009,Midwest,Retail Packaging,23569.0,2851.85,870.95,0.0,1980.89
T0008991,O0003619,INV0003619,IL0008991,2025-10-14,2025-10-14,C00009,P0017,SR009,Midwest,Foodservice Packaging,35992.0,4355.03,1330.03,0.0,3025.01
T0008992,O0003619,INV0003619,IL0008992,2025-10-14,2025-10-14,C00009,P0062,SR009,Midwest,Retail Packaging,15528.0,1878.89,573.81,0.0,1305.08
T0008993,O0003620,INV0003620,IL0008993,2025-10-20,2025-10-20,C00003,P0028,SR003,South,Private Label,22194.0,3211.47,192.69,0.0,3018.78
T0008994,O0003620,INV0003620,IL0008994,2025-10-20,2025-10-20,C00003,P0067,SR003,South,Industrial,21731.0,3103.19,186.19,0.0,2917.0
T0008995,O0003620,INV0003620,IL0008995,2025-10-20,2025-10-20,C00003,P0072,SR003,South,Private Label,44785.0,7259.65,435.58,0.0,6824.07
T0008996,O0003620,INV0003620,IL0008996,2025-10-20,2025-10-20,C00003,P0036,SR003,South,Private Label,14297.0,1754.24,105.25,0.0,1648.99
T0008997,O0003621,INV0003621,IL0008997,2025-10-23,2025-10-23,C00061,P0010,SR013,Midwest,Retail Packaging,1863.0,96.69,29.24,0.0,67.45
T0008998,O0003621,INV0003621,IL0008998,2025-10-23,2025-10-23,C00061,P0070,SR013,Midwest,Retail Packaging,3193.0,165.72,50.11,0.0,115.6
T0008999,O0003621,INV0003621,IL0008999,2025-10-23,2025-10-23,C00061,P0027,SR013,Midwest,Industrial,3873.0,627.81,189.85,0.0,437.96
T0009000,O0003622,INV0003622,IL0009000,2025-10-16,2025-10-16,C00003,P0048,SR003,South,Private Label,36657.0,3958.96,237.54,0.0,3721.42
T0009001,O0003622,INV0003622,IL0009001,2025-10-16,2025-10-16,C00003,P0064,SR003,South,Private Label,22823.0,5545.99,332.76,35.34,5177.89
T0009002,O0003622,INV0003622,IL0009002,2025-10-16,2025-10-16,C00003,P0032,SR003,South,Private Label,20957.0,2535.8,152.15,0.0,2383.65
T0009003,O0003623,INV0003623,IL0009003,2025-10-05,2025-10-05,C00046,P0060,SR022,Northeast,Private Label,12454.0,734.79,133.66,0.0,601.13
T0009004,O0003624,INV0003624,IL0009004,2025-10-06,2025-10-06,C00001,P0065,SR001,Midwest,Foodservice Packaging,17832.0,784.61,254.21,0.0,530.4
T0009005,O0003624,INV0003624,IL0009005,2025-10-06,2025-10-06,C00001,P0076,SR001,Midwest,Private Label,33257.0,3458.73,1120.63,0.0,2338.1
T0009006,O0003624,INV0003624,IL0009006,2025-10-06,2025-10-06,C00001,P0032,SR001,Midwest,Private Label,19292.0,2334.33,756.32,0.0,1578.01
T0009007,O0003624,INV0003624,IL0009007,2025-10-06,2025-10-06,C00001,P0039,SR001,Midwest,Industrial,30370.0,8707.08,2821.09,0.0,5885.99
T0009008,O0003625,INV0003625,IL0009008,2025-10-01,2025-10-01,C00004,P0020,SR004,West,Private Label,14475.0,636.9,155.79,5.23,475.88
T0009009,O0003625,INV0003625,IL0009009,2025-10-01,2025-10-01,C00004,P0056,SR004,West,Private Label,19142.0,2668.39,652.69,0.0,2015.71
T0009010,O0003626,INV0003626,IL0009010,2025-10-15,2025-10-15,C00002,P0059,SR002,Northeast,Industrial,41066.0,13371.09,1957.53,0.0,11413.56
T0009011,O0003627,INV0003627,IL0009011,2025-10-01,2025-10-01,C00065,P0077,SR017,Midwest,Foodservice Packaging,5238.0,633.8,192.23,0.0,441.57
T0009012,O0003627,INV0003627,IL0009012,2025-10-01,2025-10-01,C00065,P0057,SR017,Midwest,Foodservice Packaging,4522.0,733.02,222.32,0.0,510.69
T0009013,O0003627,INV0003627,IL0009013,2025-10-01,2025-10-01,C00065,P0068,SR017,Midwest,Private Label,3243.0,413.16,125.31,0.0,287.85
T0009014,O0003627,INV0003627,IL0009014,2025-10-01,2025-10-01,C00065,P0010,SR017,Midwest,Retail Packaging,3372.0,175.01,53.08,0.0,121.93
T0009015,O0003628,INV0003628,IL0009015,2025-10-19,2025-10-19,C00023,P0072,SR023,South,Private Label,11575.0,1876.31,476.02,0.0,1400.29
T0009016,O0003628,INV0003628,IL0009016,2025-10-19,2025-10-19,C00023,P0005,SR023,South,Foodservice Packaging,13717.0,603.55,153.12,0.0,450.43
T0009017,O0003628,INV0003628,IL0009017,2025-10-19,2025-10-19,C00023,P0067,SR023,South,Industrial,12034.0,1718.46,435.97,0.0,1282.48
T0009018,O0003628,INV0003628,IL0009018,2025-10-19,2025-10-19,C00023,P0017,SR023,South,Foodservice Packaging,13063.0,1580.62,401.0,0.0,1179.62
T0009019,O0003629,INV0003629,IL0009019,2025-10-01,2025-10-01,C00058,P0027,SR010,Northeast,Industrial,1839.0,298.1,38.99,0.0,259.11
T0009020,O0003629,INV0003629,IL0009020,2025-10-01,2025-10-01,C00058,P0005,SR010,Northeast,Foodservice Packaging,1795.0,78.98,10.33,0.0,68.65
T0009021,O0003629,INV0003629,IL0009021,2025-10-01,2025-10-01,C00058,P0054,SR010,Northeast,Retail Packaging,3596.0,1030.97,134.85,0.0,896.12
T0009022,O0003630,INV0003630,IL0009022,2025-10-13,2025-10-13,C00060,P0054,SR012,West,Retail Packaging,2357.0,675.75,191.71,0.0,484.04
T0009023,O0003630,INV0003630,IL0009023,2025-10-13,2025-10-13,C00060,P0004,SR012,West,Private Label,3945.0,958.64,271.96,0.0,686.67
T0009024,O0003630,INV0003630,IL0009024,2025-10-13,2025-10-13,C00060,P0031,SR012,West,Industrial,4433.0,461.03,130.79,3.26,326.98
T0009025,O0003630,INV0003630,IL0009025,2025-10-13,2025-10-13,C00060,P0048,SR012,West,Private Label,1849.0,199.69,56.65,0.0,143.04
T0009026,O0003631,INV0003631,IL0009026,2025-10-07,2025-10-07,C00021,P0047,SR021,Midwest,Industrial,14154.0,1712.63,535.37,0.0,1177.26
T0009027,O0003631,INV0003631,IL0009027,2025-10-07,2025-10-07,C00021,P0007,SR021,Midwest,Industrial,8155.0,1164.53,364.03,0.0,800.5
T0009028,O0003631,INV0003631,IL0009028,2025-10-07,2025-10-07,C00021,P0023,SR021,Midwest,Industrial,10521.0,1340.38,419.0,0.0,921.37
T0009029,O0003632,INV0003632,IL0009029,2025-10-01,2025-10-01,C00082,P0039,SR010,Northeast,Industrial,3617.0,1036.99,155.45,4.95,876.6
T0009030,O0003632,INV0003632,IL0009030,2025-10-01,2025-10-01,C00082,P0024,SR010,Northeast,Private Label,3678.0,1054.48,158.07,0.0,896.42
T0009031,O0003632,INV0003632,IL0009031,2025-10-01,2025-10-01,C00082,P0058,SR010,Northeast,Retail Packaging,1483.0,214.59,32.17,0.99,181.44
T0009032,O0003632,INV0003632,IL0009032,2025-10-01,2025-10-01,C00082,P0026,SR010,Northeast,Retail Packaging,1430.0,199.34,29.88,0.0,169.46
T0009033,O0003633,INV0003633,IL0009033,2025-10-07,2025-10-07,C00031,P0079,SR007,South,Industrial,10931.0,2656.23,552.23,0.0,2104.0
T0009034,O0003633,INV0003633,IL0009034,2025-10-07,2025-10-07,C00031,P0009,SR007,South,Foodservice Packaging,9401.0,2695.27,560.35,0.0,2134.92
T0009035,O0003633,INV0003633,IL0009035,2025-10-07,2025-10-07,C00031,P0033,SR007,South,Foodservice Packaging,7181.0,775.55,161.24,0.0,614.31
T0009036,O0003633,INV0003633,IL0009036,2025-10-07,2025-10-07,C00031,P0048,SR007,South,Private Label,9761.0,1054.19,219.17,0.0,835.02
T0009037,O0003634,INV0003634,IL0009037,2025-10-22,2025-10-22,C00001,P0022,SR001,Midwest,Retail Packaging,16005.0,2285.51,740.51,0.0,1545.01
T0009038,O0003634,INV0003634,IL0009038,2025-10-22,2025-10-22,C00001,P0013,SR001,Midwest,Foodservice Packaging,27333.0,3955.09,1281.45,0.0,2673.64
T0009039,O0003634,INV0003634,IL0009039,2025-10-22,2025-10-22,C00001,P0009,SR001,Midwest,Foodservice Packaging,21883.0,6273.86,2032.73,0.0,4241.13
T0009040,O0003634,INV0003634,IL0009040,2025-10-22,2025-10-22,C00001,P0036,SR001,Midwest,Private Label,32362.0,3970.82,1286.54,0.0,2684.27
T0009041,O0003635,INV0003635,IL0009041,2025-10-21,2025-10-21,C00048,P0033,SR024,West,Foodservice Packaging,5870.0,633.96,172.82,0.0,461.14
T0009042,O0003635,INV0003635,IL0009042,2025-10-21,2025-10-21,C00048,P0028,SR024,West,Private Label,7788.0,1126.92,307.2,0.0,819.72
T0009043,O0003635,INV0003635,IL0009043,2025-10-21,2025-10-21,C00048,P0048,SR024,West,Private Label,7076.0,764.21,208.32,0.0,555.88
T0009044,O0003635,INV0003635,IL0009044,2025-10-21,2025-10-21,C00048,P0069,SR024,West,Foodservice Packaging,6942.0,1990.27,542.55,0.0,1447.72
T0009045,O0003636,INV0003636,IL0009045,2025-10-25,2025-10-25,C00031,P0045,SR007,South,Foodservice Packaging,5834.0,344.21,71.56,0.0,272.65
T0009046,O0003636,INV0003636,IL0009046,2025-10-25,2025-10-25,C00031,P0057,SR007,South,Foodservice Packaging,13773.0,2232.6,464.16,0.0,1768.45
T0009047,O0003636,INV0003636,IL0009047,2025-10-25,2025-10-25,C00031,P0019,SR007,South,Industrial,5202.0,1264.09,262.8,0.0,1001.28
T0009048,O0003637,INV0003637,IL0009048,2025-10-27,2025-10-27,C00078,P0017,SR006,Northeast,Foodservice Packaging,3308.0,400.27,53.4,0.0,346.87
T0009049,O0003637,INV0003637,IL0009049,2025-10-27,2025-10-27,C00078,P0072,SR006,Northeast,Private Label,2520.0,408.49,54.49,0.0,354.0
T0009050,O0003638,INV0003638,IL0009050,2025-10-23,2025-10-23,C00013,P0051,SR013,Midwest,Industrial,30593.0,3753.76,1073.95,0.0,2679.81
T0009051,O0003638,INV0003638,IL0009051,2025-10-23,2025-10-23,C00013,P0021,SR013,Midwest,Foodservice Packaging,18676.0,2291.55,655.61,0.0,1635.93
T0009052,O0003638,INV0003638,IL0009052,2025-10-23,2025-10-23,C00013,P0003,SR013,Midwest,Industrial,33874.0,3658.39,1046.67,0.0,2611.73
T0009053,O0003639,INV0003639,IL0009053,2025-10-27,2025-10-27,C00003,P0073,SR003,South,Foodservice Packaging,29530.0,4272.99,256.38,0.0,4016.61
T0009054,O0003639,INV0003639,IL0009054,2025-10-27,2025-10-27,C00003,P0031,SR003,South,Industrial,36568.0,3803.07,228.18,0.0,3574.89
T0009055,O0003640,INV0003640,IL0009055,2025-10-24,2025-10-24,C00014,P0069,SR014,Northeast,Foodservice Packaging,33770.0,9681.86,1396.12,0.0,8285.73
T0009056,O0003640,INV0003640,IL0009056,2025-10-24,2025-10-24,C00014,P0054,SR014,Northeast,Retail Packaging,21159.0,6066.29,874.76,0.0,5191.53
T0009057,O0003640,INV0003640,IL0009057,2025-10-24,2025-10-24,C00014,P0065,SR014,Northeast,Foodservice Packaging,13369.0,588.24,84.82,0.0,503.41
T0009058,O0003640,INV0003640,IL0009058,2025-10-24,2025-10-24,C00014,P0026,SR014,Northeast,Retail Packaging,27158.0,3785.83,545.92,0.0,3239.91
T0009059,O0003641,INV0003641,IL0009059,2025-11-07,2025-11-07,C00027,P0035,SR003,South,Industrial,6945.0,305.58,65.39,0.0,240.19
T0009060,O0003642,INV0003642,IL0009060,2025-11-15,2025-11-15,C00001,P0024,SR001,Midwest,Private Label,16610.0,4762.09,1542.92,0.0,3219.17
T0009061,O0003642,INV0003642,IL0009061,2025-11-15,2025-11-15,C00001,P0048,SR001,Midwest,Private Label,27653.0,2986.52,967.63,0.0,2018.89
T0009062,O0003643,INV0003643,IL0009062,2025-11-03,2025-11-03,C00026,P0059,SR002,Northeast,Industrial,9024.0,2938.21,346.71,0.0,2591.51
T0009063,O0003643,INV0003643,IL0009063,2025-11-03,2025-11-03,C00026,P0070,SR002,Northeast,Retail Packaging,6593.0,342.18,40.38,0.0,301.8
T0009064,O0003643,INV0003643,IL0009064,2025-11-03,2025-11-03,C00026,P0018,SR002,Northeast,Retail Packaging,9053.0,977.72,115.37,0.0,862.35
