Order_ID,Customer_ID,Ship_Date,Freight_Cost
O0003668,C00001,2025-11-06,702.12
O0003669,C00001,2025-11-03,108.15
O0003670,C00068,2025-11-03,86.8
O0003671,C00001,2025-11-06,144.1
O0003672,C00001,2025-11-20,39.5
O0003673,C00004,2025-11-05,88.99
O0003674,C00002,2025-11-12,548.89
O0003675,C00001,2025-11-05,139.96
O0003676,C00001,2025-11-14,390.54
O0003677,C00020,2025-11-09,1.23
O0003678,C00116,2025-11-26,61.24
O0003679,C00029,2025-11-20,312.43
O0003680,C00001,2025-11-22,451.59
O0003681,C00049,2025-11-10,106.7
O0003682,C00013,2025-11-25,107.21
O0003683,C00001,2025-11-10,637.37
O0003684,C00105,2025-11-28,25.38
O0003685,C00079,2025-11-11,44.81
O0003686,C00044,2025-11-20,62.57
O0003687,C00071,2025-11-18,37.18
O0003688,C00015,2025-11-11,838.67
O0003689,C00001,2025-11-24,471.08
O0003690,C00001,2025-11-09,184.71
O0003691,C00002,2025-11-01,373.55
O0003692,C00001,2025-11-03,300.25
O0003693,C00087,2025-11-22,61.3
O0003694,C00003,2025-11-20,106.16
O0003695,C00008,2025-11-28,253.43
O0003696,C00013,2025-11-22,474.33
O0003697,C00008,2025-11-21,429.69
O0003698,C00029,2025-11-13,244.07
O0003699,C00001,2025-11-13,6.69
O0003700,C00002,2025-11-20,329.77
O0003701,C00001,2025-11-19,314.16
O0003702,C00001,2025-11-20,127.29
O0003703,C00001,2025-11-05,38.57
O0003704,C00001,2025-11-24,241.25
O0003705,C00001,2025-11-11,468.65
O0003706,C00021,2025-11-11,147.37
O0003707,C00002,2025-11-14,24.5
O0003708,C00009,2025-11-22,282.88
O0003709,C00114,2025-11-06,6.73
O0003710,C00109,2025-11-12,66.94
O0003711,C00011,2025-11-04,263.29
O0003712,C00080,2025-11-25,48.6
O0003713,C00018,2025-11-01,186.36
O0003714,C00014,2025-11-15,32.82
O0003715,C00114,2025-11-16,25.86
O0003716,C00033,2025-11-13,30.49
O0003717,C00001,2025-11-07,670.34
O0003718,C00005,2025-11-15,141.26
O0003719,C00029,2025-11-20,161.04
O0003720,C00005,2025-11-14,815.42
O0003721,C00003,2025-11-08,234.95
O0003722,C00001,2025-11-24,257.67
O0003723,C00099,2025-11-04,35.34
O0003724,C00001,2025-11-11,710.67
O0003725,C00013,2025-11-24,450.98
O0003726,C00011,2025-11-02,605.71
O0003727,C00004,2025-11-01,412.2
O0003728,C00093,2025-11-27,30.78
O0003729,C00034,2025-11-21,31.32
O0003730,C00001,2025-11-10,187.05
O0003731,C00001,2025-11-03,585.9
O0003732,C00061,2025-11-23,0.78
O0003733,C00001,2025-11-14,141.25
O0003734,C00004,2025-11-20,523.23
O0003735,C00001,2025-11-15,273.59
O0003736,C00025,2025-11-19,194.07
O0003737,C00063,2025-11-23,1.5
O0003738,C00004,2025-11-08,111.14
O0003739,C00007,2025-11-15,10.1
O0003740,C00072,2025-11-23,29.92
O0003741,C00011,2025-11-21,46.01
O0003742,C00037,2025-11-09,80.78
O0003743,C00001,2025-11-28,263.93
O0003744,C00001,2025-11-14,311.68
O0003745,C00001,2025-11-25,425.08
O0003746,C00002,2025-11-10,398.89
O0003747,C00024,2025-11-17,152.87
O0003748,C00046,2025-11-27,34.45
O0003749,C00023,2025-11-26,114.29
O0003750,C00002,2025-11-14,797.41
O0003751,C00005,2025-11-14,168.71
O0003752,C00004,2025-11-04,546.45
O0003753,C00014,2025-11-12,203.06
O0003754,C00002,2025-11-20,262.81
O0003755,C00001,2025-11-26,385.59
O0003756,C00015,2025-11-03,180.46
O0003757,C00094,2025-11-13,80.21
O0003758,C00040,2025-11-28,40.73
O0003759,C00041,2025-11-14,60.07
O0003760,C00098,2025-11-28,31.81
O0003761,C00002,2025-11-24,691.96
O0003762,C00006,2025-11-13,648.75
O0003763,C00001,2025-11-26,367.17
O0003764,C00025,2025-11-12,155.64
O0003765,C00017,2025-11-21,9.71
O0003766,C00001,2025-11-16,74.47
O0003767,C00003,2025-11-23,76.37
O0003768,C00048,2025-11-23,45.85
O0003769,C00001,2025-11-03,266.01
O0003770,C00010,2025-11-02,293.09
O0003771,C00001,2025-11-08,141.65
O0003772,C00050,2025-11-17,187.97
O0003773,C00019,2025-11-27,13.11
O0003774,C00001,2025-11-07,124.95
O0003775,C00011,2025-11-14,308.06
O0003776,C00098,2025-11-02,21.53
O0003777,C00002,2025-11-23,60.31
O0003778,C00017,2025-11-23,134.91
O0003779,C00002,2025-11-27,370.27
O0003780,C00001,2025-11-19,179.11
O0003781,C00003,2025-11-10,48.78
O0003782,C00040,2025-11-01,249.07
O0003783,C00001,2025-11-04,242.02
O0003784,C00008,2025-11-10,620.02
O0003785,C00001,2025-11-19,334.67
O0003786,C00058,2025-11-12,60.74
O0003787,C00001,2025-11-14,362.58
O0003788,C00001,2025-11-03,456.08
O0003789,C00052,2025-11-10,225.19
O0003790,C00001,2025-11-09,210.33
O0003791,C00001,2025-11-20,371.27
O0003792,C00060,2025-11-16,26.25
O0003793,C00087,2025-11-10,73.66
O0003794,C00002,2025-11-03,279.79
O0003795,C00042,2025-11-27,108.29
O0003796,C00025,2025-11-19,44.21
O0003797,C00037,2025-11-22,122.71
O0003798,C00088,2025-11-06,33.1
O0003799,C00001,2025-11-17,146.66
O0003800,C00008,2025-11-14,497.14
O0003801,C00008,2025-11-13,25.8
O0003802,C00020,2025-11-21,143.61
O0003803,C00055,2025-11-14,57.28
O0003804,C00095,2025-11-14,15.92
O0003805,C00002,2025-11-19,7.12
O0003806,C00010,2025-11-17,166.34
O0003807,C00005,2025-11-20,191.07
O0003808,C00004,2025-11-14,98.94
O0003809,C00116,2025-11-19,1.8
O0003810,C00002,2025-11-12,101.48
O0003811,C00051,2025-11-22,70.56
O0003812,C00001,2025-11-17,5.11
O0003813,C00072,2025-11-13,28.52
O0003814,C00088,2025-11-01,35.03
O0003815,C00007,2025-11-18,42.36
O0003816,C00002,2025-11-01,314.29
O0003817,C00011,2025-11-21,347.63
O0003818,C00018,2025-11-03,152.24
O0003819,C00033,2025-11-03,81.77
O0003820,C00077,2025-11-01,11.73
O0003821,C00063,2025-11-05,52.63
O0003822,C00001,2025-11-28,76.41
O0003823,C00103,2025-11-06,43.04
O0003824,C00002,2025-11-20,742.94
O0003825,C00053,2025-11-27,97.9
O0003826,C00004,2025-11-16,705.72
O0003827,C00002,2025-11-11,442.29
O0003828,C00001,2025-11-04,181.49
O0003829,C00010,2025-11-13,9.04
O0003830,C00060,2025-11-18,81.09
O0003831,C00003,2025-11-20,407.59
O0003832,C00033,2025-11-20,13.02
O0003833,C00061,2025-11-14,53.15
O0003834,C00089,2025-11-06,50.11
O0003835,C00001,2025-11-18,672.07
O0003836,C00013,2025-11-14,117.45
O0003837,C00101,2025-11-16,48.29
O0003838,C00013,2025-11-12,715.67
O0003839,C00008,2025-11-03,591.85
O0003840,C00001,2025-11-03,475.52
O0003841,C00046,2025-11-27,87.28
O0003842,C00119,2025-11-07,42.7
O0003843,C00040,2025-11-05,24.92
O0003844,C00006,2025-11-09,42.3
O0003845,C00069,2025-11-07,46.83
O0003846,C00001,2025-11-24,265.5
O0003847,C00078,2025-11-04,40.45
O0003848,C00010,2025-11-24,230.23
O0003849,C00009,2025-11-03,449.21
O0003850,C00007,2025-11-18,6.79
O0003851,C00013,2025-11-15,5.15
O0003852,C00048,2025-11-11,155.32
O0003853,C00003,2025-11-07,99.48
O0003854,C00113,2025-11-18,27.18
O0003855,C00119,2025-11-06,21.08
O0003856,C00056,2025-11-20,16.33
O0003857,C00001,2025-11-22,613.38
O0003858,C00012,2025-11-12,497.99
O0003859,C00027,2025-11-04,80.97
O0003860,C00001,2025-11-04,402.14
O0003861,C00030,2025-11-25,49.1
O0003862,C00001,2025-11-13,246.12
O0003863,C00026,2025-11-03,98.27
O0003864,C00001,2025-11-20,497.99
O0003865,C00115,2025-11-18,29.88
O0003866,C00106,2025-11-12,4.99
O0003867,C00031,2025-11-26,91.92
O0003868,C00105,2025-11-03,1.06
O0003869,C00118,2025-11-11,53.59
O0003870,C00001,2025-11-08,182.33
O0003871,C00023,2025-11-22,70.23
O0003872,C00016,2025-11-07,213.64
O0003873,C00001,2025-11-22,63.84
O0003874,C00006,2025-11-04,424.23
O0003875,C00094,2025-11-07,33.87
O0003876,C00020,2025-11-02,159.98
O0003877,C00002,2025-11-28,478.51
O0003878,C00001,2025-11-01,255.34
O0003879,C00028,2025-11-17,228.52
O0003880,C00012,2025-11-15,122.26
O0003881,C00118,2025-11-24,66.41
O0003882,C00005,2025-11-27,277.94
O0003883,C00002,2025-11-07,214.62
O0003884,C00001,2025-11-28,345.31
O0003885,C00001,2025-11-25,303.4
O0003886,C00001,2025-11-17,47.38
O0003887,C00077,2025-11-17,12.92
O0003888,C00001,2025-11-01,453.99
O0003889,C00032,2025-11-26,112.15
O0003890,C00085,2025-11-12,23.15
O0003891,C00002,2025-11-28,246.09
O0003892,C00001,2025-11-24,114.58
O0003893,C00017,2025-11-25,11.33
O0003894,C00003,2025-11-20,357.87
O0003895,C00001,2025-11-19,128.37
O0003896,C00068,2025-11-25,4.48
O0003897,C00043,2025-11-20,65.89
O0003898,C00013,2025-11-04,424.24
O0003899,C00059,2025-11-10,42.81
O0003900,C00011,2025-11-09,9.19
O0003901,C00051,2025-12-19,70.24
O0003902,C00004,2025-12-27,136.46
O0003903,C00015,2025-12-21,8.26
O0003904,C00005,2025-12-24,251.25
O0003905,C00008,2025-12-28,119.36
O0003906,C00021,2025-12-13,78.72
O0003907,C00032,2025-12-17,202.11
O0003908,C00002,2025-12-01,18.05
O0003909,C00002,2025-12-04,57.28
O0003910,C00065,2025-12-18,69.63
O0003911,C00094,2025-12-16,11.61
O0003912,C00026,2025-12-15,38.82
O0003913,C00001,2025-12-10,194.99
O0003914,C00013,2025-12-02,499.3
O0003915,C00010,2025-12-15,327.37
O0003916,C00005,2025-12-13,24.99
O0003917,C00001,2025-12-04,120.52
O0003918,C00001,2025-12-16,68.75
O0003919,C00001,2025-12-04,287.82
O0003920,C00001,2025-12-15,214.82
O0003921,C00023,2025-12-17,19.01
O0003922,C00017,2025-12-23,126.65
O0003923,C00003,2025-12-25,249.13
O0003924,C00001,2025-12-10,175.13
O0003925,C00041,2025-12-21,272.85
O0003926,C00001,2025-12-18,298.06
O0003927,C00042,2025-12-12,125.98
O0003928,C00031,2025-12-28,97.06
O0003929,C00006,2025-12-19,94.07
O0003930,C00002,2025-12-07,219.98
O0003931,C00043,2025-12-06,78.0
O0003932,C00001,2025-12-05,570.13
O0003933,C00027,2025-12-23,199.77
O0003934,C00060,2025-12-05,82.55
O0003935,C00001,2025-12-26,535.6
O0003936,C00041,2025-12-11,45.34
O0003937,C00032,2025-12-10,12.98
O0003938,C00001,2025-12-19,368.62
O0003939,C00063,2025-12-13,35.83
O0003940,C00048,2025-12-26,88.04
O0003941,C00038,2025-12-03,84.78
O0003942,C00003,2025-12-14,585.5
O0003943,C00002,2025-12-27,157.3
O0003944,C00016,2025-12-25,59.43
O0003945,C00114,2025-12-18,32.59
O0003946,C00083,2025-12-06,81.11
O0003947,C00001,2025-12-18,192.58
O0003948,C00010,2025-12-16,372.85
O0003949,C00005,2025-12-01,497.32
O0003950,C00001,2025-12-04,246.96
O0003951,C00001,2025-12-28,578.97
O0003952,C00110,2025-12-01,10.87
O0003953,C00004,2025-12-02,311.66
O0003954,C00017,2025-12-21,154.86
O0003955,C00001,2025-12-05,97.83
O0003956,C00003,2025-12-25,542.99
O0003957,C00045,2025-12-22,129.24
O0003958,C00001,2025-12-15,344.22
O0003959,C00001,2025-12-07,113.07
O0003960,C00034,2025-12-15,148.15
O0003961,C00073,2025-12-20,48.49
O0003962,C00023,2025-12-09,2.82
O0003963,C00024,2025-12-21,73.38
O0003964,C00002,2025-12-04,261.44
O0003965,C00023,2025-12-01,365.58
O0003966,C00002,2025-12-21,444.31
O0003967,C00107,2025-12-23,39.17
O0003968,C00017,2025-12-15,231.91
O0003969,C00005,2025-12-19,6.79
O0003970,C00001,2025-12-14,106.08
O0003971,C00014,2025-12-28,312.29
O0003972,C00033,2025-12-17,20.79
O0003973,C00005,2025-12-08,237.46
O0003974,C00001,2025-12-09,387.71
O0003975,C00005,2025-12-27,694.3
O0003976,C00020,2025-12-21,19.13
O0003977,C00057,2025-12-09,13.58
O0003978,C00037,2025-12-16,39.81
O0003979,C00010,2025-12-19,797.5
O0003980,C00015,2025-12-05,380.19
O0003981,C00024,2025-12-22,2.57
O0003982,C00001,2025-12-03,16.54
O0003983,C00032,2025-12-17,51.1
O0003984,C00030,2025-12-11,171.5
O0003985,C00002,2025-12-17,310.45
O0003986,C00032,2025-12-22,51.01
O0003987,C00074,2025-12-13,23.71
O0003988,C00089,2025-12-24,42.2
O0003989,C00009,2025-12-12,554.57
O0003990,C00001,2025-12-14,301.99
O0003991,C00061,2025-12-08,43.37
O0003992,C00043,2025-12-28,230.63
O0003993,C00079,2025-12-06,18.44
O0003994,C00023,2025-12-25,97.8
O0003995,C00008,2025-12-04,133.01
O0003996,C00014,2025-12-22,157.66
O0003997,C00001,2025-12-26,597.57
O0003998,C00044,2025-12-11,155.87
O0003999,C00053,2025-12-04,41.77
O0004000,C00015,2025-12-09,399.86
O0004001,C00097,2025-12-28,1.79
O0004002,C00003,2025-12-21,47.76
O0004003,C00003,2025-12-24,409.66
O0004004,C00115,2025-12-23,5.53
O0004005,C00069,2025-12-14,44.62
O0004006,C00051,2025-12-03,112.47
O0004007,C00068,2025-12-01,2.36
O0004008,C00001,2025-12-11,310.88
O0004009,C00086,2025-12-19,14.36
O0004010,C00024,2025-12-07,11.67
O0004011,C00001,2025-12-03,167.21
O0004012,C00001,2025-12-12,223.34
O0004013,C00001,2025-12-16,376.81
O0004014,C00020,2025-12-07,199.76
O0004015,C00009,2025-12-17,292.16
O0004016,C00026,2025-12-26,44.45
O0004017,C00001,2025-12-17,131.1
O0004018,C00050,2025-12-17,87.26
O0004019,C00048,2025-12-04,222.63
O0004020,C00055,2025-12-09,3.57
O0004021,C00001,2025-12-19,262.48
O0004022,C00001,2025-12-11,720.03
O0004023,C00044,2025-12-03,136.61
O0004024,C00001,2025-12-04,220.57
O0004025,C00001,2025-12-27,353.34
O0004026,C00001,2025-12-04,323.29
O0004027,C00005,2025-12-19,62.16
O0004028,C00001,2025-12-02,506.5
O0004029,C00001,2025-12-04,389.39
O0004030,C00061,2025-12-28,29.19
O0004031,C00072,2025-12-15,44.26
O0004032,C00029,2025-12-27,61.9
O0004033,C00001,2025-12-09,558.57
O0004034,C00087,2025-12-08,43.26
O0004035,C00002,2025-12-15,294.74
O0004036,C00002,2025-12-11,478.7
O0004037,C00002,2025-12-06,242.84
O0004038,C00001,2025-12-26,263.89
O0004039,C00043,2025-12-03,98.73
O0004040,C00006,2025-12-07,166.13
O0004041,C00076,2025-12-06,59.2
O0004042,C00001,2025-12-13,309.34
O0004043,C00001,2025-12-08,199.33
O0004044,C00001,2025-12-18,290.2
O0004045,C00010,2025-12-07,804.63
O0004046,C00008,2025-12-17,770.27
O0004047,C00019,2025-12-15,112.97
O0004048,C00022,2025-12-17,198.52
O0004049,C00001,2025-12-10,293.91
O0004050,C00011,2025-12-01,33.72
O0004051,C00039,2025-12-21,20.62
O0004052,C00037,2025-12-28,122.68
O0004053,C00013,2025-12-16,339.09
O0004054,C00002,2025-12-08,205.55
O0004055,C00001,2025-12-03,44.11
O0004056,C00018,2025-12-10,96.89
O0004057,C00071,2025-12-23,75.56
O0004058,C00001,2025-12-18,112.9
O0004059,C00002,2025-12-23,273.96
O0004060,C00026,2025-12-01,64.96
O0004061,C00054,2025-12-15,56.76
O0004062,C00034,2025-12-20,101.62
O0004063,C00002,2025-12-26,652.65
O0004064,C00001,2025-12-22,796.4
O0004065,C00039,2025-12-13,8.84
O0004066,C00020,2025-12-23,76.07
O0004067,C00003,2025-12-18,220.61
O0004068,C00001,2025-12-03,251.44
O0004069,C00113,2025-12-05,79.93
O0004070,C00001,2025-12-23,353.83
O0004071,C00002,2025-12-04,507.98
O0004072,C00002,2025-12-09,162.52
O0004073,C00019,2025-12-16,19.4
O0004074,C00030,2025-12-26,174.16
O0004075,C00055,2025-12-06,6.34
O0004076,C00040,2025-12-13,211.81
O0004077,C00028,2025-12-23,87.54
O0004078,C00041,2025-12-13,45.78
O0004079,C00043,2025-12-12,30.02
O0004080,C00001,2025-12-12,219.16
O0004081,C00035,2025-12-11,140.28
O0004082,C00029,2025-12-11,26.76
O0004083,C00088,2025-12-23,71.72
O0004084,C00001,2025-12-06,344.9
O0004085,C00062,2025-12-28,39.92
O0004086,C00001,2025-12-01,242.84
O0004087,C00038,2025-12-20,278.45
O0004088,C00002,2025-12-28,56.83
O0004089,C00114,2025-12-09,0.89
O0004090,C00100,2025-12-12,6.38
O0004091,C00001,2025-12-01,492.28
O0004092,C00001,2025-12-14,254.19
O0004093,C00068,2025-12-11,36.82
O0004094,C00001,2025-12-23,262.44
O0004095,C00027,2025-12-12,111.43
O0004096,C00011,2025-12-11,28.17
O0004097,C00022,2025-12-19,162.74
O0004098,C00015,2025-12-08,223.29
O0004099,C00001,2025-12-17,323.19
O0004100,C00001,2025-12-05,284.42
O0004101,C00015,2025-12-28,360.84
O0004102,C00009,2025-12-03,324.09
O0004103,C00001,2025-12-20,380.23
O0004104,C00007,2025-12-20,508.06
O0004105,C00011,2025-12-05,323.92
O0004106,C00072,2025-12-12,53.12
O0004107,C00001,2025-12-14,223.43
O0004108,C00061,2025-12-18,25.46
O0004109,C00093,2025-12-04,37.74
O0004110,C00053,2025-12-08,334.3
O0004111,C00003,2025-12-15,392.25
O0004112,C00041,2025-12-11,156.36
O0004113,C00001,2025-12-12,487.11
O0004114,C00009,2025-12-21,69.68
O0004115,C00004,2025-12-26,61.21
O0004116,C00012,2025-12-21,750.64
O0004117,C00049,2025-12-23,179.72
O0004118,C00002,2025-12-23,625.93
O0004119,C00003,2025-12-09,172.56
O0004120,C00003,2025-12-04,510.77
O0004121,C00058,2025-12-26,45.45
O0004122,C00113,2025-12-24,30.99
O0004123,C00070,2025-12-09,83.94
O0004124,C00001,2025-12-17,99.61
O0004125,C00093,2025-12-06,11.43
O0004126,C00001,2025-12-20,64.23
O0004127,C00043,2025-12-19,129.65
O0004128,C00030,2025-12-17,3.38
O0004129,C00013,2025-12-17,416.66
O0004130,C00022,2025-12-28,18.54
O0004131,C00103,2025-12-25,34.36
O0004132,C00003,2025-12-25,153.83
O0004133,C00002,2025-12-12,178.6
O0004134,C00113,2025-12-04,6.04
O0004135,C00001,2025-12-04,425.74
O0004136,C00061,2025-12-23,23.3
O0004137,C00051,2025-12-09,52.38
O0004138,C00001,2025-12-19,213.46
O0004139,C00007,2025-12-02,280.58
O0004140,C00038,2025-12-23,179.53
O0004141,C00075,2025-12-10,77.86
O0004142,C00038,2025-12-13,24.08
O0004143,C00019,2025-12-02,62.32
O0004144,C00067,2025-12-18,30.62
O0004145,C00001,2025-12-27,195.95
O0004146,C00025,2025-12-07,43.94
O0004147,C00080,2025-12-24,44.55
O0004148,C00001,2025-12-12,396.17
O0004149,C00002,2025-12-21,283.38
O0004150,C00033,2025-12-24,2.78
O0004151,C00001,2025-12-10,60.22
O0004152,C00013,2025-12-09,158.54
O0004153,C00001,2025-12-12,134.8
O0004154,C00002,2025-12-14,43.97
O0004155,C00093,2025-12-03,119.75
O0004156,C00052,2025-12-19,2.58
O0004157,C00011,2025-12-19,49.08
O0004158,C00091,2025-12-02,33.51
O0004159,C00075,2025-12-18,0.64
O0004160,C00007,2025-12-12,270.83
O0004161,C00007,2026-01-06,262.91
O0004162,C00049,2026-01-02,62.9
O0004163,C00002,2026-01-01,234.12
O0004164,C00034,2026-01-20,56.74
O0004165,C00001,2026-01-17,38.81
O0004166,C00063,2026-01-01,41.73
O0004167,C00009,2026-01-12,347.77
O0004168,C00001,2026-01-21,638.86
O0004169,C00037,2026-01-26,42.93
O0004170,C00021,2026-01-11,107.48
O0004171,C00009,2026-01-26,551.28
O0004172,C00001,2026-01-21,336.19
O0004173,C00001,2026-01-28,155.22
O0004174,C00052,2026-01-05,103.04
O0004175,C00040,2026-01-20,11.02
O0004176,C00018,2026-01-07,120.64
O0004177,C00004,2026-01-21,176.83
O0004178,C00011,2026-01-21,796.28
O0004179,C00005,2026-01-26,174.79
O0004180,C00001,2026-01-13,191.87
O0004181,C00004,2026-01-21,635.52
O0004182,C00017,2026-01-09,58.33
O0004183,C00034,2026-01-18,17.76
O0004184,C00001,2026-01-04,353.69
O0004185,C00036,2026-01-17,6.42
O0004186,C00028,2026-01-21,28.61
O0004187,C00002,2026-01-05,136.43
O0004188,C00067,2026-01-19,61.79
O0004189,C00001,2026-01-16,435.46
O0004190,C00047,2026-01-16,74.97
O0004191,C00066,2026-01-28,3.73
O0004192,C00002,2026-01-28,463.81
O0004193,C00120,2026-01-06,31.21
O0004194,C00005,2026-01-21,392.86
O0004195,C00001,2026-01-28,119.95
O0004196,C00001,2026-01-15,257.16
O0004197,C00028,2026-01-01,2.26
O0004198,C00091,2026-01-01,0.7
O0004199,C00021,2026-01-13,88.98
O0004200,C00001,2026-01-02,220.88
O0004201,C00051,2026-01-16,94.94
O0004202,C00001,2026-01-11,525.07
O0004203,C00037,2026-01-19,120.39
O0004204,C00001,2026-01-21,379.93
O0004205,C00002,2026-01-04,260.16
O0004206,C00001,2026-01-08,151.08
O0004207,C00037,2026-01-02,2.45
O0004208,C00024,2026-01-24,55.73
O0004209,C00001,2026-01-22,341.66
O0004210,C00001,2026-01-14,341.09
O0004211,C00001,2026-01-25,104.19
O0004212,C00003,2026-01-13,6.17
O0004213,C00046,2026-01-26,108.64
O0004214,C00061,2026-01-19,38.91
O0004215,C00103,2026-01-04,44.36
O0004216,C00002,2026-01-17,264.47
O0004217,C00001,2026-01-17,200.34
O0004218,C00034,2026-01-10,2.64
O0004219,C00054,2026-01-07,1.16
O0004220,C00001,2026-01-09,278.86
O0004221,C00012,2026-01-10,171.69
O0004222,C00003,2026-01-04,73.8
O0004223,C00089,2026-01-03,42.37
O0004224,C00039,2026-01-02,13.57
O0004225,C00006,2026-01-09,164.3
O0004226,C00035,2026-01-27,221.16
O0004227,C00026,2026-01-06,9.45
O0004228,C00007,2026-01-24,181.48
O0004229,C00002,2026-01-08,280.41
O0004230,C00094,2026-01-19,47.69
O0004231,C00004,2026-01-10,67.61
O0004232,C00042,2026-01-18,75.71
O0004233,C00001,2026-01-21,97.51
O0004234,C00074,2026-01-12,21.47
O0004235,C00002,2026-01-19,333.74
O0004236,C00014,2026-01-09,273.56
O0004237,C00008,2026-01-13,362.62
O0004238,C00117,2026-01-10,105.21
O0004239,C00029,2026-01-08,169.71
O0004240,C00001,2026-01-22,383.52
O0004241,C00001,2026-01-23,114.88
O0004242,C00001,2026-01-09,582.72
O0004243,C00015,2026-01-04,389.59
O0004244,C00104,2026-01-23,5.13
O0004245,C00002,2026-01-17,193.22
O0004246,C00004,2026-01-27,202.28
O0004247,C00002,2026-01-13,285.29
O0004248,C00002,2026-01-14,8.8
O0004249,C00013,2026-01-13,412.44
O0004250,C00039,2026-01-06,14.08
O0004251,C00048,2026-01-09,70.11
O0004252,C00003,2026-01-01,775.6
O0004253,C00004,2026-01-14,264.26
O0004254,C00004,2026-01-14,254.98
O0004255,C00003,2026-01-14,158.71
O0004256,C00001,2026-01-20,259.44
O0004257,C00101,2026-01-02,41.8
O0004258,C00106,2026-01-22,13.81
O0004259,C00038,2026-01-04,224.02
O0004260,C00001,2026-01-21,424.57
O0004261,C00017,2026-01-12,114.25
O0004262,C00002,2026-01-02,36.98
O0004263,C00008,2026-01-13,8.63
O0004264,C00051,2026-01-07,31.07
O0004265,C00034,2026-01-16,150.94
O0004266,C00075,2026-01-06,41.34
O0004267,C00001,2026-01-16,250.94
O0004268,C00036,2026-01-02,136.85
O0004269,C00010,2026-01-17,3.14
O0004270,C00013,2026-01-19,485.67
O0004271,C00018,2026-01-01,99.63
O0004272,C00023,2026-01-14,106.86
O0004273,C00001,2026-01-10,320.8
O0004274,C00002,2026-01-27,829.49
O0004275,C00006,2026-01-04,14.31
O0004276,C00002,2026-01-15,265.31
O0004277,C00001,2026-01-24,278.13
O0004278,C00047,2026-01-03,1.98
O0004279,C00001,2026-01-28,424.63
O0004280,C00022,2026-01-05,89.93
O0004281,C00108,2026-01-11,37.8
O0004282,C00040,2026-01-24,230.58
O0004283,C00007,2026-01-21,264.68
O0004284,C00003,2026-01-03,453.47
O0004285,C00002,2026-01-07,617.36
O0004286,C00003,2026-01-10,383.72
O0004287,C00110,2026-01-28,4.09
O0004288,C00001,2026-01-14,123.69
O0004289,C00098,2026-01-11,0.85
O0004290,C00001,2026-01-20,550.92
O0004291,C00113,2026-01-07,18.66
O0004292,C00014,2026-01-22,846.44
O0004293,C00001,2026-01-06,253.67
O0004294,C00002,2026-01-07,43.2
O0004295,C00012,2026-01-12,283.12
O0004296,C00003,2026-01-24,189.36
O0004297,C00012,2026-01-14,583.21
O0004298,C00102,2026-01-20,23.3
O0004299,C00051,2026-01-21,223.71
O0004300,C00055,2026-01-05,25.91
O0004301,C00078,2026-01-18,23.02
O0004302,C00006,2026-01-24,294.23
O0004303,C00001,2026-01-18,286.17
O0004304,C00008,2026-01-09,410.27
O0004305,C00012,2026-01-07,76.25
O0004306,C00007,2026-01-12,6.02
O0004307,C00016,2026-01-01,7.24
O0004308,C00096,2026-01-19,36.38
O0004309,C00025,2026-01-28,28.07
O0004310,C00043,2026-01-05,3.78
O0004311,C00063,2026-01-06,39.59
O0004312,C00001,2026-01-20,438.91
O0004313,C00049,2026-01-02,180.7
O0004314,C00006,2026-01-05,28.08
O0004315,C00004,2026-01-21,419.66
O0004316,C00002,2026-01-21,319.8
O0004317,C00019,2026-01-03,96.18
