Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Org,Business_Unit,Region_ID,Currency_Code,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Returns_Amount,Rebate_Amount,Freight_Revenue,Tax_Amount,COGS_Amount
T0002328,O0000776,INV0001164,IL0002328,2026-11-30,2026-11-30,C00440,P0062,SO03,BU2,R04,USD,672,1684.3,168.26,1503.81,21.62,15.97,25.36,54.12,1200.33
T0002329,O0000777,INV0001165,IL0002329,2025-03-15,2025-03-15,C00323,P0106,SO03,BU4,R02,USD,1069,2038.58,116.8,1875.33,46.4,45.66,45.61,50.59,1008.07
T0002330,O0000777,INV0001165,IL0002330,2025-11-27,2025-11-27,C00263,P0090,SO03,BU4,R04,USD,48,100.92,0.85,93.59,2.33,4.72,0.57,2.47,63.96
T0002331,O0000777,INV0001166,IL0002331,2025-12-08,2025-12-08,C00044,P0054,SO01,BU1,R02,USD,612,1160.35,58.45,1073.14,12.84,57.86,41.94,26.31,716.08
T0002332,O0000778,INV0001166,IL0002332,2026-01-21,2026-01-21,C00389,P0122,SO02,BU2,R03,USD,452,548.77,22.77,528.56,0.85,5.86,9.27,25.16,302.4
T0002333,O0000778,INV0001167,IL0002333,2025-08-05,2025-08-05,C00322,P0067,SO03,BU1,R01,USD,1051,2380.52,89.87,2215.85,52.76,32.03,9.99,149.37,1190.6
T0002334,O0000778,INV0001167,IL0002334,2025-07-20,2025-07-20,C00114,P0095,SO05,BU3,R01,USD,873,364.04,25.99,341.83,8.11,0.96,12.85,21.2,260.18
T0002335,O0000779,INV0001168,IL0002335,2025-11-05,2025-11-05,C00144,P0092,SO05,BU3,R04,USD,955,2431.43,42.08,2364.85,30.16,18.17,23.83,89.09,1434.24
T0002336,O0000779,INV0001168,IL0002336,2026-12-15,2026-12-15,C00022,P0131,SO05,BU4,R03,USD,1145,3002.88,181.81,2763.56,73.3,43.76,59.55,72.41,2091.65
T0002337,O0000779,INV0001169,IL0002337,2025-10-07,2025-10-07,C00351,P0074,SO03,BU4,R04,USD,594,1438.07,102.51,1312.52,5.97,28.01,10.94,72.33,992.23
T0002338,O0000780,INV0001169,IL0002338,2025-01-29,2025-01-29,C00493,P0062,SO01,BU4,R03,USD,807,1148.76,64.05,1065.17,9.7,16.75,6.91,35.79,859.64
T0002339,O0000780,INV0001170,IL0002339,2026-04-24,2026-04-24,C00182,P0021,SO05,BU2,R03,USD,921,1028.3,30.65,984.16,2.35,42.67,31.53,14.33,681.24
T0002340,O0000780,INV0001170,IL0002340,2026-09-29,2026-09-29,C00302,P0015,SO02,BU2,R03,USD,105,178.97,4.97,172.64,0.18,4.03,2.85,1.81,122.29
T0002341,O0000781,INV0001171,IL0002341,2025-10-25,2025-10-25,C00370,P0068,SO01,BU3,R01,USD,510,807.13,77.37,704.3,8.08,29.18,11.8,8.89,464.7
T0002342,O0000781,INV0001171,IL0002342,2025-07-25,2025-07-25,C00443,P0034,SO04,BU2,R02,USD,890,2498.14,157.71,2180.96,68.61,92.21,1.35,39.73,1869.19
T0002343,O0000781,INV0001172,IL0002343,2025-01-30,2025-01-30,C00438,P0147,SO03,BU3,R03,USD,153,52.02,1.28,48.82,0.48,2.83,1.39,0.27,36.98
T0002344,O0000782,INV0001172,IL0002344,2026-09-07,2026-09-07,C00353,P0129,SO04,BU3,R01,USD,827,1989.43,197.67,1846.0,5.18,11.14,70.56,96.77,1234.77
T0002345,O0000782,INV0001173,IL0002345,2026-04-04,2026-04-04,C00404,P0071,SO03,BU1,R02,USD,883,339.34,24.78,303.1,4.79,7.93,1.26,13.75,223.96
T0002346,O0000782,INV0001173,IL0002346,2026-06-08,2026-06-08,C00250,P0001,SO04,BU1,R01,USD,955,2041.12,84.01,1887.71,41.1,96.38,68.08,19.46,1292.68
T0002347,O0000783,INV0001174,IL0002347,2026-09-21,2026-09-21,C00009,P0096,SO05,BU1,R01,USD,765,963.13,94.19,875.84,16.94,0.89,24.73,44.04,480.59
T0002348,O0000783,INV0001174,IL0002348,2026-12-20,2026-12-20,C00120,P0060,SO01,BU1,R04,USD,379,649.34,12.07,619.27,8.24,10.21,0.45,20.86,362.27
T0002349,O0000783,INV0001175,IL0002349,2025-09-05,2025-09-05,C00320,P0137,SO04,BU2,R04,USD,367,962.31,6.46,984.42,1.58,3.56,33.71,25.92,605.24
T0002350,O0000784,INV0001175,IL0002350,2025-11-12,2025-11-12,C00249,P0079,SO05,BU3,R01,USD,508,380.64,22.49,358.9,1.03,9.5,11.28,6.56,218.9
T0002351,O0000784,INV0001176,IL0002351,2025-11-03,2025-11-03,C00443,P0078,SO05,BU1,R02,USD,15,10.23,0.62,9.88,0.09,0.01,0.37,0.12,7.41
T0002352,O0000784,INV0001176,IL0002352,2025-08-20,2025-08-20,C00401,P0130,SO01,BU4,R01,USD,472,1141.44,113.24,994.81,18.4,46.94,31.95,28.8,822.56
T0002353,O0000785,INV0001177,IL0002353,2026-05-24,2026-05-24,C00246,P0078,SO04,BU4,R03,USD,427,179.68,3.66,170.39,1.98,5.0,1.35,6.13,93.36
T0002354,O0000785,INV0001177,IL0002354,2025-07-20,2025-07-20,C00137,P0108,SO01,BU3,R01,USD,1104,2600.25,90.82,2382.14,74.17,133.81,80.69,27.98,1513.63
T0002355,O0000785,INV0001178,IL0002355,2025-05-02,2025-05-02,C00251,P0141,SO05,BU4,R02,USD,681,747.6,46.55,669.52,13.9,33.26,15.63,31.75,506.61
T0002356,O0000786,INV0001178,IL0002356,2025-03-19,2025-03-19,C00470,P0044,SO03,BU2,R03,USD,778,826.16,66.72,698.08,20.81,44.21,3.66,37.04,503.13
T0002357,O0000786,INV0001179,IL0002357,2025-07-02,2025-07-02,C00111,P0138,SO02,BU3,R04,USD,208,363.77,11.32,340.66,8.32,11.44,7.97,0.98,247.59
T0002358,O0000786,INV0001179,IL0002358,2025-02-26,2025-02-26,C00101,P0137,SO03,BU3,R03,USD,538,1341.02,25.36,1309.59,5.11,44.75,43.79,14.39,760.75
T0002359,O0000787,INV0001180,IL0002359,2026-12-07,2026-12-07,C00312,P0095,SO04,BU3,R04,USD,958,2076.94,50.3,2021.97,47.55,5.94,48.82,24.54,1534.13
T0002360,O0000787,INV0001180,IL0002360,2026-06-12,2026-06-12,C00161,P0040,SO01,BU4,R01,USD,405,392.12,38.83,344.23,3.48,8.66,3.08,21.27,197.42
T0002361,O0000787,INV0001181,IL0002361,2025-12-31,2025-12-31,C00186,P0051,SO02,BU2,R01,USD,138,143.01,0.56,139.84,0.25,2.42,0.06,0.86,86.3
T0002362,O0000788,INV0001181,IL0002362,2026-12-31,2026-12-31,C00052,P0013,SO05,BU4,R02,USD,844,964.44,52.95,893.31,19.2,16.6,17.62,44.27,663.15
T0002363,O0000788,INV0001182,IL0002363,2025-09-01,2025-09-01,C00384,P0079,SO01,BU3,R04,USD,631,315.18,17.6,279.25,9.21,10.36,1.24,12.0,187.17
T0002364,O0000788,INV0001182,IL0002364,2026-09-05,2026-09-05,C00137,P0088,SO05,BU1,R01,USD,122,157.78,10.8,139.66,4.43,7.96,5.07,9.5,76.75
T0002365,O0000789,INV0001183,IL0002365,2026-12-13,2026-12-13,C00384,P0098,SO03,BU1,R04,USD,201,45.45,4.07,39.37,1.21,2.12,1.32,0.44,29.92
T0002366,O0000789,INV0001183,IL0002366,2025-09-14,2025-09-14,C00069,P0032,SO03,BU1,R03,USD,1106,616.6,50.82,545.58,17.11,5.15,2.06,13.59,435.91
T0002367,O0000789,INV0001184,IL0002367,2026-10-16,2026-10-16,C00206,P0044,SO03,BU1,R03,USD,1174,2653.47,253.3,2398.25,2.43,28.25,28.76,156.53,1699.34
T0002368,O0000790,INV0001184,IL0002368,2025-03-30,2025-03-30,C00382,P0001,SO01,BU1,R03,USD,717,1217.75,16.95,1174.81,29.21,42.42,45.64,40.48,800.54
T0002369,O0000790,INV0001185,IL0002369,2025-05-16,2025-05-16,C00283,P0117,SO02,BU2,R02,USD,422,253.88,0.77,245.84,7.31,9.23,9.27,5.84,140.87
T0002370,O0000790,INV0001185,IL0002370,2026-05-21,2026-05-21,C00377,P0033,SO04,BU1,R01,USD,401,668.03,62.75,597.42,2.9,12.85,7.89,29.99,355.5
T0002371,O0000791,INV0001186,IL0002371,2025-02-15,2025-02-15,C00170,P0132,SO01,BU1,R01,USD,311,814.54,77.2,692.9,9.76,36.11,1.43,8.42,516.97
T0002372,O0000791,INV0001186,IL0002372,2025-07-06,2025-07-06,C00135,P0004,SO04,BU2,R04,USD,744,1816.85,161.05,1575.06,14.36,95.39,29.01,106.51,1370.49
T0002373,O0000791,INV0001187,IL0002373,2025-02-12,2025-02-12,C00368,P0149,SO01,BU1,R04,USD,536,1342.47,85.19,1192.73,39.15,43.15,17.75,57.43,791.79
T0002374,O0000792,INV0001187,IL0002374,2025-07-29,2025-07-29,C00019,P0025,SO03,BU1,R02,USD,684,1268.2,44.95,1205.58,30.64,15.38,28.35,78.21,797.24
T0002375,O0000792,INV0001188,IL0002375,2026-03-30,2026-03-30,C00373,P0098,SO02,BU4,R03,USD,881,1798.74,163.92,1524.98,33.1,82.07,5.33,102.37,1059.49
T0002376,O0000792,INV0001188,IL0002376,2026-03-03,2026-03-03,C00332,P0033,SO05,BU1,R02,USD,57,144.91,14.38,123.35,3.48,6.92,3.22,2.41,69.93
T0002377,O0000793,INV0001189,IL0002377,2026-08-27,2026-08-27,C00142,P0115,SO03,BU3,R03,USD,1192,2173.14,46.57,2152.18,1.09,39.36,66.06,129.08,1487.47
T0002378,O0000793,INV0001189,IL0002378,2026-06-18,2026-06-18,C00301,P0083,SO03,BU4,R03,USD,1157,728.79,52.35,687.9,6.34,2.94,20.74,22.13,374.72
T0002379,O0000793,INV0001190,IL0002379,2026-07-31,2026-07-31,C00375,P0013,SO02,BU4,R04,USD,487,487.68,6.25,470.13,3.5,9.61,1.81,15.61,334.51
T0002380,O0000794,INV0001190,IL0002380,2026-10-17,2026-10-17,C00029,P0145,SO01,BU3,R03,USD,462,238.72,17.43,209.59,3.53,10.61,2.44,7.59,148.71
T0002381,O0000794,INV0001191,IL0002381,2026-10-04,2026-10-04,C00271,P0106,SO01,BU3,R04,USD,788,1590.97,23.75,1534.77,42.52,32.16,42.23,71.29,1058.76
T0002382,O0000794,INV0001191,IL0002382,2025-06-12,2025-06-12,C00270,P0043,SO03,BU2,R03,USD,13,28.72,0.32,28.06,0.19,0.39,0.24,1.0,17.3
T0002383,O0000795,INV0001192,IL0002383,2025-12-18,2025-12-18,C00219,P0138,SO05,BU2,R02,USD,875,1290.45,52.84,1266.12,19.17,1.31,48.99,71.05,720.06
T0002384,O0000795,INV0001192,IL0002384,2025-08-13,2025-08-13,C00246,P0069,SO04,BU1,R03,USD,1186,1244.11,71.52,1172.46,12.49,5.43,17.79,76.95,667.07
T0002385,O0000795,INV0001193,IL0002385,2025-11-27,2025-11-27,C00460,P0089,SO01,BU3,R02,USD,334,883.93,61.88,799.13,12.96,26.13,16.17,54.09,492.7
T0002386,O0000796,INV0001193,IL0002386,2025-03-07,2025-03-07,C00362,P0075,SO02,BU1,R01,USD,800,1604.8,157.71,1449.22,7.53,39.17,48.83,66.13,1147.32
T0002387,O0000796,INV0001194,IL0002387,2026-09-24,2026-09-24,C00317,P0127,SO04,BU2,R03,USD,536,575.4,15.43,529.71,7.01,24.91,1.66,23.78,333.9
T0002388,O0000796,INV0001194,IL0002388,2025-11-15,2025-11-15,C00455,P0029,SO05,BU4,R04,USD,835,1132.59,67.83,1053.07,8.07,45.01,41.39,70.43,559.44
T0002389,O0000797,INV0001195,IL0002389,2025-12-26,2025-12-26,C00378,P0130,SO01,BU2,R01,USD,134,322.89,12.79,317.37,1.86,0.67,9.8,10.56,184.58
T0002390,O0000797,INV0001195,IL0002390,2026-10-17,2026-10-17,C00080,P0045,SO04,BU1,R04,USD,306,158.23,4.44,146.67,2.57,6.48,1.93,1.72,105.32
T0002391,O0000797,INV0001196,IL0002391,2026-01-26,2026-01-26,C00211,P0142,SO02,BU2,R02,USD,1172,2177.46,166.86,1982.17,28.47,83.13,83.17,121.3,1535.65
T0002392,O0000798,INV0001196,IL0002392,2025-02-04,2025-02-04,C00141,P0003,SO02,BU3,R03,USD,412,1075.2,59.52,1000.28,2.32,50.52,37.44,16.95,648.15
T0002393,O0000798,INV0001197,IL0002393,2026-06-24,2026-06-24,C00205,P0103,SO01,BU4,R03,USD,223,593.0,19.35,548.25,4.85,28.73,8.18,34.25,381.9
T0002394,O0000798,INV0001197,IL0002394,2025-02-11,2025-02-11,C00315,P0112,SO01,BU4,R02,USD,557,1485.41,122.5,1317.19,17.95,57.23,29.46,30.68,732.99
T0002395,O0000799,INV0001198,IL0002395,2025-07-31,2025-07-31,C00203,P0077,SO05,BU4,R02,USD,1184,412.15,24.7,389.71,1.89,12.03,16.18,20.16,245.0
T0002396,O0000799,INV0001198,IL0002396,2026-12-01,2026-12-01,C00079,P0129,SO02,BU4,R04,USD,97,61.67,0.53,59.09,1.63,1.21,0.79,3.25,44.9
T0002397,O0000799,INV0001199,IL0002397,2026-11-04,2026-11-04,C00112,P0143,SO03,BU4,R04,USD,50,98.92,4.49,89.19,2.6,2.99,0.35,1.14,51.88
T0002398,O0000800,INV0001199,IL0002398,2025-09-24,2025-09-24,C00112,P0095,SO03,BU1,R04,USD,988,1869.69,49.92,1819.5,41.98,0.26,41.97,2.85,1304.1
T0002399,O0000800,INV0001200,IL0002399,2026-05-08,2026-05-08,C00426,P0088,SO03,BU3,R01,USD,1162,2371.53,222.49,2143.24,43.2,8.44,45.84,22.98,1384.24
T0002400,O0000800,INV0001200,IL0002400,2026-11-25,2026-11-25,C00353,P0071,SO05,BU2,R01,USD,206,473.51,28.6,439.09,2.35,5.37,1.9,19.05,348.95
T0002401,O0000801,INV0001201,IL0002401,2025-07-02,2025-07-02,C00267,P0063,SO02,BU1,R02,USD,698,1361.17,64.77,1266.56,17.97,32.52,20.65,79.61,775.03
T0002402,O0000801,INV0001201,IL0002402,2026-05-08,2026-05-08,C00010,P0093,SO01,BU3,R01,USD,630,1333.39,35.11,1295.66,31.75,15.42,44.55,69.46,723.16
T0002403,O0000801,INV0001202,IL0002403,2026-07-04,2026-07-04,C00242,P0127,SO04,BU4,R01,USD,698,1728.04,138.36,1567.41,9.06,13.39,0.18,84.23,1111.19
T0002404,O0000802,INV0001202,IL0002404,2025-02-25,2025-02-25,C00250,P0104,SO03,BU4,R01,USD,621,1546.23,53.46,1444.36,16.7,39.44,7.73,4.83,764.25
T0002405,O0000802,INV0001203,IL0002405,2025-05-07,2025-05-07,C00487,P0086,SO04,BU1,R04,USD,956,1333.14,30.49,1233.5,11.51,70.46,12.82,77.23,666.69
T0002406,O0000802,INV0001203,IL0002406,2025-09-26,2025-09-26,C00356,P0138,SO01,BU4,R02,USD,283,181.63,17.12,159.88,2.55,5.0,2.92,3.83,92.46
T0002407,O0000803,INV0001204,IL0002407,2026-10-26,2026-10-26,C00495,P0125,SO05,BU2,R04,USD,205,252.29,8.3,238.84,4.91,6.49,6.25,3.98,143.29
T0002408,O0000803,INV0001204,IL0002408,2025-05-29,2025-05-29,C00275,P0094,SO02,BU4,R02,USD,725,1200.38,100.11,1084.04,24.28,38.43,46.48,56.67,691.81
T0002409,O0000803,INV0001205,IL0002409,2025-11-05,2025-11-05,C00427,P0125,SO02,BU4,R02,USD,1037,457.21,18.69,434.75,0.61,19.8,16.64,7.99,318.47
T0002410,O0000804,INV0001205,IL0002410,2026-10-18,2026-10-18,C00061,P0050,SO04,BU2,R03,USD,353,288.19,21.37,249.39,5.66,15.25,3.48,0.32,138.48
T0002411,O0000804,INV0001206,IL0002411,2025-04-15,2025-04-15,C00129,P0103,SO04,BU3,R01,USD,920,1721.96,16.53,1661.71,37.69,46.66,40.63,93.83,1173.86
T0002412,O0000804,INV0001206,IL0002412,2026-12-12,2026-12-12,C00126,P0075,SO04,BU4,R03,USD,1148,1277.26,40.79,1256.93,13.03,2.93,36.42,24.94,791.66
T0002413,O0000805,INV0001207,IL0002413,2026-02-17,2026-02-17,C00019,P0032,SO05,BU3,R02,USD,62,42.77,3.53,39.53,0.13,0.18,0.6,1.82,28.65
T0002414,O0000805,INV0001207,IL0002414,2025-02-10,2025-02-10,C00389,P0027,SO05,BU3,R03,USD,82,220.59,10.15,202.24,5.23,3.27,0.3,9.92,139.42
T0002415,O0000805,INV0001208,IL0002415,2025-07-02,2025-07-02,C00484,P0136,SO01,BU3,R02,USD,652,1300.94,51.76,1255.39,27.46,7.86,41.53,68.6,835.1
T0002416,O0000806,INV0001208,IL0002416,2026-11-12,2026-11-12,C00282,P0150,SO04,BU2,R01,USD,921,1153.83,28.84,1062.74,34.55,50.17,22.47,65.4,631.43
T0002417,O0000806,INV0001209,IL0002417,2025-12-31,2025-12-31,C00361,P0135,SO05,BU4,R01,USD,844,254.38,1.47,246.64,0.98,7.47,2.18,16.7,177.59
T0002418,O0000806,INV0001209,IL0002418,2025-08-25,2025-08-25,C00411,P0089,SO04,BU4,R02,USD,407,738.42,5.49,731.12,4.2,24.51,26.9,25.21,418.51
T0002419,O0000807,INV0001210,IL0002419,2025-11-14,2025-11-14,C00500,P0059,SO04,BU2,R02,USD,839,2057.48,189.88,1827.49,19.36,80.6,59.85,98.33,1226.12
T0002420,O0000807,INV0001210,IL0002420,2025-03-06,2025-03-06,C00487,P0069,SO02,BU1,R04,USD,55,38.69,2.97,34.2,1.13,1.42,1.03,1.61,28.47
T0002421,O0000807,INV0001211,IL0002421,2025-08-22,2025-08-22,C00412,P0094,SO04,BU2,R02,USD,757,1269.56,19.47,1232.3,31.4,35.87,49.48,81.83,731.21
T0002422,O0000808,INV0001211,IL0002422,2026-11-17,2026-11-17,C00213,P0061,SO01,BU4,R03,USD,551,1140.07,91.2,1047.09,4.84,31.76,34.82,68.82,671.84
T0002423,O0000808,INV0001212,IL0002423,2025-04-17,2025-04-17,C00046,P0033,SO05,BU1,R03,USD,411,948.34,15.77,902.98,7.51,34.3,12.22,23.87,497.44
T0002424,O0000808,INV0001212,IL0002424,2025-04-21,2025-04-21,C00300,P0126,SO03,BU2,R02,USD,1172,2733.22,40.11,2606.25,27.32,93.01,33.47,138.43,2059.45
T0002425,O0000809,INV0001213,IL0002425,2026-04-08,2026-04-08,C00494,P0068,SO04,BU1,R03,USD,783,2053.26,143.74,1846.9,11.14,77.52,26.04,9.88,1150.23
T0002426,O0000809,INV0001213,IL0002426,2026-06-18,2026-06-18,C00050,P0137,SO01,BU3,R01,USD,184,138.17,12.73,121.12,0.78,7.34,3.8,1.75,71.91
T0002427,O0000809,INV0001214,IL0002427,2026-10-26,2026-10-26,C00330,P0139,SO04,BU4,R01,USD,453,619.25,58.9,544.6,7.97,10.25,2.47,10.65,432.24
T0002428,O0000810,INV0001214,IL0002428,2026-05-24,2026-05-24,C00481,P0021,SO04,BU1,R01,USD,792,1560.95,25.88,1500.96,44.31,22.41,32.61,34.0,835.94
T0002429,O0000810,INV0001215,IL0002429,2025-03-03,2025-03-03,C00461,P0025,SO04,BU4,R03,USD,388,528.69,28.64,485.29,14.46,0.33,0.03,26.42,325.08
T0002430,O0000810,INV0001215,IL0002430,2025-10-26,2025-10-26,C00240,P0124,SO02,BU2,R04,USD,1183,246.3,10.39,234.67,4.91,5.9,9.57,7.64,134.58
T0002431,O0000811,INV0001216,IL0002431,2025-05-28,2025-05-28,C00380,P0096,SO01,BU1,R02,USD,999,1303.0,62.91,1171.37,32.77,45.62,9.67,12.08,659.67
T0002432,O0000811,INV0001216,IL0002432,2025-10-16,2025-10-16,C00280,P0135,SO02,BU1,R04,USD,818,1372.28,90.13,1280.0,4.24,29.43,31.52,79.39,675.88
T0002433,O0000811,INV0001217,IL0002433,2026-11-19,2026-11-19,C00083,P0100,SO05,BU2,R02,USD,682,1571.94,40.35,1522.55,20.25,25.81,37.02,3.94,791.2
T0002434,O0000812,INV0001217,IL0002434,2026-12-03,2026-12-03,C00386,P0060,SO05,BU4,R01,USD,51,61.86,5.64,55.19,1.48,1.94,2.39,2.9,42.15
T0002435,O0000812,INV0001218,IL0002435,2026-10-23,2026-10-23,C00008,P0059,SO05,BU2,R04,USD,277,298.58,19.77,267.37,1.03,15.79,5.38,10.34,147.76
T0002436,O0000812,INV0001218,IL0002436,2026-01-18,2026-01-18,C00287,P0147,SO04,BU4,R04,USD,394,488.68,26.62,441.28,8.5,12.49,0.21,3.64,272.51
T0002437,O0000813,INV0001219,IL0002437,2025-12-07,2025-12-07,C00473,P0064,SO03,BU3,R01,USD,519,976.97,38.88,924.26,4.06,47.0,37.23,0.22,578.78
T0002438,O0000813,INV0001219,IL0002438,2025-06-28,2025-06-28,C00058,P0109,SO04,BU3,R01,USD,61,100.63,5.13,92.9,1.11,1.53,0.04,6.04,72.67
T0002439,O0000813,INV0001220,IL0002439,2025-08-26,2025-08-26,C00102,P0095,SO03,BU2,R03,USD,482,1059.68,87.69,944.05,6.11,48.91,27.08,23.93,509.91
T0002440,O0000814,INV0001220,IL0002440,2025-09-03,2025-09-03,C00454,P0084,SO03,BU3,R03,USD,993,1004.62,92.25,916.71,11.37,12.03,27.74,1.67,579.31
T0002441,O0000814,INV0001221,IL0002441,2025-06-16,2025-06-16,C00377,P0021,SO05,BU2,R01,USD,106,275.88,21.11,247.37,1.25,8.24,2.09,6.37,176.56
T0002442,O0000814,INV0001221,IL0002442,2026-10-13,2026-10-13,C00299,P0124,SO04,BU3,R02,USD,1194,253.01,5.58,233.89,6.13,12.0,4.59,8.07,156.35
T0002443,O0000815,INV0001222,IL0002443,2026-05-13,2026-05-13,C00359,P0007,SO02,BU3,R04,USD,76,83.77,4.19,74.2,2.28,4.12,1.02,4.73,43.25
T0002444,O0000815,INV0001222,IL0002444,2026-12-17,2026-12-17,C00196,P0002,SO01,BU3,R02,USD,200,550.34,13.94,513.9,13.36,23.03,13.89,7.51,355.17
T0002445,O0000815,INV0001223,IL0002445,2026-04-04,2026-04-04,C00198,P0144,SO04,BU1,R03,USD,246,540.88,24.53,507.96,13.51,13.61,18.73,2.16,325.59
T0002446,O0000816,INV0001223,IL0002446,2026-02-02,2026-02-02,C00144,P0058,SO05,BU2,R04,USD,674,1816.09,119.15,1651.39,38.92,58.64,52.01,77.25,1215.64
T0002447,O0000816,INV0001224,IL0002447,2025-08-27,2025-08-27,C00432,P0021,SO01,BU4,R04,USD,494,147.76,3.34,141.24,1.17,6.43,4.42,4.46,100.82
T0002448,O0000816,INV0001224,IL0002448,2026-05-27,2026-05-27,C00459,P0068,SO01,BU3,R02,USD,248,560.78,16.95,523.62,4.73,16.45,0.97,32.01,316.82
T0002449,O0000817,INV0001225,IL0002449,2026-03-26,2026-03-26,C00372,P0056,SO04,BU4,R02,USD,1118,478.06,16.47,457.89,0.28,8.96,5.54,14.58,294.21
T0002450,O0000817,INV0001225,IL0002450,2026-08-21,2026-08-21,C00457,P0093,SO04,BU3,R01,USD,622,1445.09,59.76,1399.68,5.09,8.54,27.98,46.31,1095.53
T0002451,O0000817,INV0001226,IL0002451,2025-11-11,2025-11-11,C00452,P0116,SO02,BU4,R02,USD,603,1193.04,41.89,1156.08,12.22,9.83,26.98,13.47,724.96
T0002452,O0000818,INV0001226,IL0002452,2026-12-01,2026-12-01,C00296,P0054,SO05,BU2,R04,USD,1048,1134.04,106.97,982.95,23.14,47.29,26.31,17.74,737.67
T0002453,O0000818,INV0001227,IL0002453,2026-12-03,2026-12-03,C00195,P0136,SO02,BU4,R02,USD,863,181.66,7.88,163.88,3.94,7.28,1.32,7.46,131.22
T0002454,O0000818,INV0001227,IL0002454,2026-02-22,2026-02-22,C00035,P0056,SO02,BU1,R02,USD,280,746.79,58.38,677.84,10.67,25.66,25.76,42.25,543.13
T0002455,O0000819,INV0001228,IL0002455,2026-03-26,2026-03-26,C00306,P0096,SO05,BU3,R01,USD,93,204.67,4.2,188.89,3.47,9.29,1.18,6.19,111.01
T0002456,O0000819,INV0001228,IL0002456,2025-07-08,2025-07-08,C00451,P0114,SO03,BU3,R02,USD,184,60.22,2.64,56.28,0.43,1.18,0.31,0.68,38.97
T0002457,O0000819,INV0001229,IL0002457,2026-11-08,2026-11-08,C00407,P0009,SO04,BU2,R04,USD,1115,3079.07,201.11,2856.84,15.51,34.16,28.55,155.25,2068.01
T0002458,O0000820,INV0001229,IL0002458,2025-02-23,2025-02-23,C00404,P0037,SO02,BU3,R02,USD,480,409.68,15.53,380.7,9.68,18.35,14.58,25.37,292.37
T0002459,O0000820,INV0001230,IL0002459,2026-01-22,2026-01-22,C00290,P0067,SO03,BU4,R01,USD,14,17.43,0.6,16.8,0.07,0.33,0.37,0.92,10.28
T0002460,O0000820,INV0001230,IL0002460,2026-09-06,2026-09-06,C00157,P0024,SO05,BU1,R03,USD,1045,1146.89,55.33,1078.31,28.72,2.08,17.55,19.16,852.43
T0002461,O0000821,INV0001231,IL0002461,2026-07-24,2026-07-24,C00173,P0074,SO03,BU2,R03,USD,990,2239.68,76.29,2094.35,7.16,118.48,56.6,76.28,1554.58
T0002462,O0000821,INV0001231,IL0002462,2025-01-11,2025-01-11,C00132,P0043,SO02,BU4,R02,USD,726,1997.52,180.68,1804.18,31.73,0.71,19.78,96.0,1207.18
T0002463,O0000821,INV0001232,IL0002463,2025-11-06,2025-11-06,C00497,P0034,SO02,BU4,R01,USD,692,1603.99,76.94,1437.1,41.37,83.91,35.33,44.93,1056.25
T0002464,O0000822,INV0001232,IL0002464,2026-02-11,2026-02-11,C00015,P0047,SO02,BU2,R04,USD,478,1007.62,95.82,895.92,5.1,13.81,3.03,56.57,619.23
T0002465,O0000822,INV0001233,IL0002465,2025-04-06,2025-04-06,C00319,P0084,SO03,BU2,R04,USD,831,2289.49,211.21,1975.86,65.35,97.68,60.61,65.28,1445.09
T0002466,O0000822,INV0001233,IL0002466,2026-06-22,2026-06-22,C00398,P0124,SO01,BU2,R03,USD,1073,1617.23,133.64,1437.45,33.95,22.38,10.19,36.45,916.52
T0002467,O0000823,INV0001234,IL0002467,2026-02-23,2026-02-23,C00089,P0148,SO04,BU4,R01,USD,980,2572.5,148.55,2384.66,23.9,16.25,0.86,30.51,1375.04
T0002468,O0000823,INV0001234,IL0002468,2026-07-25,2026-07-25,C00260,P0002,SO01,BU4,R02,USD,19,4.4,0.03,4.28,0.01,0.13,0.05,0.04,2.96
T0002469,O0000823,INV0001235,IL0002469,2025-01-22,2025-01-22,C00076,P0041,SO01,BU1,R02,USD,178,375.72,18.38,335.42,3.35,19.57,1.0,11.7,209.32
T0002470,O0000824,INV0001235,IL0002470,2025-05-21,2025-05-21,C00338,P0018,SO02,BU2,R01,USD,561,708.82,9.33,664.73,9.92,25.35,0.51,7.96,359.62
T0002471,O0000824,INV0001236,IL0002471,2026-11-29,2026-11-29,C00349,P0147,SO05,BU3,R03,USD,527,482.89,39.85,421.62,3.33,19.16,1.07,22.64,304.06
T0002472,O0000824,INV0001236,IL0002472,2025-10-27,2025-10-27,C00377,P0139,SO02,BU3,R01,USD,423,91.28,8.83,81.87,1.39,2.48,3.29,1.24,61.42
T0002473,O0000825,INV0001237,IL0002473,2026-07-02,2026-07-02,C00363,P0003,SO04,BU2,R02,USD,110,253.47,21.91,216.94,2.55,13.63,1.56,7.37,131.22
T0002474,O0000825,INV0001237,IL0002474,2025-10-02,2025-10-02,C00380,P0137,SO01,BU3,R02,USD,1034,2128.9,132.2,1959.87,29.4,11.2,3.77,59.31,1085.57
T0002475,O0000825,INV0001238,IL0002475,2026-09-16,2026-09-16,C00434,P0124,SO05,BU1,R01,USD,66,120.68,4.23,118.17,2.07,0.31,4.1,5.99,63.16
