Expense_ID,GL_Account,Cost_Center,Department,Expense_Date,Expense_Type,Expense_Category,Expense_Amount
EXP0003104,6100,CC0011,Department 3,2025-08-25,Operations,Administrative,24640.15
EXP0003105,6300,CC0002,Department 2,2025-09-10,Operations,Administrative,13803.22
EXP0003106,6300,CC0004,Department 4,2026-02-04,Sales,Sales,8730.86
EXP0003107,6200,CC0013,Department 5,2026-11-25,SG&A,Administrative,21530.92
EXP0003108,6200,CC0002,Department 2,2025-02-11,Sales,Sales,6169.32
EXP0003109,6100,CC0014,Department 6,2025-10-18,SG&A,Administrative,20601.84
EXP0003110,6300,CC0015,Department 7,2026-08-08,Operations,Administrative,12884.25
EXP0003111,6400,CC0003,Department 3,2025-10-25,Operations,Administrative,9152.02
EXP0003112,6100,CC0003,Department 3,2026-08-01,SG&A,Administrative,11992.06
EXP0003113,6500,CC0019,Department 3,2026-09-05,Marketing,Marketing,4756.19
EXP0003114,6400,CC0019,Department 3,2026-04-04,Sales,Sales,17106.69
EXP0003115,6100,CC0017,Department 1,2025-09-23,Operations,Administrative,22470.72
EXP0003116,6100,CC0019,Department 3,2026-04-02,Operations,Administrative,705.89
EXP0003117,6400,CC0005,Department 5,2025-12-27,Marketing,Marketing,18411.9
EXP0003118,6200,CC0020,Department 4,2026-01-18,Sales,Sales,18376.15
EXP0003119,6100,CC0010,Department 2,2026-10-31,SG&A,Administrative,11720.62
EXP0003120,6100,CC0010,Department 2,2025-11-09,Marketing,Marketing,4923.9
EXP0003121,6300,CC0006,Department 6,2025-01-22,SG&A,Administrative,852.8
EXP0003122,6100,CC0003,Department 3,2026-06-13,Sales,Sales,24605.44
EXP0003123,6200,CC0013,Department 5,2026-12-26,Sales,Sales,3644.77
EXP0003124,6100,CC0012,Department 4,2026-08-25,Operations,Administrative,8658.54
EXP0003125,6200,CC0007,Department 7,2026-12-12,Operations,Administrative,7562.57
EXP0003126,6300,CC0017,Department 1,2026-10-01,Operations,Administrative,7214.8
EXP0003127,6500,CC0017,Department 1,2025-06-19,Sales,Sales,20710.91
EXP0003128,6200,CC0004,Department 4,2025-06-06,Operations,Administrative,24846.7
EXP0003129,6400,CC0010,Department 2,2025-06-11,Operations,Administrative,3768.26
EXP0003130,6300,CC0007,Department 7,2026-05-04,SG&A,Administrative,845.21
EXP0003131,6400,CC0006,Department 6,2026-07-24,Operations,Administrative,6126.75
EXP0003132,6500,CC0003,Department 3,2026-07-20,Marketing,Marketing,185.39
EXP0003133,6100,CC0011,Department 3,2025-09-14,Sales,Sales,1808.44
EXP0003134,6300,CC0010,Department 2,2025-01-14,SG&A,Administrative,3568.48
EXP0003135,6200,CC0011,Department 3,2026-12-11,SG&A,Administrative,1137.17
EXP0003136,6400,CC0002,Department 2,2026-02-12,Sales,Sales,20710.59
EXP0003137,6100,CC0004,Department 4,2026-05-25,Marketing,Marketing,16816.1
EXP0003138,6500,CC0011,Department 3,2026-07-08,SG&A,Administrative,15311.94
EXP0003139,6400,CC0010,Department 2,2026-12-25,Sales,Sales,11832.11
EXP0003140,6100,CC0006,Department 6,2026-01-25,SG&A,Administrative,17284.43
EXP0003141,6300,CC0001,Department 1,2025-10-24,SG&A,Administrative,8587.7
EXP0003142,6500,CC0003,Department 3,2026-04-08,Sales,Sales,1555.04
EXP0003143,6200,CC0009,Department 1,2026-11-08,Operations,Administrative,8863.22
EXP0003144,6100,CC0003,Department 3,2025-03-27,Sales,Sales,2457.48
EXP0003145,6500,CC0002,Department 2,2026-06-17,Sales,Sales,22801.03
EXP0003146,6100,CC0007,Department 7,2026-09-29,Marketing,Marketing,5476.4
EXP0003147,6300,CC0018,Department 2,2026-08-17,Sales,Sales,23175.37
EXP0003148,6500,CC0003,Department 3,2026-11-28,Operations,Administrative,17411.37
EXP0003149,6300,CC0008,Department 8,2026-02-26,Sales,Sales,5584.1
EXP0003150,6200,CC0008,Department 8,2025-06-02,Operations,Administrative,4931.26
EXP0003151,6200,CC0020,Department 4,2025-05-04,SG&A,Administrative,8617.13
EXP0003152,6200,CC0002,Department 2,2026-10-07,Marketing,Marketing,10739.84
EXP0003153,6400,CC0012,Department 4,2025-05-25,Marketing,Marketing,7192.69
EXP0003154,6100,CC0018,Department 2,2025-04-16,Marketing,Marketing,3923.89
EXP0003155,6100,CC0005,Department 5,2025-09-19,Marketing,Marketing,18836.37
EXP0003156,6500,CC0009,Department 1,2026-08-15,Operations,Administrative,7872.1
EXP0003157,6100,CC0010,Department 2,2026-10-07,Sales,Sales,17680.48
EXP0003158,6400,CC0005,Department 5,2025-06-28,SG&A,Administrative,1850.63
EXP0003159,6300,CC0018,Department 2,2025-09-17,Marketing,Marketing,9544.73
EXP0003160,6500,CC0018,Department 2,2026-08-20,Marketing,Marketing,7110.12
EXP0003161,6300,CC0017,Department 1,2026-06-16,SG&A,Administrative,15181.14
EXP0003162,6500,CC0014,Department 6,2025-03-06,Marketing,Marketing,18076.06
EXP0003163,6200,CC0006,Department 6,2025-03-17,Sales,Sales,9976.36
EXP0003164,6400,CC0017,Department 1,2025-10-10,Operations,Administrative,6589.95
EXP0003165,6300,CC0015,Department 7,2025-08-30,SG&A,Administrative,2508.66
EXP0003166,6500,CC0002,Department 2,2026-06-04,Operations,Administrative,5621.02
EXP0003167,6500,CC0010,Department 2,2026-02-19,SG&A,Administrative,12754.03
EXP0003168,6200,CC0012,Department 4,2025-07-07,Sales,Sales,7279.15
EXP0003169,6200,CC0011,Department 3,2025-05-28,Sales,Sales,24700.01
EXP0003170,6100,CC0013,Department 5,2026-06-07,SG&A,Administrative,12246.64
EXP0003171,6500,CC0002,Department 2,2026-07-19,Marketing,Marketing,11599.27
EXP0003172,6100,CC0019,Department 3,2026-04-27,SG&A,Administrative,19950.47
EXP0003173,6200,CC0001,Department 1,2026-07-11,Sales,Sales,4565.8
EXP0003174,6300,CC0016,Department 8,2025-12-30,Operations,Administrative,1811.77
EXP0003175,6300,CC0013,Department 5,2026-09-22,Sales,Sales,9571.02
EXP0003176,6200,CC0016,Department 8,2026-02-18,Marketing,Marketing,2696.37
EXP0003177,6400,CC0010,Department 2,2026-01-11,Operations,Administrative,3017.49
EXP0003178,6200,CC0004,Department 4,2025-02-24,Marketing,Marketing,8921.67
EXP0003179,6300,CC0010,Department 2,2025-10-31,Operations,Administrative,13570.13
EXP0003180,6400,CC0003,Department 3,2025-08-19,Marketing,Marketing,15120.06
EXP0003181,6200,CC0003,Department 3,2026-05-11,Marketing,Marketing,22948.37
EXP0003182,6300,CC0012,Department 4,2026-06-10,Operations,Administrative,24418.43
EXP0003183,6400,CC0016,Department 8,2025-03-10,Sales,Sales,21129.96
EXP0003184,6500,CC0004,Department 4,2026-01-24,Marketing,Marketing,22157.25
EXP0003185,6300,CC0008,Department 8,2026-02-07,Operations,Administrative,2617.74
EXP0003186,6400,CC0005,Department 5,2026-11-12,Marketing,Marketing,7690.82
EXP0003187,6300,CC0007,Department 7,2025-03-12,Operations,Administrative,660.45
EXP0003188,6200,CC0005,Department 5,2025-04-16,Sales,Sales,17079.71
EXP0003189,6500,CC0008,Department 8,2026-07-09,SG&A,Administrative,21449.86
EXP0003190,6300,CC0011,Department 3,2026-02-17,Sales,Sales,9323.87
EXP0003191,6200,CC0004,Department 4,2026-05-26,Sales,Sales,10013.31
EXP0003192,6100,CC0009,Department 1,2025-06-10,Marketing,Marketing,11035.8
EXP0003193,6200,CC0017,Department 1,2025-06-26,Operations,Administrative,902.59
EXP0003194,6400,CC0005,Department 5,2025-05-31,SG&A,Administrative,555.62
EXP0003195,6100,CC0007,Department 7,2025-09-16,Marketing,Marketing,19639.77
EXP0003196,6300,CC0005,Department 5,2026-03-16,Marketing,Marketing,15826.65
EXP0003197,6100,CC0013,Department 5,2025-02-12,Operations,Administrative,20800.42
EXP0003198,6100,CC0017,Department 1,2026-10-24,Sales,Sales,14744.78
EXP0003199,6200,CC0010,Department 2,2026-10-17,SG&A,Administrative,2240.59
EXP0003200,6300,CC0002,Department 2,2025-08-19,SG&A,Administrative,8093.09
EXP0003201,6400,CC0018,Department 2,2025-07-14,SG&A,Administrative,3014.48
EXP0003202,6500,CC0008,Department 8,2026-08-05,SG&A,Administrative,5110.54
EXP0003203,6400,CC0006,Department 6,2025-06-14,Marketing,Marketing,24275.86
EXP0003204,6300,CC0016,Department 8,2026-09-11,Operations,Administrative,6706.95
EXP0003205,6200,CC0007,Department 7,2026-09-30,SG&A,Administrative,223.7
EXP0003206,6200,CC0019,Department 3,2026-10-23,Marketing,Marketing,16831.32
EXP0003207,6200,CC0004,Department 4,2026-05-13,SG&A,Administrative,9160.26
EXP0003208,6100,CC0017,Department 1,2025-01-07,Operations,Administrative,23654.37
EXP0003209,6100,CC0020,Department 4,2026-08-31,Marketing,Marketing,15540.98
EXP0003210,6400,CC0009,Department 1,2025-03-02,Operations,Administrative,796.71
EXP0003211,6100,CC0011,Department 3,2026-11-26,SG&A,Administrative,23744.78
EXP0003212,6200,CC0008,Department 8,2026-06-21,Sales,Sales,13020.64
EXP0003213,6100,CC0019,Department 3,2025-03-31,Sales,Sales,24871.95
EXP0003214,6100,CC0005,Department 5,2026-12-07,Operations,Administrative,7653.67
EXP0003215,6500,CC0020,Department 4,2025-04-17,Operations,Administrative,13883.79
EXP0003216,6200,CC0007,Department 7,2025-02-09,Marketing,Marketing,5235.32
EXP0003217,6500,CC0004,Department 4,2025-05-06,SG&A,Administrative,5197.13
EXP0003218,6200,CC0016,Department 8,2026-07-01,SG&A,Administrative,17659.84
EXP0003219,6400,CC0012,Department 4,2026-02-03,Sales,Sales,5131.9
EXP0003220,6500,CC0019,Department 3,2026-05-15,Marketing,Marketing,5375.81
EXP0003221,6400,CC0003,Department 3,2025-07-07,Marketing,Marketing,22155.23
EXP0003222,6300,CC0019,Department 3,2025-07-07,Operations,Administrative,24564.46
EXP0003223,6300,CC0019,Department 3,2026-06-14,Operations,Administrative,12215.91
EXP0003224,6500,CC0003,Department 3,2026-10-14,Sales,Sales,6422.49
EXP0003225,6500,CC0015,Department 7,2025-10-14,Operations,Administrative,18618.52
EXP0003226,6100,CC0008,Department 8,2026-04-14,Operations,Administrative,2353.27
EXP0003227,6300,CC0020,Department 4,2025-11-10,Marketing,Marketing,23815.87
EXP0003228,6500,CC0008,Department 8,2025-08-04,Operations,Administrative,22318.26
EXP0003229,6400,CC0001,Department 1,2025-10-02,SG&A,Administrative,17171.91
EXP0003230,6100,CC0005,Department 5,2026-09-02,Marketing,Marketing,18272.99
EXP0003231,6500,CC0005,Department 5,2026-05-29,Operations,Administrative,5377.21
EXP0003232,6300,CC0003,Department 3,2025-05-25,SG&A,Administrative,21855.6
EXP0003233,6200,CC0006,Department 6,2026-01-14,Operations,Administrative,7600.57
EXP0003234,6100,CC0007,Department 7,2025-03-07,Marketing,Marketing,17616.12
EXP0003235,6500,CC0014,Department 6,2026-12-23,SG&A,Administrative,1574.22
EXP0003236,6500,CC0019,Department 3,2025-07-21,Operations,Administrative,24286.94
EXP0003237,6500,CC0001,Department 1,2026-02-09,Marketing,Marketing,11534.1
EXP0003238,6400,CC0001,Department 1,2025-01-18,Operations,Administrative,4391.81
EXP0003239,6200,CC0019,Department 3,2026-09-18,Operations,Administrative,22540.81
EXP0003240,6400,CC0009,Department 1,2026-09-07,Marketing,Marketing,23081.19
EXP0003241,6100,CC0010,Department 2,2025-06-17,Sales,Sales,15109.34
EXP0003242,6300,CC0017,Department 1,2026-02-26,Operations,Administrative,22016.74
EXP0003243,6400,CC0013,Department 5,2026-11-26,Marketing,Marketing,5189.89
EXP0003244,6500,CC0007,Department 7,2025-09-13,SG&A,Administrative,17494.89
EXP0003245,6500,CC0008,Department 8,2025-07-26,Marketing,Marketing,4427.74
EXP0003246,6100,CC0010,Department 2,2026-01-25,Operations,Administrative,22146.39
EXP0003247,6200,CC0007,Department 7,2026-05-13,Marketing,Marketing,21522.38
EXP0003248,6100,CC0018,Department 2,2025-06-16,SG&A,Administrative,7996.09
EXP0003249,6400,CC0012,Department 4,2026-12-08,SG&A,Administrative,12507.92
EXP0003250,6500,CC0006,Department 6,2025-01-20,SG&A,Administrative,10464.38
EXP0003251,6100,CC0008,Department 8,2026-11-03,Marketing,Marketing,7672.94
EXP0003252,6300,CC0013,Department 5,2025-11-23,Sales,Sales,15187.58
EXP0003253,6500,CC0017,Department 1,2026-12-28,Operations,Administrative,909.73
EXP0003254,6200,CC0013,Department 5,2025-12-16,Marketing,Marketing,11858.63
EXP0003255,6500,CC0002,Department 2,2025-11-07,Marketing,Marketing,16653.4
EXP0003256,6200,CC0003,Department 3,2025-10-27,SG&A,Administrative,1726.66
EXP0003257,6400,CC0012,Department 4,2025-12-09,Operations,Administrative,7314.89
EXP0003258,6200,CC0012,Department 4,2026-05-03,Operations,Administrative,1290.45
EXP0003259,6100,CC0018,Department 2,2025-01-23,Sales,Sales,24047.3
EXP0003260,6300,CC0017,Department 1,2025-02-15,Sales,Sales,13431.83
EXP0003261,6500,CC0012,Department 4,2025-10-11,Marketing,Marketing,8440.64
EXP0003262,6500,CC0007,Department 7,2025-04-05,Sales,Sales,14802.15
EXP0003263,6200,CC0017,Department 1,2025-07-18,Marketing,Marketing,7560.37
EXP0003264,6500,CC0006,Department 6,2026-07-18,Sales,Sales,11058.64
EXP0003265,6400,CC0018,Department 2,2026-02-04,Operations,Administrative,1675.76
EXP0003266,6400,CC0001,Department 1,2025-03-19,SG&A,Administrative,15534.37
EXP0003267,6300,CC0012,Department 4,2025-01-10,Sales,Sales,22961.5
EXP0003268,6400,CC0019,Department 3,2025-04-02,Sales,Sales,15404.8
EXP0003269,6500,CC0012,Department 4,2026-02-20,SG&A,Administrative,24941.95
EXP0003270,6100,CC0011,Department 3,2026-04-27,Marketing,Marketing,19099.75
EXP0003271,6100,CC0016,Department 8,2026-06-16,Sales,Sales,19377.45
EXP0003272,6400,CC0013,Department 5,2026-12-10,Operations,Administrative,17135.92
EXP0003273,6500,CC0011,Department 3,2025-10-12,Marketing,Marketing,12681.91
EXP0003274,6300,CC0007,Department 7,2026-06-04,SG&A,Administrative,5083.31
EXP0003275,6200,CC0007,Department 7,2025-09-26,Marketing,Marketing,9445.22
EXP0003276,6400,CC0017,Department 1,2026-07-22,Marketing,Marketing,10253.84
EXP0003277,6100,CC0018,Department 2,2025-05-07,Sales,Sales,19416.1
EXP0003278,6100,CC0018,Department 2,2026-05-29,Sales,Sales,21389.14
EXP0003279,6400,CC0006,Department 6,2026-09-07,SG&A,Administrative,11211.09
EXP0003280,6500,CC0012,Department 4,2026-07-08,Marketing,Marketing,1387.23
EXP0003281,6200,CC0015,Department 7,2025-05-30,Operations,Administrative,9352.65
EXP0003282,6200,CC0014,Department 6,2026-03-29,Sales,Sales,12953.08
EXP0003283,6500,CC0002,Department 2,2025-12-14,Operations,Administrative,2717.78
EXP0003284,6500,CC0002,Department 2,2025-07-17,SG&A,Administrative,19567.96
EXP0003285,6200,CC0008,Department 8,2026-04-27,SG&A,Administrative,13378.11
EXP0003286,6100,CC0016,Department 8,2026-09-15,SG&A,Administrative,573.38
EXP0003287,6200,CC0016,Department 8,2025-07-13,Operations,Administrative,19636.73
EXP0003288,6500,CC0019,Department 3,2025-08-16,Sales,Sales,24983.76
EXP0003289,6100,CC0019,Department 3,2025-10-19,Sales,Sales,6545.77
EXP0003290,6500,CC0015,Department 7,2025-06-07,Sales,Sales,12684.06
EXP0003291,6500,CC0019,Department 3,2025-10-11,SG&A,Administrative,3562.8
EXP0003292,6500,CC0017,Department 1,2026-08-03,Marketing,Marketing,16724.66
EXP0003293,6400,CC0011,Department 3,2025-02-02,Marketing,Marketing,23081.82
EXP0003294,6400,CC0020,Department 4,2025-09-26,SG&A,Administrative,17613.96
EXP0003295,6500,CC0002,Department 2,2026-02-06,Operations,Administrative,5977.2
EXP0003296,6500,CC0002,Department 2,2025-08-21,Marketing,Marketing,9685.69
EXP0003297,6400,CC0018,Department 2,2026-05-20,Operations,Administrative,24284.31
EXP0003298,6400,CC0006,Department 6,2025-05-30,Marketing,Marketing,5712.05
EXP0003299,6200,CC0005,Department 5,2025-06-11,SG&A,Administrative,15963.07
EXP0003300,6300,CC0015,Department 7,2026-01-17,SG&A,Administrative,20036.24
EXP0003301,6400,CC0016,Department 8,2025-02-27,Marketing,Marketing,21077.97
EXP0003302,6200,CC0002,Department 2,2026-04-29,SG&A,Administrative,15413.21
EXP0003303,6200,CC0002,Department 2,2026-04-17,SG&A,Administrative,23981.27
EXP0003304,6300,CC0003,Department 3,2026-02-13,SG&A,Administrative,19785.56
EXP0003305,6500,CC0019,Department 3,2025-02-09,SG&A,Administrative,16238.34
EXP0003306,6300,CC0019,Department 3,2025-06-17,Operations,Administrative,1382.99
EXP0003307,6300,CC0008,Department 8,2026-10-02,SG&A,Administrative,9542.9
EXP0003308,6300,CC0007,Department 7,2025-11-13,Marketing,Marketing,23263.95
EXP0003309,6200,CC0004,Department 4,2026-11-11,SG&A,Administrative,7931.68
EXP0003310,6500,CC0004,Department 4,2025-07-18,Sales,Sales,3744.04
EXP0003311,6500,CC0016,Department 8,2025-09-24,Operations,Administrative,2503.35
EXP0003312,6400,CC0005,Department 5,2025-01-05,Marketing,Marketing,13007.93
EXP0003313,6300,CC0007,Department 7,2026-03-31,SG&A,Administrative,12079.69
EXP0003314,6400,CC0003,Department 3,2025-10-02,SG&A,Administrative,15156.23
EXP0003315,6100,CC0010,Department 2,2026-05-23,SG&A,Administrative,3643.11
EXP0003316,6200,CC0011,Department 3,2025-04-10,Operations,Administrative,8514.85
EXP0003317,6300,CC0011,Department 3,2026-05-19,Marketing,Marketing,18979.76
EXP0003318,6400,CC0010,Department 2,2026-09-10,Marketing,Marketing,9753.7
EXP0003319,6100,CC0007,Department 7,2025-03-10,Marketing,Marketing,1474.01
EXP0003320,6400,CC0012,Department 4,2026-10-16,Sales,Sales,1239.72
EXP0003321,6400,CC0019,Department 3,2026-08-22,SG&A,Administrative,9938.06
EXP0003322,6100,CC0010,Department 2,2026-11-08,Sales,Sales,11277.7
EXP0003323,6200,CC0015,Department 7,2026-01-14,Marketing,Marketing,2602.83
EXP0003324,6300,CC0011,Department 3,2026-07-02,Operations,Administrative,11535.02
EXP0003325,6100,CC0002,Department 2,2025-07-03,Operations,Administrative,2180.47
EXP0003326,6300,CC0014,Department 6,2026-07-15,SG&A,Administrative,11928.02
EXP0003327,6500,CC0009,Department 1,2025-07-23,Operations,Administrative,16079.93
EXP0003328,6500,CC0010,Department 2,2026-12-13,Operations,Administrative,1579.02
EXP0003329,6200,CC0010,Department 2,2026-10-26,Operations,Administrative,8472.53
EXP0003330,6200,CC0009,Department 1,2025-03-29,Sales,Sales,1206.39
EXP0003331,6200,CC0007,Department 7,2026-11-04,Operations,Administrative,23926.19
EXP0003332,6200,CC0015,Department 7,2025-06-19,Sales,Sales,24762.32
EXP0003333,6500,CC0020,Department 4,2026-10-21,Marketing,Marketing,1698.63
EXP0003334,6500,CC0010,Department 2,2026-03-22,Operations,Administrative,8733.11
EXP0003335,6200,CC0005,Department 5,2026-02-17,Operations,Administrative,14752.4
EXP0003336,6500,CC0017,Department 1,2026-10-07,Operations,Administrative,21180.79
EXP0003337,6500,CC0009,Department 1,2026-11-14,Marketing,Marketing,24765.09
EXP0003338,6200,CC0016,Department 8,2025-09-15,SG&A,Administrative,9155.39
EXP0003339,6100,CC0011,Department 3,2025-06-26,Sales,Sales,16604.61
EXP0003340,6200,CC0002,Department 2,2025-08-15,Sales,Sales,23636.81
EXP0003341,6400,CC0009,Department 1,2025-10-19,Sales,Sales,10283.61
EXP0003342,6300,CC0018,Department 2,2025-09-11,Marketing,Marketing,2403.77
EXP0003343,6400,CC0013,Department 5,2025-02-09,Operations,Administrative,4759.01
EXP0003344,6200,CC0014,Department 6,2026-02-07,Operations,Administrative,19916.91
EXP0003345,6500,CC0017,Department 1,2026-07-01,Operations,Administrative,17646.77
EXP0003346,6500,CC0013,Department 5,2026-04-08,SG&A,Administrative,22866.84
EXP0003347,6200,CC0015,Department 7,2025-04-18,Marketing,Marketing,370.21
EXP0003348,6400,CC0005,Department 5,2025-08-26,Marketing,Marketing,12251.93
EXP0003349,6400,CC0016,Department 8,2025-06-27,Marketing,Marketing,16984.13
EXP0003350,6200,CC0016,Department 8,2025-06-01,Marketing,Marketing,5419.96
EXP0003351,6400,CC0006,Department 6,2026-08-10,SG&A,Administrative,8482.07
EXP0003352,6500,CC0014,Department 6,2026-06-26,SG&A,Administrative,20343.34
EXP0003353,6300,CC0003,Department 3,2026-08-06,Sales,Sales,21815.31
EXP0003354,6400,CC0015,Department 7,2025-10-16,Sales,Sales,9674.46
EXP0003355,6500,CC0020,Department 4,2026-02-28,SG&A,Administrative,1022.42
EXP0003356,6100,CC0014,Department 6,2026-09-15,Marketing,Marketing,685.01
EXP0003357,6500,CC0018,Department 2,2025-09-04,SG&A,Administrative,22241.33
