Journal_ID,Posting_Date,GL_Account,Account_Type,Cost_Center,Profit_Center,Amount,Currency,Fiscal_Period,Fiscal_Year
JRN0002957,2026-04-05,4000,Revenue,CC0011,PC001,49200.7,USD,4,2026
JRN0002958,2025-07-18,6100,Operating Expense,CC0007,PC007,-7669.6,USD,7,2025
JRN0002959,2025-11-03,6200,Operating Expense,CC0001,PC001,-18762.33,USD,11,2025
JRN0002960,2026-01-27,6100,Operating Expense,CC0018,PC008,-38251.69,USD,1,2026
JRN0002961,2026-09-12,6100,Operating Expense,CC0001,PC001,-3356.54,USD,9,2026
JRN0002962,2025-07-10,5000,COGS,CC0006,PC006,-14808.41,USD,7,2025
JRN0002963,2026-07-01,6200,Operating Expense,CC0006,PC006,-35748.69,USD,7,2026
JRN0002964,2025-06-30,6200,Operating Expense,CC0011,PC001,-23829.06,USD,6,2025
JRN0002965,2025-07-30,6100,Operating Expense,CC0012,PC002,-47171.44,USD,7,2025
JRN0002966,2025-03-01,6200,Operating Expense,CC0020,PC010,-1914.28,USD,3,2025
JRN0002967,2026-05-14,6100,Operating Expense,CC0008,PC008,-47289.69,USD,5,2026
JRN0002968,2026-03-31,4000,Revenue,CC0018,PC008,4789.5,USD,3,2026
JRN0002969,2026-06-24,6200,Operating Expense,CC0003,PC003,-5648.27,USD,6,2026
JRN0002970,2026-03-28,4000,Revenue,CC0001,PC001,29126.45,USD,3,2026
JRN0002971,2026-12-02,4000,Revenue,CC0019,PC009,47175.55,USD,12,2026
JRN0002972,2026-07-28,6100,Operating Expense,CC0002,PC002,-45162.1,USD,7,2026
JRN0002973,2026-02-03,6100,Operating Expense,CC0008,PC008,-49950.73,USD,2,2026
JRN0002974,2025-01-11,6200,Operating Expense,CC0011,PC001,-35608.06,USD,1,2025
JRN0002975,2026-09-28,4000,Revenue,CC0006,PC006,25351.86,USD,9,2026
JRN0002976,2025-03-22,6200,Operating Expense,CC0010,PC010,-10897.48,USD,3,2025
JRN0002977,2026-04-18,6100,Operating Expense,CC0005,PC005,-11721.26,USD,4,2026
JRN0002978,2025-04-28,4000,Revenue,CC0017,PC007,45543.97,USD,4,2025
JRN0002979,2025-11-16,4000,Revenue,CC0002,PC002,13476.64,USD,11,2025
JRN0002980,2026-05-06,5000,COGS,CC0020,PC010,-5093.39,USD,5,2026
JRN0002981,2025-04-07,6100,Operating Expense,CC0003,PC003,-27640.74,USD,4,2025
JRN0002982,2025-06-18,6100,Operating Expense,CC0010,PC010,-19575.02,USD,6,2025
JRN0002983,2025-02-17,4000,Revenue,CC0019,PC009,10195.69,USD,2,2025
JRN0002984,2026-10-02,5000,COGS,CC0007,PC007,-10797.26,USD,10,2026
JRN0002985,2026-11-14,5000,COGS,CC0011,PC001,-15291.02,USD,11,2026
JRN0002986,2025-02-17,6200,Operating Expense,CC0006,PC006,-12831.82,USD,2,2025
JRN0002987,2025-07-18,5000,COGS,CC0004,PC004,-26143.27,USD,7,2025
JRN0002988,2025-06-14,6200,Operating Expense,CC0009,PC009,-12738.65,USD,6,2025
JRN0002989,2025-01-04,6100,Operating Expense,CC0002,PC002,-6473.88,USD,1,2025
JRN0002990,2026-09-11,5000,COGS,CC0013,PC003,-1558.31,USD,9,2026
JRN0002991,2026-08-18,5000,COGS,CC0013,PC003,-43405.75,USD,8,2026
JRN0002992,2025-11-26,5000,COGS,CC0016,PC006,-13159.69,USD,11,2025
JRN0002993,2025-08-03,6100,Operating Expense,CC0004,PC004,-37073.04,USD,8,2025
JRN0002994,2026-06-07,6100,Operating Expense,CC0010,PC010,-47016.85,USD,6,2026
JRN0002995,2026-01-10,6100,Operating Expense,CC0009,PC009,-41996.06,USD,1,2026
JRN0002996,2026-11-21,5000,COGS,CC0001,PC001,-18674.21,USD,11,2026
JRN0002997,2025-03-12,6200,Operating Expense,CC0015,PC005,-36787.95,USD,3,2025
JRN0002998,2025-04-08,6100,Operating Expense,CC0001,PC001,-18994.63,USD,4,2025
JRN0002999,2025-11-04,6100,Operating Expense,CC0003,PC003,-18204.3,USD,11,2025
JRN0003000,2026-02-24,4000,Revenue,CC0019,PC009,49514.06,USD,2,2026
JRN0003001,2025-03-23,6100,Operating Expense,CC0019,PC009,-33639.42,USD,3,2025
JRN0003002,2026-08-29,5000,COGS,CC0010,PC010,-47192.63,USD,8,2026
JRN0003003,2026-02-13,6200,Operating Expense,CC0018,PC008,-34251.77,USD,2,2026
JRN0003004,2025-02-11,4000,Revenue,CC0011,PC001,19131.8,USD,2,2025
JRN0003005,2025-10-08,6100,Operating Expense,CC0012,PC002,-6984.13,USD,10,2025
JRN0003006,2025-03-08,5000,COGS,CC0008,PC008,-3528.78,USD,3,2025
JRN0003007,2025-03-21,6200,Operating Expense,CC0008,PC008,-13016.22,USD,3,2025
JRN0003008,2026-04-26,4000,Revenue,CC0006,PC006,8949.2,USD,4,2026
JRN0003009,2026-01-22,4000,Revenue,CC0004,PC004,15500.13,USD,1,2026
JRN0003010,2026-01-19,5000,COGS,CC0010,PC010,-42720.54,USD,1,2026
JRN0003011,2026-06-07,4000,Revenue,CC0017,PC007,27742.0,USD,6,2026
JRN0003012,2026-01-25,6200,Operating Expense,CC0009,PC009,-36095.08,USD,1,2026
JRN0003013,2026-08-03,6100,Operating Expense,CC0010,PC010,-30290.54,USD,8,2026
JRN0003014,2025-05-07,4000,Revenue,CC0009,PC009,24058.53,USD,5,2025
JRN0003015,2026-02-22,4000,Revenue,CC0018,PC008,26247.59,USD,2,2026
JRN0003016,2026-06-28,4000,Revenue,CC0014,PC004,40963.98,USD,6,2026
JRN0003017,2026-01-20,6200,Operating Expense,CC0013,PC003,-21342.04,USD,1,2026
JRN0003018,2025-06-19,4000,Revenue,CC0008,PC008,19936.01,USD,6,2025
JRN0003019,2026-08-28,6100,Operating Expense,CC0011,PC001,-49533.2,USD,8,2026
JRN0003020,2026-09-04,4000,Revenue,CC0013,PC003,18989.8,USD,9,2026
JRN0003021,2026-05-08,6100,Operating Expense,CC0006,PC006,-11438.38,USD,5,2026
JRN0003022,2026-01-23,5000,COGS,CC0007,PC007,-15960.27,USD,1,2026
JRN0003023,2026-09-24,4000,Revenue,CC0019,PC009,19334.09,USD,9,2026
JRN0003024,2026-12-26,6200,Operating Expense,CC0013,PC003,-49319.33,USD,12,2026
JRN0003025,2025-07-25,6200,Operating Expense,CC0020,PC010,-35609.85,USD,7,2025
JRN0003026,2025-01-25,4000,Revenue,CC0001,PC001,23566.39,USD,1,2025
JRN0003027,2025-12-10,4000,Revenue,CC0005,PC005,19051.38,USD,12,2025
JRN0003028,2026-05-13,5000,COGS,CC0001,PC001,-25226.51,USD,5,2026
JRN0003029,2025-12-08,6200,Operating Expense,CC0016,PC006,-17736.67,USD,12,2025
JRN0003030,2026-11-17,5000,COGS,CC0010,PC010,-34195.43,USD,11,2026
JRN0003031,2025-11-15,6100,Operating Expense,CC0001,PC001,-45336.38,USD,11,2025
JRN0003032,2026-03-03,6100,Operating Expense,CC0020,PC010,-37569.5,USD,3,2026
JRN0003033,2026-11-17,6100,Operating Expense,CC0003,PC003,-47881.53,USD,11,2026
JRN0003034,2025-05-10,6100,Operating Expense,CC0009,PC009,-43335.31,USD,5,2025
JRN0003035,2025-04-18,4000,Revenue,CC0005,PC005,47773.0,USD,4,2025
JRN0003036,2025-10-22,6100,Operating Expense,CC0008,PC008,-7630.68,USD,10,2025
JRN0003037,2026-11-28,4000,Revenue,CC0013,PC003,24406.42,USD,11,2026
JRN0003038,2026-11-21,6100,Operating Expense,CC0009,PC009,-6719.2,USD,11,2026
JRN0003039,2025-06-27,6200,Operating Expense,CC0017,PC007,-20459.02,USD,6,2025
JRN0003040,2025-09-06,4000,Revenue,CC0003,PC003,36125.18,USD,9,2025
JRN0003041,2025-02-05,4000,Revenue,CC0011,PC001,46023.57,USD,2,2025
JRN0003042,2025-01-13,4000,Revenue,CC0018,PC008,31692.08,USD,1,2025
JRN0003043,2025-01-15,6100,Operating Expense,CC0002,PC002,-2037.19,USD,1,2025
JRN0003044,2026-12-14,6200,Operating Expense,CC0006,PC006,-30970.78,USD,12,2026
JRN0003045,2025-09-09,4000,Revenue,CC0007,PC007,9680.61,USD,9,2025
JRN0003046,2025-12-14,6100,Operating Expense,CC0006,PC006,-22799.91,USD,12,2025
JRN0003047,2025-12-31,4000,Revenue,CC0013,PC003,44705.95,USD,12,2025
JRN0003048,2026-11-16,4000,Revenue,CC0010,PC010,31135.78,USD,11,2026
JRN0003049,2026-10-27,6100,Operating Expense,CC0010,PC010,-15711.08,USD,10,2026
JRN0003050,2025-06-26,6200,Operating Expense,CC0020,PC010,-15782.9,USD,6,2025
JRN0003051,2026-11-21,5000,COGS,CC0017,PC007,-27946.86,USD,11,2026
JRN0003052,2025-02-21,5000,COGS,CC0008,PC008,-11288.34,USD,2,2025
JRN0003053,2026-10-28,5000,COGS,CC0003,PC003,-17663.17,USD,10,2026
JRN0003054,2025-04-11,6200,Operating Expense,CC0019,PC009,-16159.03,USD,4,2025
JRN0003055,2025-09-27,5000,COGS,CC0013,PC003,-47985.48,USD,9,2025
JRN0003056,2026-02-21,5000,COGS,CC0004,PC004,-30690.83,USD,2,2026
JRN0003057,2025-06-30,5000,COGS,CC0017,PC007,-45161.49,USD,6,2025
JRN0003058,2025-10-16,5000,COGS,CC0005,PC005,-1618.79,USD,10,2025
JRN0003059,2025-08-17,6200,Operating Expense,CC0018,PC008,-38557.9,USD,8,2025
JRN0003060,2026-09-21,5000,COGS,CC0008,PC008,-14373.95,USD,9,2026
JRN0003061,2026-08-08,5000,COGS,CC0010,PC010,-37497.02,USD,8,2026
JRN0003062,2026-09-17,5000,COGS,CC0008,PC008,-15719.62,USD,9,2026
JRN0003063,2025-12-07,6200,Operating Expense,CC0006,PC006,-35445.27,USD,12,2025
JRN0003064,2025-05-01,6100,Operating Expense,CC0001,PC001,-328.72,USD,5,2025
JRN0003065,2025-09-01,6200,Operating Expense,CC0015,PC005,-38365.7,USD,9,2025
JRN0003066,2026-08-17,6200,Operating Expense,CC0001,PC001,-39270.92,USD,8,2026
JRN0003067,2026-12-13,4000,Revenue,CC0008,PC008,22706.93,USD,12,2026
JRN0003068,2026-05-13,4000,Revenue,CC0009,PC009,15584.99,USD,5,2026
JRN0003069,2026-08-08,6200,Operating Expense,CC0013,PC003,-1956.01,USD,8,2026
JRN0003070,2025-03-18,6100,Operating Expense,CC0016,PC006,-20828.67,USD,3,2025
JRN0003071,2025-07-24,5000,COGS,CC0015,PC005,-41359.39,USD,7,2025
JRN0003072,2026-09-26,6200,Operating Expense,CC0013,PC003,-29206.85,USD,9,2026
JRN0003073,2026-02-27,6100,Operating Expense,CC0013,PC003,-29157.79,USD,2,2026
JRN0003074,2026-01-27,4000,Revenue,CC0006,PC006,33372.02,USD,1,2026
JRN0003075,2025-09-08,5000,COGS,CC0009,PC009,-32331.98,USD,9,2025
JRN0003076,2026-08-09,6100,Operating Expense,CC0014,PC004,-14837.04,USD,8,2026
JRN0003077,2025-01-17,5000,COGS,CC0016,PC006,-25881.48,USD,1,2025
JRN0003078,2025-12-30,4000,Revenue,CC0015,PC005,2780.88,USD,12,2025
JRN0003079,2025-11-13,6200,Operating Expense,CC0009,PC009,-47325.46,USD,11,2025
JRN0003080,2026-10-06,5000,COGS,CC0006,PC006,-12555.69,USD,10,2026
JRN0003081,2026-08-15,5000,COGS,CC0004,PC004,-23468.41,USD,8,2026
JRN0003082,2026-01-02,4000,Revenue,CC0013,PC003,41048.88,USD,1,2026
JRN0003083,2026-12-09,4000,Revenue,CC0010,PC010,38685.09,USD,12,2026
JRN0003084,2026-06-14,6100,Operating Expense,CC0020,PC010,-27149.71,USD,6,2026
JRN0003085,2025-11-03,6100,Operating Expense,CC0020,PC010,-46569.01,USD,11,2025
JRN0003086,2026-09-16,5000,COGS,CC0002,PC002,-32620.21,USD,9,2026
JRN0003087,2026-02-04,5000,COGS,CC0019,PC009,-8085.17,USD,2,2026
JRN0003088,2025-10-25,4000,Revenue,CC0011,PC001,21985.58,USD,10,2025
JRN0003089,2025-06-02,6200,Operating Expense,CC0018,PC008,-32220.35,USD,6,2025
JRN0003090,2026-04-02,5000,COGS,CC0007,PC007,-32693.91,USD,4,2026
JRN0003091,2025-07-11,6200,Operating Expense,CC0011,PC001,-11631.66,USD,7,2025
JRN0003092,2025-07-25,5000,COGS,CC0010,PC010,-44853.19,USD,7,2025
JRN0003093,2026-10-04,5000,COGS,CC0016,PC006,-18642.96,USD,10,2026
JRN0003094,2026-10-13,4000,Revenue,CC0013,PC003,38168.72,USD,10,2026
JRN0003095,2025-01-09,5000,COGS,CC0008,PC008,-367.82,USD,1,2025
JRN0003096,2025-12-23,6200,Operating Expense,CC0001,PC001,-26406.01,USD,12,2025
JRN0003097,2026-06-23,6100,Operating Expense,CC0005,PC005,-10464.42,USD,6,2026
JRN0003098,2025-04-23,6200,Operating Expense,CC0016,PC006,-13507.42,USD,4,2025
JRN0003099,2025-10-19,4000,Revenue,CC0010,PC010,43756.6,USD,10,2025
JRN0003100,2026-12-02,6100,Operating Expense,CC0006,PC006,-1826.01,USD,12,2026
JRN0003101,2026-02-26,4000,Revenue,CC0002,PC002,26433.06,USD,2,2026
JRN0003102,2025-10-17,6200,Operating Expense,CC0002,PC002,-6285.05,USD,10,2025
JRN0003103,2026-02-05,4000,Revenue,CC0017,PC007,18100.25,USD,2,2026
JRN0003104,2026-12-30,6100,Operating Expense,CC0008,PC008,-12903.06,USD,12,2026
JRN0003105,2025-10-07,4000,Revenue,CC0011,PC001,38429.83,USD,10,2025
JRN0003106,2025-02-20,6100,Operating Expense,CC0014,PC004,-12147.42,USD,2,2025
JRN0003107,2026-07-02,5000,COGS,CC0016,PC006,-35078.87,USD,7,2026
JRN0003108,2025-04-19,6200,Operating Expense,CC0006,PC006,-40776.48,USD,4,2025
JRN0003109,2026-05-01,5000,COGS,CC0003,PC003,-45831.22,USD,5,2026
JRN0003110,2025-07-14,4000,Revenue,CC0019,PC009,47027.06,USD,7,2025
JRN0003111,2025-01-10,6200,Operating Expense,CC0019,PC009,-39042.53,USD,1,2025
JRN0003112,2026-08-06,5000,COGS,CC0012,PC002,-17335.23,USD,8,2026
JRN0003113,2026-03-20,6200,Operating Expense,CC0013,PC003,-49692.38,USD,3,2026
JRN0003114,2026-08-16,4000,Revenue,CC0010,PC010,30198.75,USD,8,2026
JRN0003115,2025-01-20,6100,Operating Expense,CC0002,PC002,-37928.05,USD,1,2025
JRN0003116,2026-08-27,6100,Operating Expense,CC0016,PC006,-34651.25,USD,8,2026
JRN0003117,2026-02-09,6200,Operating Expense,CC0003,PC003,-40908.47,USD,2,2026
JRN0003118,2026-02-27,6200,Operating Expense,CC0016,PC006,-27000.63,USD,2,2026
JRN0003119,2026-03-17,6200,Operating Expense,CC0016,PC006,-12846.3,USD,3,2026
JRN0003120,2026-04-08,6200,Operating Expense,CC0020,PC010,-38474.83,USD,4,2026
JRN0003121,2026-11-23,6200,Operating Expense,CC0015,PC005,-21725.75,USD,11,2026
JRN0003122,2025-04-18,6100,Operating Expense,CC0017,PC007,-35159.93,USD,4,2025
JRN0003123,2026-04-09,5000,COGS,CC0013,PC003,-47837.63,USD,4,2026
JRN0003124,2025-07-18,5000,COGS,CC0008,PC008,-12048.25,USD,7,2025
JRN0003125,2025-03-21,5000,COGS,CC0010,PC010,-1435.64,USD,3,2025
JRN0003126,2025-10-30,6100,Operating Expense,CC0003,PC003,-44751.04,USD,10,2025
JRN0003127,2026-01-31,6100,Operating Expense,CC0020,PC010,-29298.17,USD,1,2026
JRN0003128,2025-04-27,4000,Revenue,CC0016,PC006,25540.45,USD,4,2025
JRN0003129,2025-02-25,4000,Revenue,CC0010,PC010,1377.17,USD,2,2025
JRN0003130,2025-11-20,6100,Operating Expense,CC0015,PC005,-5181.0,USD,11,2025
JRN0003131,2026-05-22,5000,COGS,CC0018,PC008,-1941.53,USD,5,2026
JRN0003132,2026-01-14,6100,Operating Expense,CC0011,PC001,-46731.9,USD,1,2026
JRN0003133,2026-10-26,6100,Operating Expense,CC0014,PC004,-49415.57,USD,10,2026
JRN0003134,2026-01-30,6100,Operating Expense,CC0017,PC007,-5466.91,USD,1,2026
JRN0003135,2025-10-21,4000,Revenue,CC0018,PC008,37162.76,USD,10,2025
JRN0003136,2025-11-17,6100,Operating Expense,CC0019,PC009,-3501.52,USD,11,2025
JRN0003137,2026-12-28,4000,Revenue,CC0012,PC002,23325.78,USD,12,2026
JRN0003138,2025-01-01,4000,Revenue,CC0005,PC005,39560.63,USD,1,2025
JRN0003139,2025-08-30,4000,Revenue,CC0011,PC001,27646.9,USD,8,2025
JRN0003140,2025-04-08,5000,COGS,CC0015,PC005,-5358.49,USD,4,2025
JRN0003141,2026-08-07,6100,Operating Expense,CC0001,PC001,-21459.75,USD,8,2026
JRN0003142,2026-02-19,6200,Operating Expense,CC0006,PC006,-46000.52,USD,2,2026
JRN0003143,2025-05-01,5000,COGS,CC0001,PC001,-779.13,USD,5,2025
JRN0003144,2025-06-06,6100,Operating Expense,CC0018,PC008,-1568.71,USD,6,2025
JRN0003145,2026-11-28,4000,Revenue,CC0011,PC001,15797.03,USD,11,2026
JRN0003146,2026-09-22,6200,Operating Expense,CC0020,PC010,-29272.62,USD,9,2026
JRN0003147,2026-04-30,6100,Operating Expense,CC0007,PC007,-37700.25,USD,4,2026
JRN0003148,2026-02-12,6200,Operating Expense,CC0001,PC001,-35759.94,USD,2,2026
JRN0003149,2026-01-01,4000,Revenue,CC0008,PC008,7336.62,USD,1,2026
JRN0003150,2026-03-02,4000,Revenue,CC0015,PC005,9042.08,USD,3,2026
JRN0003151,2025-08-26,6100,Operating Expense,CC0014,PC004,-3526.64,USD,8,2025
JRN0003152,2026-10-07,6100,Operating Expense,CC0004,PC004,-34806.76,USD,10,2026
JRN0003153,2025-12-27,6200,Operating Expense,CC0012,PC002,-25885.34,USD,12,2025
JRN0003154,2026-08-03,6200,Operating Expense,CC0006,PC006,-45409.12,USD,8,2026
JRN0003155,2025-09-05,6100,Operating Expense,CC0017,PC007,-43883.38,USD,9,2025
JRN0003156,2026-01-06,6100,Operating Expense,CC0012,PC002,-16859.84,USD,1,2026
JRN0003157,2025-12-28,5000,COGS,CC0012,PC002,-29162.37,USD,12,2025
JRN0003158,2026-11-27,6200,Operating Expense,CC0019,PC009,-24975.42,USD,11,2026
JRN0003159,2025-06-19,6200,Operating Expense,CC0008,PC008,-14997.35,USD,6,2025
JRN0003160,2026-11-18,4000,Revenue,CC0018,PC008,25742.89,USD,11,2026
JRN0003161,2025-10-02,6200,Operating Expense,CC0007,PC007,-40151.91,USD,10,2025
JRN0003162,2025-01-28,5000,COGS,CC0002,PC002,-49446.97,USD,1,2025
JRN0003163,2026-08-25,6100,Operating Expense,CC0007,PC007,-41175.07,USD,8,2026
JRN0003164,2026-07-22,6100,Operating Expense,CC0014,PC004,-32750.53,USD,7,2026
JRN0003165,2025-02-20,6100,Operating Expense,CC0014,PC004,-45459.95,USD,2,2025
JRN0003166,2026-03-27,6200,Operating Expense,CC0018,PC008,-8679.83,USD,3,2026
JRN0003167,2025-06-28,6100,Operating Expense,CC0010,PC010,-1684.42,USD,6,2025
JRN0003168,2026-05-30,4000,Revenue,CC0002,PC002,6447.03,USD,5,2026
JRN0003169,2026-06-11,6200,Operating Expense,CC0009,PC009,-32195.07,USD,6,2026
JRN0003170,2025-12-22,4000,Revenue,CC0004,PC004,22303.03,USD,12,2025
JRN0003171,2026-05-31,6200,Operating Expense,CC0012,PC002,-24076.73,USD,5,2026
JRN0003172,2025-10-19,5000,COGS,CC0001,PC001,-29563.43,USD,10,2025
JRN0003173,2026-07-28,6100,Operating Expense,CC0014,PC004,-32613.0,USD,7,2026
JRN0003174,2025-02-26,5000,COGS,CC0015,PC005,-4778.84,USD,2,2025
JRN0003175,2025-04-14,5000,COGS,CC0017,PC007,-48506.61,USD,4,2025
JRN0003176,2026-11-11,4000,Revenue,CC0020,PC010,27638.56,USD,11,2026
JRN0003177,2025-03-14,6100,Operating Expense,CC0012,PC002,-34200.46,USD,3,2025
JRN0003178,2025-01-07,4000,Revenue,CC0007,PC007,8508.84,USD,1,2025
JRN0003179,2026-02-16,5000,COGS,CC0017,PC007,-38327.76,USD,2,2026
JRN0003180,2026-02-04,4000,Revenue,CC0016,PC006,12933.09,USD,2,2026
JRN0003181,2025-12-10,4000,Revenue,CC0008,PC008,47298.08,USD,12,2025
JRN0003182,2026-11-29,4000,Revenue,CC0011,PC001,13962.09,USD,11,2026
JRN0003183,2026-12-15,6200,Operating Expense,CC0009,PC009,-4232.49,USD,12,2026
JRN0003184,2026-12-01,5000,COGS,CC0018,PC008,-20407.77,USD,12,2026
JRN0003185,2026-02-19,4000,Revenue,CC0020,PC010,8943.97,USD,2,2026
JRN0003186,2026-04-20,6200,Operating Expense,CC0020,PC010,-11392.36,USD,4,2026
JRN0003187,2026-04-19,5000,COGS,CC0013,PC003,-42299.58,USD,4,2026
JRN0003188,2026-05-06,6100,Operating Expense,CC0007,PC007,-23013.3,USD,5,2026
JRN0003189,2025-10-09,5000,COGS,CC0017,PC007,-7234.8,USD,10,2025
JRN0003190,2026-02-11,6200,Operating Expense,CC0005,PC005,-984.91,USD,2,2026
JRN0003191,2026-01-08,4000,Revenue,CC0004,PC004,8521.38,USD,1,2026
JRN0003192,2025-07-20,6200,Operating Expense,CC0004,PC004,-41706.18,USD,7,2025
JRN0003193,2026-07-08,5000,COGS,CC0010,PC010,-32469.72,USD,7,2026
JRN0003194,2026-08-31,4000,Revenue,CC0012,PC002,34114.04,USD,8,2026
JRN0003195,2026-11-02,6200,Operating Expense,CC0019,PC009,-12418.29,USD,11,2026
JRN0003196,2026-08-22,6100,Operating Expense,CC0017,PC007,-22016.62,USD,8,2026
JRN0003197,2026-04-20,4000,Revenue,CC0018,PC008,44374.5,USD,4,2026
JRN0003198,2026-11-13,4000,Revenue,CC0012,PC002,16619.37,USD,11,2026
JRN0003199,2025-01-16,6200,Operating Expense,CC0006,PC006,-1831.3,USD,1,2025
JRN0003200,2025-01-24,6100,Operating Expense,CC0001,PC001,-14166.43,USD,1,2025
JRN0003201,2025-08-06,4000,Revenue,CC0018,PC008,36144.17,USD,8,2025
JRN0003202,2026-12-09,6100,Operating Expense,CC0002,PC002,-7286.58,USD,12,2026
JRN0003203,2025-06-09,6200,Operating Expense,CC0007,PC007,-10253.2,USD,6,2025
JRN0003204,2025-10-26,6100,Operating Expense,CC0013,PC003,-49462.07,USD,10,2025
JRN0003205,2026-02-17,6200,Operating Expense,CC0007,PC007,-5811.34,USD,2,2026
JRN0003206,2026-09-12,6100,Operating Expense,CC0004,PC004,-34370.0,USD,9,2026
JRN0003207,2025-03-18,6100,Operating Expense,CC0010,PC010,-26235.77,USD,3,2025
JRN0003208,2025-06-08,6100,Operating Expense,CC0003,PC003,-11968.29,USD,6,2025
JRN0003209,2025-05-16,6200,Operating Expense,CC0003,PC003,-16478.45,USD,5,2025
JRN0003210,2026-11-02,6200,Operating Expense,CC0012,PC002,-18532.9,USD,11,2026
JRN0003211,2026-12-13,5000,COGS,CC0015,PC005,-42166.38,USD,12,2026
JRN0003212,2025-02-23,6200,Operating Expense,CC0016,PC006,-32948.6,USD,2,2025
JRN0003213,2025-04-14,5000,COGS,CC0014,PC004,-31214.84,USD,4,2025
JRN0003214,2026-08-09,6200,Operating Expense,CC0015,PC005,-36138.24,USD,8,2026
JRN0003215,2026-09-05,6100,Operating Expense,CC0019,PC009,-10001.69,USD,9,2026
JRN0003216,2026-01-05,6100,Operating Expense,CC0018,PC008,-47943.16,USD,1,2026
JRN0003217,2026-12-11,6100,Operating Expense,CC0019,PC009,-16506.42,USD,12,2026
JRN0003218,2026-09-03,6200,Operating Expense,CC0015,PC005,-17257.38,USD,9,2026
JRN0003219,2025-10-30,6100,Operating Expense,CC0003,PC003,-35284.49,USD,10,2025
JRN0003220,2026-06-30,4000,Revenue,CC0014,PC004,41550.26,USD,6,2026
JRN0003221,2025-09-28,6200,Operating Expense,CC0001,PC001,-43547.12,USD,9,2025
JRN0003222,2026-01-12,6200,Operating Expense,CC0010,PC010,-24989.51,USD,1,2026
JRN0003223,2025-05-08,5000,COGS,CC0020,PC010,-10719.97,USD,5,2025
JRN0003224,2025-03-08,5000,COGS,CC0007,PC007,-14498.57,USD,3,2025
JRN0003225,2026-06-29,6100,Operating Expense,CC0017,PC007,-46268.43,USD,6,2026
JRN0003226,2026-02-02,5000,COGS,CC0013,PC003,-49077.37,USD,2,2026
JRN0003227,2026-07-30,4000,Revenue,CC0017,PC007,16123.95,USD,7,2026
JRN0003228,2026-04-10,6100,Operating Expense,CC0007,PC007,-36734.24,USD,4,2026
JRN0003229,2025-11-26,6200,Operating Expense,CC0018,PC008,-11893.67,USD,11,2025
JRN0003230,2025-09-30,6100,Operating Expense,CC0017,PC007,-14823.12,USD,9,2025
JRN0003231,2025-02-24,6100,Operating Expense,CC0004,PC004,-42333.01,USD,2,2025
JRN0003232,2026-02-25,5000,COGS,CC0014,PC004,-15406.63,USD,2,2026
JRN0003233,2025-05-25,6200,Operating Expense,CC0005,PC005,-13422.72,USD,5,2025
JRN0003234,2026-02-14,5000,COGS,CC0016,PC006,-1630.91,USD,2,2026
JRN0003235,2025-03-10,5000,COGS,CC0018,PC008,-49950.39,USD,3,2025
JRN0003236,2026-05-25,6100,Operating Expense,CC0011,PC001,-15486.99,USD,5,2026
JRN0003237,2025-05-13,6100,Operating Expense,CC0006,PC006,-43211.53,USD,5,2025
JRN0003238,2025-01-23,4000,Revenue,CC0012,PC002,40285.32,USD,1,2025
JRN0003239,2025-11-09,6200,Operating Expense,CC0008,PC008,-20493.41,USD,11,2025
JRN0003240,2025-06-12,5000,COGS,CC0007,PC007,-27218.28,USD,6,2025
JRN0003241,2025-05-10,4000,Revenue,CC0011,PC001,40147.37,USD,5,2025
JRN0003242,2025-09-06,6200,Operating Expense,CC0004,PC004,-44802.11,USD,9,2025
JRN0003243,2026-08-17,6100,Operating Expense,CC0015,PC005,-2745.65,USD,8,2026
JRN0003244,2025-11-28,4000,Revenue,CC0001,PC001,48756.17,USD,11,2025
JRN0003245,2025-11-22,4000,Revenue,CC0001,PC001,29620.37,USD,11,2025
JRN0003246,2026-05-10,6200,Operating Expense,CC0019,PC009,-7931.04,USD,5,2026
JRN0003247,2025-11-07,4000,Revenue,CC0012,PC002,7381.6,USD,11,2025
JRN0003248,2026-09-17,5000,COGS,CC0019,PC009,-30947.58,USD,9,2026
JRN0003249,2026-12-02,5000,COGS,CC0017,PC007,-40341.75,USD,12,2026
JRN0003250,2025-06-23,4000,Revenue,CC0008,PC008,14462.04,USD,6,2025
JRN0003251,2025-10-17,6100,Operating Expense,CC0004,PC004,-30539.69,USD,10,2025
JRN0003252,2025-05-21,6200,Operating Expense,CC0001,PC001,-49681.3,USD,5,2025
JRN0003253,2026-10-08,6200,Operating Expense,CC0018,PC008,-18572.6,USD,10,2026
JRN0003254,2025-08-03,6200,Operating Expense,CC0010,PC010,-42988.01,USD,8,2025
JRN0003255,2026-09-20,6200,Operating Expense,CC0013,PC003,-21848.25,USD,9,2026
JRN0003256,2026-09-26,4000,Revenue,CC0018,PC008,20515.42,USD,9,2026
JRN0003257,2026-05-30,5000,COGS,CC0014,PC004,-4465.65,USD,5,2026
JRN0003258,2026-11-07,6200,Operating Expense,CC0001,PC001,-26843.14,USD,11,2026
JRN0003259,2025-05-20,6200,Operating Expense,CC0014,PC004,-41996.1,USD,5,2025
