Budget_ID,Fiscal_Year,Fiscal_Period,Cost_Center,Profit_Center,Budget_Revenue,Budget_Cost,Budget_Profit,Forecast_Revenue,Forecast_Cost
BUD0002360,2025,12,CC0018,PC008,233603.68,136043.21,97560.47,224574.83,145790.86
BUD0002361,2026,11,CC0003,PC003,529889.33,373109.67,156779.66,544414.12,377590.42
BUD0002362,2025,6,CC0009,PC009,382832.34,276503.06,106329.28,385266.97,275101.88
BUD0002363,2025,3,CC0006,PC006,581901.57,330713.87,251187.7,602500.67,317448.78
BUD0002364,2026,12,CC0005,PC005,445887.88,268072.24,177815.64,444637.07,285336.75
BUD0002365,2026,5,CC0017,PC007,114304.33,71265.29,43039.04,109703.7,70788.55
BUD0002366,2026,7,CC0005,PC005,243057.13,135174.9,107882.23,257940.52,130325.75
BUD0002367,2026,10,CC0003,PC003,221556.05,131028.56,90527.49,234908.73,136758.41
BUD0002368,2026,3,CC0017,PC007,329229.85,262547.12,66682.73,328565.19,261540.28
BUD0002369,2026,9,CC0020,PC010,50232.15,36277.24,13954.91,49237.74,35663.84
BUD0002370,2026,3,CC0005,PC005,83312.84,63743.44,19569.4,85006.78,64550.93
BUD0002371,2025,11,CC0017,PC007,296043.7,239777.8,56265.9,308111.97,257793.06
BUD0002372,2026,9,CC0004,PC004,149486.55,102512.16,46974.39,162327.99,101130.43
BUD0002373,2025,11,CC0020,PC010,335623.0,252475.01,83147.99,323328.1,263577.0
BUD0002374,2026,12,CC0006,PC006,318933.75,178457.94,140475.81,306972.64,172056.83
BUD0002375,2025,1,CC0013,PC003,508611.29,397232.27,111379.02,487664.11,384213.43
BUD0002376,2026,7,CC0002,PC002,69264.47,56795.38,12469.09,72070.77,55489.82
BUD0002377,2026,8,CC0018,PC008,282136.38,230889.37,51247.01,274305.59,220298.13
BUD0002378,2025,1,CC0002,PC002,172951.67,112593.29,60358.38,187990.01,109035.09
BUD0002379,2026,12,CC0006,PC006,439746.98,324301.42,115445.56,445371.0,321285.8
BUD0002380,2025,12,CC0002,PC002,270207.51,184792.05,85415.46,291969.07,197548.96
BUD0002381,2025,1,CC0006,PC006,623003.03,456706.0,166297.03,643880.98,473929.22
BUD0002382,2025,6,CC0017,PC007,55297.19,35900.06,19397.13,57243.59,35811.45
BUD0002383,2026,10,CC0001,PC001,605524.93,434551.7,170973.23,588103.01,444922.52
BUD0002384,2025,12,CC0014,PC004,471096.73,285807.37,185289.36,515068.4,304200.48
BUD0002385,2026,10,CC0016,PC006,110337.04,71466.42,38870.62,106004.86,70405.94
BUD0002386,2025,11,CC0013,PC003,315136.3,235322.84,79813.46,345911.83,225652.63
BUD0002387,2026,8,CC0001,PC001,370028.07,281203.3,88824.77,374006.15,281186.7
BUD0002388,2025,11,CC0010,PC010,302598.61,200775.62,101822.99,328329.73,211632.56
BUD0002389,2025,7,CC0005,PC005,160299.71,95998.18,64301.53,169374.32,91844.61
BUD0002390,2026,10,CC0016,PC006,690272.41,561405.06,128867.35,744333.88,603907.21
BUD0002391,2026,12,CC0003,PC003,677596.99,529031.17,148565.82,637881.98,528478.41
BUD0002392,2025,5,CC0003,PC003,226833.25,152721.66,74111.59,225222.26,161915.87
BUD0002393,2026,3,CC0019,PC009,60763.51,33640.84,27122.67,60418.88,32435.2
BUD0002394,2025,10,CC0002,PC002,300356.22,192353.44,108002.78,311860.78,200494.35
BUD0002395,2026,6,CC0015,PC005,63116.63,46859.31,16257.32,66301.78,44904.33
BUD0002396,2025,11,CC0016,PC006,545272.58,309201.78,236070.8,527890.78,321507.92
BUD0002397,2025,12,CC0003,PC003,585909.35,454316.47,131592.88,617195.2,465862.49
BUD0002398,2025,11,CC0015,PC005,107835.92,81467.43,26368.49,113910.38,82915.72
BUD0002399,2025,9,CC0008,PC008,619562.86,507311.98,112250.88,624755.92,516640.49
BUD0002400,2025,5,CC0003,PC003,658347.5,468388.91,189958.59,672440.47,495773.52
BUD0002401,2026,3,CC0005,PC005,572186.96,440271.07,131915.89,550656.88,460600.01
BUD0002402,2025,6,CC0017,PC007,450562.23,320011.81,130550.42,468069.8,318495.98
BUD0002403,2025,3,CC0015,PC005,517350.02,359629.8,157720.22,540991.65,352206.81
BUD0002404,2025,10,CC0013,PC003,257644.26,142625.37,115018.89,265704.45,146126.99
BUD0002405,2025,1,CC0014,PC004,697461.62,535120.73,162340.89,714480.67,564524.67
BUD0002406,2025,5,CC0011,PC001,352098.19,285652.76,66445.43,352609.14,280375.34
BUD0002407,2026,11,CC0001,PC001,630316.33,480948.14,149368.19,676989.93,485887.51
BUD0002408,2026,6,CC0016,PC006,133555.62,73521.01,60034.61,139499.25,78861.43
BUD0002409,2026,6,CC0017,PC007,738621.16,571147.58,167473.58,770614.08,574765.33
BUD0002410,2025,12,CC0012,PC002,728073.1,410036.3,318036.8,741338.59,431646.96
BUD0002411,2025,10,CC0018,PC008,606277.77,445047.74,161230.03,617847.44,435691.31
BUD0002412,2026,6,CC0008,PC008,444698.66,294160.82,150537.84,475664.25,306656.14
BUD0002413,2026,3,CC0019,PC009,170200.33,103308.45,66891.88,184727.8,104718.03
BUD0002414,2026,3,CC0002,PC002,513968.79,346319.29,167649.5,509536.98,367992.46
BUD0002415,2026,8,CC0001,PC001,638018.76,379009.58,259009.18,601688.27,382796.41
BUD0002416,2025,10,CC0018,PC008,576755.69,434940.78,141814.91,582744.33,448141.03
BUD0002417,2026,3,CC0017,PC007,299650.14,169452.14,130198.0,324345.97,173443.73
BUD0002418,2025,11,CC0010,PC010,236182.28,179314.74,56867.54,259705.95,183920.41
BUD0002419,2026,10,CC0002,PC002,602149.53,398042.96,204106.57,610143.09,404586.66
BUD0002420,2025,5,CC0012,PC002,316804.08,224596.87,92207.21,327528.37,230252.7
BUD0002421,2026,4,CC0002,PC002,335207.37,250525.58,84681.79,316188.31,248478.2
BUD0002422,2025,5,CC0004,PC004,307492.78,219679.01,87813.77,318469.16,225552.57
BUD0002423,2026,3,CC0018,PC008,411523.07,336358.32,75164.75,448451.99,324317.55
BUD0002424,2026,1,CC0006,PC006,137356.46,81709.28,55647.18,148596.85,82153.11
BUD0002425,2025,7,CC0013,PC003,497913.17,295420.59,202492.58,534216.31,302657.81
BUD0002426,2026,9,CC0017,PC007,266170.49,174731.21,91439.28,283461.32,184710.01
BUD0002427,2025,2,CC0002,PC002,191485.34,119917.29,71568.05,187078.21,119169.08
BUD0002428,2025,11,CC0002,PC002,389423.02,249571.43,139851.59,414861.99,264815.04
BUD0002429,2026,2,CC0014,PC004,151988.75,104861.84,47126.91,152742.59,100413.41
BUD0002430,2026,1,CC0009,PC009,522144.95,299409.75,222735.2,570030.57,302047.64
BUD0002431,2025,5,CC0004,PC004,447830.71,338304.49,109526.22,444297.25,350982.08
BUD0002432,2026,5,CC0013,PC003,266391.98,175511.67,90880.31,277788.0,177094.25
BUD0002433,2025,3,CC0014,PC004,450116.06,271011.61,179104.45,423643.13,272216.27
BUD0002434,2025,3,CC0017,PC007,63349.23,39839.41,23509.82,65166.69,41254.7
BUD0002435,2026,2,CC0005,PC005,202346.81,131662.98,70683.83,206381.99,140051.85
BUD0002436,2025,12,CC0012,PC002,697420.77,438069.98,259350.79,733295.17,441015.77
BUD0002437,2026,2,CC0016,PC006,433498.94,252700.99,180797.95,449476.96,253041.92
BUD0002438,2025,7,CC0006,PC006,385869.07,213857.31,172011.76,365587.73,224724.07
BUD0002439,2026,7,CC0016,PC006,708734.38,549566.77,159167.61,748451.94,587042.25
BUD0002440,2025,6,CC0006,PC006,171933.04,101821.47,70111.57,183984.04,105537.6
BUD0002441,2025,7,CC0001,PC001,376048.71,236922.19,139126.52,389310.04,231874.97
BUD0002442,2025,11,CC0010,PC010,203320.91,122030.68,81290.23,205334.57,118298.98
BUD0002443,2025,6,CC0009,PC009,729147.85,527205.47,201942.38,780706.93,554119.77
BUD0002444,2025,7,CC0017,PC007,608835.4,404531.33,204304.07,607940.83,428610.73
BUD0002445,2025,12,CC0008,PC008,437256.74,328372.32,108884.42,447276.52,328079.45
BUD0002446,2025,4,CC0007,PC007,503508.69,341813.38,161695.31,477343.22,343318.75
BUD0002447,2025,11,CC0013,PC003,167662.18,109340.82,58321.36,175076.21,111895.87
BUD0002448,2026,12,CC0004,PC004,51318.47,29599.97,21718.5,53088.32,30714.27
BUD0002449,2026,5,CC0013,PC003,715528.62,504027.0,211501.62,731339.32,481632.49
BUD0002450,2026,1,CC0013,PC003,579276.33,348185.87,231090.46,601753.17,370724.91
BUD0002451,2026,3,CC0020,PC010,656203.68,486742.84,169460.84,697008.41,478458.25
BUD0002452,2026,12,CC0019,PC009,562858.66,361191.07,201667.59,603365.6,370479.06
BUD0002453,2025,5,CC0017,PC007,605492.75,365782.22,239710.53,652320.44,383397.39
BUD0002454,2025,5,CC0004,PC004,364032.38,230291.21,133741.17,376974.84,226775.88
BUD0002455,2026,7,CC0002,PC002,380881.79,307414.16,73467.63,410845.23,312466.7
BUD0002456,2026,1,CC0004,PC004,232993.23,178822.06,54171.17,255165.93,172104.7
BUD0002457,2025,9,CC0008,PC008,466884.05,377854.75,89029.3,485026.01,400912.67
BUD0002458,2026,6,CC0018,PC008,357112.54,207949.31,149163.23,360319.95,198046.51
BUD0002459,2025,4,CC0012,PC002,279125.06,205445.11,73679.95,271958.55,204385.7
BUD0002460,2025,1,CC0009,PC009,404669.65,297903.98,106765.67,394531.46,299174.48
BUD0002461,2025,11,CC0010,PC010,524366.9,408180.86,116186.04,544404.99,416987.71
BUD0002462,2026,6,CC0007,PC007,431470.01,352458.58,79011.43,419621.98,353305.08
BUD0002463,2026,2,CC0001,PC001,611243.52,412201.4,199042.12,595033.14,435096.13
BUD0002464,2025,11,CC0001,PC001,670220.13,480272.23,189947.9,729646.47,511212.49
BUD0002465,2025,2,CC0015,PC005,180577.53,124371.53,56206.0,192325.51,127531.97
BUD0002466,2025,8,CC0014,PC004,475881.03,315951.12,159929.91,477466.72,319313.27
BUD0002467,2025,6,CC0006,PC006,591174.48,329952.47,261222.01,606767.35,353604.79
BUD0002468,2025,8,CC0004,PC004,630810.98,391092.03,239718.95,649529.49,384200.19
BUD0002469,2026,3,CC0005,PC005,267705.15,203836.43,63868.72,292523.41,208323.75
BUD0002470,2025,10,CC0015,PC005,60739.69,33975.51,26764.18,66360.06,36627.22
BUD0002471,2025,9,CC0011,PC001,707807.19,399501.44,308305.75,689962.42,396327.4
BUD0002472,2025,7,CC0017,PC007,54761.69,43144.03,11617.66,53222.51,46440.16
BUD0002473,2026,10,CC0004,PC004,682877.84,542371.78,140506.06,647321.93,568880.3
BUD0002474,2026,10,CC0020,PC010,338166.65,263456.93,74709.72,354111.59,257778.13
BUD0002475,2025,3,CC0016,PC006,598304.01,356817.98,241486.03,595981.66,375788.57
BUD0002476,2025,2,CC0006,PC006,589881.16,382208.78,207672.38,597130.22,409514.48
BUD0002477,2025,2,CC0015,PC005,454477.24,251164.48,203312.76,470699.81,246861.85
BUD0002478,2026,2,CC0001,PC001,66280.84,53979.53,12301.31,65600.75,58255.02
BUD0002479,2026,11,CC0009,PC009,551680.95,323511.23,228169.72,587031.7,324393.92
BUD0002480,2026,10,CC0020,PC010,634797.04,436228.66,198568.38,672754.39,465851.35
BUD0002481,2025,4,CC0004,PC004,507111.9,282538.93,224572.97,545921.56,278489.31
BUD0002482,2026,9,CC0013,PC003,292374.97,215972.8,76402.17,276882.11,209396.94
BUD0002483,2025,7,CC0013,PC003,340728.33,257446.42,83281.91,355573.75,257863.52
BUD0002484,2026,8,CC0013,PC003,265747.14,165757.74,99989.4,255857.8,168920.62
BUD0002485,2026,10,CC0010,PC010,89273.09,64560.81,24712.28,96446.07,64924.41
BUD0002486,2025,12,CC0020,PC010,208131.95,140219.83,67912.12,219208.65,140907.95
BUD0002487,2026,7,CC0006,PC006,177480.6,134076.57,43404.03,178517.79,138953.72
BUD0002488,2025,5,CC0010,PC010,346462.84,219143.98,127318.86,348159.96,215500.26
BUD0002489,2026,8,CC0008,PC008,247980.73,137855.63,110125.1,237666.5,144015.56
BUD0002490,2025,3,CC0016,PC006,456323.02,307535.5,148787.52,448443.18,325818.63
BUD0002491,2026,1,CC0002,PC002,603135.1,444175.9,158959.2,598602.9,474959.68
BUD0002492,2025,3,CC0006,PC006,610809.6,464579.04,146230.56,592620.12,487286.82
BUD0002493,2026,11,CC0018,PC008,733622.18,519858.19,213763.99,723521.61,514664.18
BUD0002494,2025,11,CC0005,PC005,535195.64,321882.42,213313.22,584745.48,310294.53
BUD0002495,2026,7,CC0018,PC008,342423.56,200822.62,141600.94,360104.13,214958.88
BUD0002496,2026,7,CC0006,PC006,465497.77,340846.65,124651.12,475487.48,333686.95
BUD0002497,2025,11,CC0019,PC009,710899.53,535491.0,175408.53,737353.04,569200.23
BUD0002498,2026,3,CC0017,PC007,668731.43,522903.32,145828.11,653281.56,536737.15
BUD0002499,2025,6,CC0011,PC001,237267.1,167340.01,69927.09,240077.35,180720.88
BUD0002500,2026,1,CC0017,PC007,123722.29,93434.79,30287.5,132918.42,96921.54
BUD0002501,2025,11,CC0019,PC009,178249.11,105861.17,72387.94,194451.06,106263.92
BUD0002502,2025,7,CC0014,PC004,125102.34,88182.64,36919.7,123812.95,88840.0
BUD0002503,2026,11,CC0011,PC001,582666.1,428628.58,154037.52,551420.37,437577.48
BUD0002504,2025,4,CC0020,PC010,165796.55,103880.79,61915.76,156546.33,103365.49
BUD0002505,2025,1,CC0016,PC006,290057.71,210149.48,79908.23,295067.42,213901.37
BUD0002506,2025,1,CC0002,PC002,712397.51,395627.99,316769.52,696653.97,392445.09
BUD0002507,2025,5,CC0020,PC010,722814.2,527193.9,195620.3,725300.83,522328.72
BUD0002508,2025,9,CC0002,PC002,532405.17,300327.61,232077.56,568266.23,307080.78
BUD0002509,2025,11,CC0004,PC004,315324.88,249073.12,66251.76,331303.24,243075.3
BUD0002510,2025,12,CC0005,PC005,644484.23,467241.62,177242.61,670843.46,451864.42
BUD0002511,2026,10,CC0019,PC009,228044.09,171589.22,56454.87,239497.78,182724.72
BUD0002512,2026,3,CC0012,PC002,606846.82,438405.67,168441.15,663950.99,422831.08
BUD0002513,2025,9,CC0018,PC008,127301.92,77335.75,49966.17,124786.09,76236.08
BUD0002514,2026,1,CC0019,PC009,119347.7,84135.93,35211.77,119580.94,82109.59
BUD0002515,2025,7,CC0004,PC004,251179.54,155674.7,95504.84,252611.48,151464.47
BUD0002516,2025,9,CC0020,PC010,500534.26,334501.87,166032.39,535632.52,343768.13
BUD0002517,2025,11,CC0010,PC010,481223.13,272217.81,209005.32,460507.64,293207.19
BUD0002518,2025,5,CC0004,PC004,195330.28,114718.21,80612.07,199633.93,109835.46
BUD0002519,2025,3,CC0005,PC005,693066.32,517396.42,175669.9,697698.28,503851.65
BUD0002520,2025,2,CC0006,PC006,599337.19,486791.25,112545.94,641407.72,503927.65
BUD0002521,2025,2,CC0006,PC006,708895.36,459242.21,249653.15,722212.75,486673.43
BUD0002522,2025,1,CC0014,PC004,702072.97,540138.52,161934.45,741722.17,571017.23
BUD0002523,2026,3,CC0016,PC006,379163.45,221649.34,157514.11,367663.51,230068.27
BUD0002524,2025,10,CC0005,PC005,712110.52,551505.57,160604.95,778483.31,575965.88
BUD0002525,2025,9,CC0011,PC001,79986.17,62231.7,17754.47,82919.58,66049.91
BUD0002526,2026,4,CC0001,PC001,197687.34,144919.23,52768.11,217381.77,147081.1
BUD0002527,2026,5,CC0019,PC009,136270.26,105201.48,31068.78,136921.42,104183.37
BUD0002528,2026,8,CC0020,PC010,119813.18,66886.64,52926.54,116812.83,64168.15
BUD0002529,2026,1,CC0019,PC009,240084.06,156064.58,84019.48,227786.25,165518.06
BUD0002530,2025,3,CC0018,PC008,680198.4,431869.68,248328.72,652564.83,432227.71
BUD0002531,2026,9,CC0002,PC002,460159.09,268219.34,191939.75,481817.89,282041.1
BUD0002532,2026,11,CC0007,PC007,664525.43,464396.33,200129.1,633361.44,474658.42
BUD0002533,2025,6,CC0012,PC002,147721.04,96310.42,51410.62,155797.55,101687.54
BUD0002534,2026,8,CC0002,PC002,224739.14,130104.63,94634.51,229493.26,137417.06
BUD0002535,2025,1,CC0003,PC003,260803.27,209943.27,50860.0,261269.89,206162.54
BUD0002536,2026,3,CC0012,PC002,512579.63,293224.2,219355.43,522849.82,295837.75
BUD0002537,2026,3,CC0016,PC006,554608.34,362269.84,192338.5,545792.98,381096.23
BUD0002538,2026,11,CC0016,PC006,74357.02,58584.02,15773.0,81052.07,60402.55
BUD0002539,2026,11,CC0013,PC003,406108.01,264978.25,141129.76,437790.38,282296.41
BUD0002540,2025,1,CC0017,PC007,507212.34,300934.9,206277.44,557481.08,319195.97
BUD0002541,2026,12,CC0011,PC001,423287.09,299774.41,123512.68,403602.21,286644.02
BUD0002542,2026,9,CC0012,PC002,138439.59,84930.84,53508.75,149580.54,91486.16
BUD0002543,2026,4,CC0004,PC004,701923.23,446855.89,255067.34,704600.63,429738.98
BUD0002544,2026,12,CC0007,PC007,528366.64,296200.24,232166.4,525663.09,307800.18
BUD0002545,2026,1,CC0003,PC003,73311.48,41991.71,31319.77,72962.69,44314.51
BUD0002546,2026,4,CC0017,PC007,745842.14,553102.24,192739.9,777003.01,548494.7
BUD0002547,2026,10,CC0013,PC003,91197.81,59402.47,31795.34,87082.87,63680.66
BUD0002548,2026,1,CC0013,PC003,502508.47,287762.52,214745.95,494641.43,280042.54
BUD0002549,2026,2,CC0015,PC005,52494.23,34454.6,18039.63,50258.11,33797.43
BUD0002550,2026,3,CC0020,PC010,475074.67,265950.74,209123.93,472258.76,261993.37
BUD0002551,2025,1,CC0015,PC005,486606.77,278420.16,208186.61,459812.5,287438.99
BUD0002552,2026,11,CC0008,PC008,273080.95,222550.85,50530.1,273351.18,233657.14
BUD0002553,2025,1,CC0006,PC006,323683.84,201848.77,121835.07,318137.66,216877.95
BUD0002554,2025,2,CC0003,PC003,454328.85,343942.72,110386.13,467580.86,367847.75
BUD0002555,2026,12,CC0016,PC006,528987.89,423854.36,105133.53,522076.95,427921.59
BUD0002556,2026,11,CC0020,PC010,329066.26,198101.49,130964.77,351244.87,189118.04
BUD0002557,2026,10,CC0014,PC004,663928.9,472605.15,191323.75,683790.47,502788.06
BUD0002558,2026,2,CC0003,PC003,222505.51,177520.18,44985.33,218716.36,169494.51
BUD0002559,2026,6,CC0003,PC003,735506.89,563088.66,172418.23,795435.54,562193.74
BUD0002560,2026,7,CC0007,PC007,255878.31,161442.47,94435.84,276347.38,157634.95
BUD0002561,2025,9,CC0006,PC006,167109.32,98834.77,68274.55,161661.4,101417.12
BUD0002562,2026,3,CC0018,PC008,592831.8,344951.24,247880.56,574373.03,338442.72
BUD0002563,2026,6,CC0016,PC006,655666.78,394859.63,260807.15,697654.8,380360.9
BUD0002564,2025,4,CC0003,PC003,672188.41,422208.6,249979.81,733518.88,410597.17
BUD0002565,2026,9,CC0010,PC010,233351.33,191102.78,42248.55,252731.35,184194.66
BUD0002566,2026,7,CC0005,PC005,66840.36,37492.31,29348.05,69627.85,39815.09
BUD0002567,2025,1,CC0015,PC005,585056.85,453224.48,131832.37,600853.84,476807.14
BUD0002568,2026,3,CC0019,PC009,548747.25,327342.65,221404.6,558384.02,324351.66
BUD0002569,2025,2,CC0011,PC001,438221.05,302579.87,135641.18,423304.26,298255.26
BUD0002570,2026,9,CC0018,PC008,147276.22,96739.75,50536.47,158494.52,99130.42
BUD0002571,2026,8,CC0019,PC009,337470.58,231635.19,105835.39,368025.73,237136.6
BUD0002572,2025,2,CC0007,PC007,336661.57,269015.58,67645.99,341376.4,280212.03
BUD0002573,2026,3,CC0013,PC003,385775.41,242622.61,143152.8,405396.61,259682.91
BUD0002574,2025,7,CC0018,PC008,678178.71,533812.13,144366.58,693181.51,543279.51
BUD0002575,2025,7,CC0020,PC010,135366.01,103161.88,32204.13,140788.42,108382.99
BUD0002576,2026,5,CC0020,PC010,351743.56,254813.63,96929.93,375095.1,265951.06
BUD0002577,2025,11,CC0017,PC007,531466.54,403958.51,127508.03,565229.0,423089.92
BUD0002578,2025,5,CC0009,PC009,628679.75,415641.43,213038.32,675865.3,396664.74
BUD0002579,2026,5,CC0012,PC002,89165.52,62677.78,26487.74,97052.62,67287.69
BUD0002580,2026,9,CC0013,PC003,69899.54,50542.19,19357.35,73976.69,52259.35
BUD0002581,2025,9,CC0017,PC007,138144.95,105862.35,32282.6,141583.18,103974.9
BUD0002582,2026,8,CC0017,PC007,499380.4,298573.75,200806.65,513316.43,292533.21
BUD0002583,2026,6,CC0005,PC005,222207.46,180733.68,41473.78,216504.85,183988.91
BUD0002584,2025,5,CC0014,PC004,337828.77,247992.51,89836.26,334467.66,260584.14
BUD0002585,2025,3,CC0015,PC005,363848.46,241832.02,122016.44,375644.1,245523.44
BUD0002586,2026,2,CC0004,PC004,436056.66,329406.69,106649.97,438170.7,327051.15
BUD0002587,2026,11,CC0019,PC009,700332.93,403521.13,296811.8,725944.03,412875.05
BUD0002588,2026,4,CC0017,PC007,676038.93,491716.56,184322.37,695440.01,484993.13
BUD0002589,2026,6,CC0005,PC005,53336.19,34545.09,18791.1,51500.85,36119.52
BUD0002590,2026,10,CC0018,PC008,68368.3,42679.53,25688.77,67366.54,44072.17
BUD0002591,2026,12,CC0015,PC005,591105.35,409412.93,181692.42,639792.34,435915.25
BUD0002592,2025,12,CC0003,PC003,429952.29,340190.31,89761.98,450378.16,336249.94
BUD0002593,2025,2,CC0019,PC009,420071.8,284835.47,135236.33,401616.24,291096.61
BUD0002594,2025,6,CC0008,PC008,713209.72,520656.36,192553.36,679188.71,513768.46
BUD0002595,2025,10,CC0002,PC002,84458.47,64062.94,20395.53,85985.99,68289.42
BUD0002596,2026,1,CC0004,PC004,260252.69,150189.46,110063.23,258449.01,157867.03
BUD0002597,2025,3,CC0012,PC002,88452.17,68578.73,19873.44,88977.73,66045.33
BUD0002598,2026,12,CC0008,PC008,78389.77,45362.09,33027.68,77718.12,48889.82
BUD0002599,2025,8,CC0012,PC002,316954.41,213902.5,103051.91,307709.85,213790.71
BUD0002600,2025,4,CC0020,PC010,693705.72,418211.08,275494.64,744219.85,450810.21
BUD0002601,2026,6,CC0010,PC010,574704.49,350627.19,224077.3,593816.58,360824.97
BUD0002602,2026,1,CC0009,PC009,559721.64,349116.99,210604.65,591894.4,349236.77
BUD0002603,2025,12,CC0016,PC006,360349.82,231886.87,128462.95,343242.6,239752.69
BUD0002604,2026,4,CC0013,PC003,374409.64,265175.63,109234.01,374021.58,252489.49
BUD0002605,2025,8,CC0015,PC005,671783.62,543355.05,128428.57,693825.51,546850.9
BUD0002606,2026,9,CC0012,PC002,124234.03,99398.84,24835.19,136158.56,96678.72
BUD0002607,2025,1,CC0001,PC001,193274.46,152486.07,40788.39,208349.3,160925.37
BUD0002608,2026,6,CC0004,PC004,417728.86,309536.69,108192.17,455819.08,318167.8
BUD0002609,2025,9,CC0020,PC010,623573.38,455603.17,167970.21,601658.76,450580.22
BUD0002610,2026,2,CC0015,PC005,82455.81,48907.86,33547.95,80267.38,50336.24
BUD0002611,2025,12,CC0002,PC002,264404.1,195377.95,69026.15,252497.11,193888.58
BUD0002612,2026,2,CC0013,PC003,109085.4,67996.84,41088.56,119536.63,67666.55
BUD0002613,2026,8,CC0017,PC007,272019.4,187547.38,84472.02,267680.32,179397.69
BUD0002614,2025,4,CC0011,PC001,707814.83,559787.43,148027.4,768396.81,535367.43
BUD0002615,2026,2,CC0002,PC002,101429.86,69708.35,31721.51,101659.22,74768.43
