Transaction_ID,Product_ID,Plant_ID,Material_ID,Standard_Cost,Actual_Cost,Material_Cost,Labor_Cost,Overhead_Cost,Freight_Cost,Manufacturing_Cost,Production_Date,Cost_Per_Unit
T0003187,P0058,PL03,M00187,900.6,872.39,466.81,216.75,111.89,76.94,795.45,2025-09-12,1.3463
T0003188,P0068,PL04,M00188,166.2,163.02,90.16,35.67,24.93,12.26,150.76,2025-03-02,0.8233
T0003189,P0136,PL05,M00189,305.66,303.21,164.69,56.78,55.48,26.26,276.95,2026-02-15,0.3489
T0003190,P0079,PL06,M00190,1036.09,989.81,571.47,175.19,180.3,62.85,926.96,2025-05-01,1.755
T0003191,P0123,PL07,M00191,408.73,402.06,230.09,79.8,56.25,35.92,366.14,2026-08-05,1.1455
T0003192,P0029,PL08,M00192,56.83,59.61,34.99,9.9,10.57,4.15,55.46,2025-09-01,0.368
T0003193,P0100,PL01,M00193,297.72,299.0,186.0,58.16,43.11,11.73,287.27,2025-09-15,0.7995
T0003194,P0136,PL02,M00194,923.95,942.16,531.68,231.2,108.33,70.95,871.21,2026-09-29,1.2126
T0003195,P0020,PL03,M00195,431.43,443.17,277.09,70.94,67.87,27.27,415.9,2025-09-25,0.9613
T0003196,P0067,PL04,M00196,614.01,601.74,349.24,125.36,80.25,46.89,554.85,2026-07-26,1.4605
T0003197,P0099,PL05,M00197,220.96,210.93,123.58,33.55,43.1,10.7,200.23,2026-05-05,0.3291
T0003198,P0030,PL06,M00198,1058.3,1030.04,594.36,219.54,124.0,92.14,937.9,2026-08-28,1.3155
T0003199,P0017,PL07,M00199,1265.46,1233.34,721.0,247.73,178.94,85.67,1147.67,2025-05-31,1.2151
T0003200,P0149,PL08,M00200,55.27,57.83,33.39,11.36,10.11,2.97,54.86,2025-03-27,0.2641
T0003201,P0014,PL01,M00201,405.47,416.75,236.93,88.36,70.1,21.36,395.39,2025-09-18,0.4193
T0003202,P0029,PL02,M00202,88.01,84.75,51.42,15.43,13.69,4.21,80.54,2026-10-17,0.6372
T0003203,P0102,PL03,M00203,616.8,589.73,313.51,151.69,88.69,35.84,553.89,2026-04-19,0.6294
T0003204,P0101,PL04,M00204,364.67,350.18,203.0,65.47,67.12,14.59,335.59,2025-05-20,0.3559
T0003205,P0044,PL05,M00205,745.75,768.16,457.15,178.66,93.86,38.49,729.67,2026-08-16,1.1482
T0003206,P0129,PL06,M00206,76.17,74.54,41.32,15.07,12.34,5.81,68.73,2026-05-17,0.1553
T0003207,P0114,PL07,M00207,27.88,27.32,14.48,5.75,5.41,1.68,25.64,2025-08-02,0.6505
T0003208,P0002,PL08,M00208,473.49,463.88,262.24,101.29,81.91,18.44,445.44,2025-04-16,0.9664
T0003209,P0105,PL01,M00209,570.56,582.72,341.33,118.85,94.09,28.45,554.27,2026-07-19,0.7339
T0003210,P0125,PL02,M00210,229.78,226.5,144.59,34.8,35.77,11.34,215.16,2025-01-18,1.2797
T0003211,P0027,PL03,M00211,67.29,67.68,44.5,10.36,9.32,3.5,64.18,2026-11-03,1.1874
T0003212,P0083,PL04,M00212,337.66,324.37,193.34,62.34,49.66,19.03,305.34,2026-10-11,0.4191
T0003213,P0115,PL05,M00213,1053.3,1016.36,589.6,233.87,145.1,47.79,968.57,2025-12-05,1.3515
T0003214,P0040,PL06,M00214,49.39,51.39,31.08,9.19,7.56,3.56,47.83,2025-12-28,0.3115
T0003215,P0022,PL07,M00215,753.1,728.83,433.45,124.83,120.48,50.07,678.76,2026-10-18,1.0814
T0003216,P0110,PL08,M00216,179.06,172.12,101.24,40.28,24.22,6.38,165.74,2026-12-04,0.5048
T0003217,P0058,PL01,M00217,354.74,350.94,179.47,69.38,71.2,30.89,320.05,2025-05-26,0.4978
T0003218,P0037,PL02,M00218,948.32,957.11,554.49,222.58,137.13,42.91,914.2,2025-05-12,0.8216
T0003219,P0124,PL03,M00219,333.0,349.53,219.38,65.34,40.87,23.94,325.59,2026-11-23,0.6761
T0003220,P0091,PL04,M00220,37.22,38.93,21.07,9.38,6.66,1.82,37.11,2025-03-02,0.7078
T0003221,P0037,PL05,M00221,306.29,303.15,173.28,60.98,50.7,18.19,284.96,2025-07-13,0.8041
T0003222,P0017,PL06,M00222,259.11,247.18,140.5,52.87,33.67,20.14,227.04,2025-10-21,1.3434
T0003223,P0096,PL07,M00223,101.44,102.28,64.55,18.22,15.91,3.6,98.68,2025-03-04,0.1745
T0003224,P0051,PL08,M00224,291.47,281.55,176.65,48.83,36.35,19.72,261.83,2025-01-17,0.6055
T0003225,P0106,PL01,M00225,1196.44,1206.75,699.89,222.67,207.47,76.72,1130.03,2026-03-02,1.2743
T0003226,P0015,PL02,M00226,662.35,694.09,396.53,119.01,124.03,54.52,639.57,2025-11-02,1.3297
T0003227,P0013,PL03,M00227,808.91,792.8,508.51,116.59,103.02,64.68,728.12,2025-04-24,1.0023
T0003228,P0064,PL04,M00228,59.45,58.48,38.43,8.88,8.18,2.99,55.49,2025-07-16,0.3285
T0003229,P0006,PL05,M00229,315.4,308.59,170.35,70.72,43.67,23.85,284.74,2025-01-30,0.3951
T0003230,P0077,PL06,M00230,683.82,690.79,394.08,120.21,114.74,61.76,629.03,2026-10-10,0.6592
T0003231,P0035,PL07,M00231,1145.52,1106.36,645.96,187.96,184.84,87.6,1018.76,2025-09-19,0.9258
T0003232,P0009,PL08,M00232,568.38,579.14,310.32,114.36,127.03,27.43,551.71,2025-12-20,1.2116
T0003233,P0138,PL01,M00233,2118.46,2034.58,1187.33,445.22,238.22,163.81,1870.77,2026-07-14,1.8564
T0003234,P0092,PL02,M00234,749.11,767.33,461.18,118.71,137.18,50.26,717.07,2025-11-04,0.964
T0003235,P0076,PL03,M00235,353.88,340.18,195.0,73.32,59.48,12.38,327.8,2026-02-08,0.3801
T0003236,P0040,PL04,M00236,589.32,568.5,349.34,91.13,99.32,28.71,539.79,2025-11-07,0.7298
T0003237,P0089,PL05,M00237,360.97,362.43,191.62,98.02,58.42,14.37,348.06,2026-05-15,1.3677
T0003238,P0088,PL06,M00238,382.7,386.09,224.49,54.34,76.46,30.8,355.29,2026-05-17,1.4194
T0003239,P0127,PL07,M00239,714.39,699.99,424.04,120.57,119.24,36.14,663.85,2025-02-03,1.2455
T0003240,P0033,PL08,M00240,1194.82,1144.63,679.06,259.53,141.18,64.86,1079.77,2026-05-15,1.4326
T0003241,P0052,PL01,M00241,1221.41,1255.51,767.04,199.83,231.81,56.83,1198.68,2026-12-30,1.0823
T0003242,P0131,PL02,M00242,404.42,411.35,234.61,72.03,74.39,30.32,381.03,2026-02-05,0.5705
T0003243,P0150,PL03,M00243,75.74,74.38,42.71,12.18,14.21,5.28,69.1,2026-03-01,0.759
T0003244,P0031,PL04,M00244,298.63,297.82,188.37,41.13,54.16,14.16,283.66,2026-01-15,1.2009
T0003245,P0020,PL05,M00245,222.85,216.48,118.27,52.41,30.48,15.32,201.16,2026-01-16,0.6894
T0003246,P0080,PL06,M00246,856.58,839.06,467.39,191.76,140.37,39.54,799.52,2026-08-05,1.0436
T0003247,P0147,PL07,M00247,90.98,90.77,52.88,19.04,14.97,3.88,86.89,2025-07-22,0.1935
T0003248,P0089,PL08,M00248,114.14,113.26,67.8,18.47,18.75,8.24,105.02,2025-07-07,0.6662
T0003249,P0125,PL01,M00249,556.71,544.62,326.1,84.76,101.99,31.77,512.85,2025-01-11,1.2755
T0003250,P0135,PL02,M00250,247.33,252.9,151.18,42.06,42.12,17.54,235.36,2026-10-30,0.3522
T0003251,P0091,PL03,M00001,653.2,677.46,440.62,106.81,96.01,34.02,643.44,2026-04-27,0.7199
T0003252,P0003,PL04,M00002,660.34,681.34,396.22,158.52,83.31,43.29,638.05,2025-11-02,1.5007
T0003253,P0098,PL05,M00003,178.85,170.67,105.79,28.62,25.15,11.11,159.56,2026-04-01,0.2528
T0003254,P0063,PL06,M00004,17.75,17.86,11.51,2.53,3.04,0.78,17.08,2025-06-04,1.1162
T0003255,P0018,PL07,M00005,296.48,290.93,170.15,67.89,35.88,17.01,273.92,2025-05-23,0.4186
T0003256,P0125,PL08,M00006,89.59,90.47,56.05,17.92,12.49,4.01,86.46,2025-03-22,1.2742
T0003257,P0045,PL01,M00007,130.19,133.19,76.0,27.38,18.27,11.54,121.65,2025-11-08,0.8324
T0003258,P0013,PL02,M00008,874.71,891.46,471.46,239.23,110.63,70.14,821.32,2026-12-02,1.5397
T0003259,P0052,PL03,M00009,670.17,662.42,385.34,142.68,91.18,43.22,619.2,2025-04-21,1.2666
T0003260,P0013,PL04,M00010,79.72,82.05,41.8,20.19,13.18,6.88,75.17,2026-10-09,0.6781
T0003261,P0073,PL05,M00011,834.37,808.17,503.38,128.0,143.76,33.03,775.14,2025-12-04,1.3292
T0003262,P0044,PL06,M00012,72.86,73.56,38.13,15.97,15.07,4.39,69.17,2026-05-30,0.4569
T0003263,P0091,PL07,M00013,1315.9,1303.7,722.6,300.31,206.31,74.48,1229.22,2025-03-28,1.5212
T0003264,P0146,PL08,M00014,576.71,598.9,342.35,89.77,115.17,51.61,547.29,2025-04-22,1.0695
T0003265,P0076,PL01,M00015,571.12,553.81,351.47,89.64,81.3,31.4,522.41,2025-09-27,1.0371
T0003266,P0139,PL02,M00016,574.89,566.52,295.34,112.3,117.0,41.88,524.64,2025-09-01,0.6267
T0003267,P0095,PL03,M00017,940.65,983.4,551.71,185.9,168.95,76.84,906.56,2025-04-03,1.3677
T0003268,P0049,PL04,M00018,50.93,52.39,31.37,8.66,8.41,3.95,48.44,2026-01-09,1.2778
T0003269,P0059,PL05,M00019,107.12,103.15,61.47,16.25,17.24,8.19,94.96,2025-12-02,1.2894
T0003270,P0055,PL06,M00020,254.79,260.13,166.21,44.82,30.38,18.72,241.41,2025-08-17,0.2294
T0003271,P0042,PL07,M00021,395.82,381.32,210.75,67.3,79.78,23.49,357.83,2025-08-14,0.9122
T0003272,P0026,PL08,M00022,10.47,10.47,6.62,1.6,1.81,0.44,10.03,2025-01-01,0.698
T0003273,P0009,PL01,M00023,344.17,354.94,201.9,89.88,47.84,15.32,339.62,2026-05-16,0.6537
T0003274,P0109,PL02,M00024,1065.5,1056.39,548.22,208.31,209.18,90.68,965.71,2025-12-16,0.9604
T0003275,P0042,PL03,M00025,566.04,571.14,333.31,98.26,80.41,59.16,511.98,2025-05-08,1.2864
T0003276,P0131,PL04,M00026,68.61,65.93,35.56,14.71,9.87,5.79,60.14,2026-05-23,0.8675
T0003277,P0120,PL05,M00027,12.67,12.57,7.03,2.79,2.23,0.52,12.05,2026-09-15,0.1352
T0003278,P0101,PL06,M00028,422.84,443.68,239.89,93.54,82.79,27.46,416.22,2025-11-24,0.9167
T0003279,P0071,PL07,M00029,96.33,97.39,55.84,16.09,18.7,6.76,90.63,2025-02-03,0.2208
T0003280,P0076,PL08,M00030,860.52,876.65,450.9,197.37,185.9,42.48,834.17,2025-01-14,0.7834
T0003281,P0051,PL01,M00031,948.6,945.16,548.98,157.4,175.74,63.04,882.12,2026-11-03,1.5147
T0003282,P0010,PL02,M00032,154.11,158.58,100.02,25.55,24.45,8.56,150.02,2026-04-05,0.5376
T0003283,P0043,PL03,M00033,2177.14,2084.73,1175.02,431.97,344.32,133.42,1951.31,2026-10-10,1.7489
T0003284,P0121,PL04,M00034,346.96,333.31,174.9,78.65,64.07,15.69,317.62,2025-08-06,0.7309
T0003285,P0146,PL05,M00035,690.84,708.72,414.76,125.98,111.54,56.44,652.28,2025-09-02,0.7654
T0003286,P0021,PL06,M00036,188.61,187.19,115.1,40.82,25.11,6.16,181.03,2025-11-13,0.2765
T0003287,P0116,PL07,M00037,146.55,146.29,90.12,26.64,22.22,7.31,138.98,2026-04-05,0.9378
T0003288,P0040,PL08,M00038,392.42,386.09,213.8,76.99,61.26,34.04,352.05,2025-08-22,0.4201
T0003289,P0107,PL01,M00039,604.56,612.05,328.37,159.37,73.55,50.76,561.29,2025-01-14,0.7807
T0003290,P0083,PL02,M00040,187.57,181.92,101.04,32.74,33.49,14.65,167.27,2025-06-29,0.1889
T0003291,P0080,PL03,M00041,342.51,346.03,204.36,70.64,48.65,22.38,323.65,2026-12-13,0.7239
T0003292,P0038,PL04,M00042,289.92,282.39,181.37,49.4,39.76,11.86,270.53,2026-06-15,0.9573
T0003293,P0027,PL05,M00043,497.03,520.12,300.99,91.0,99.9,28.23,491.89,2025-04-17,0.7953
T0003294,P0108,PL06,M00044,82.79,80.97,45.36,16.98,12.86,5.77,75.2,2025-10-21,0.9526
T0003295,P0054,PL07,M00045,248.15,253.01,128.32,57.75,52.94,14.0,239.01,2025-07-27,0.5418
T0003296,P0089,PL08,M00046,479.93,464.29,272.51,86.26,71.14,34.38,429.91,2026-10-03,1.0924
T0003297,P0083,PL01,M00047,69.56,66.42,36.37,11.53,14.39,4.13,62.29,2025-05-22,0.5582
T0003298,P0050,PL02,M00048,127.82,127.12,72.65,27.92,16.99,9.56,117.56,2025-05-17,0.1132
T0003299,P0097,PL03,M00049,1160.47,1217.23,689.9,241.14,218.94,67.25,1149.98,2026-04-21,1.1219
T0003300,P0065,PL04,M00050,921.55,936.12,513.16,213.9,151.17,57.89,878.23,2026-04-19,1.0822
T0003301,P0121,PL05,M00051,968.4,1008.57,564.01,206.55,170.04,67.97,940.6,2026-10-30,1.0975
T0003302,P0046,PL06,M00052,110.66,109.04,59.83,19.36,19.79,10.06,98.98,2026-09-18,0.1867
T0003303,P0101,PL07,M00053,293.57,282.03,167.05,40.88,52.57,21.53,260.5,2025-01-01,0.3901
T0003304,P0139,PL08,M00054,210.19,214.66,118.05,44.02,40.23,12.36,202.3,2025-03-07,0.6204
T0003305,P0103,PL01,M00055,25.37,25.91,14.96,4.9,4.19,1.86,24.05,2025-08-26,0.3867
T0003306,P0115,PL02,M00056,1725.63,1719.7,1016.31,278.92,328.83,95.64,1624.06,2025-01-10,1.5232
T0003307,P0038,PL03,M00057,87.52,91.71,53.97,20.97,12.97,3.8,87.91,2025-04-05,0.6948
T0003308,P0099,PL04,M00058,1240.23,1237.95,793.2,237.01,152.36,55.38,1182.57,2025-11-02,1.1441
T0003309,P0075,PL05,M00059,1130.56,1103.95,660.08,204.6,170.87,68.4,1035.55,2026-06-18,1.1428
T0003310,P0027,PL06,M00060,316.18,324.36,198.78,48.3,56.65,20.63,303.73,2026-02-01,0.977
T0003311,P0013,PL07,M00061,809.25,799.43,465.49,146.55,122.1,65.29,734.14,2025-11-16,1.3527
T0003312,P0057,PL08,M00062,765.44,739.45,419.07,128.37,138.39,53.62,685.83,2026-10-30,1.547
T0003313,P0071,PL01,M00063,449.28,435.82,279.73,79.76,52.07,24.26,411.56,2025-05-28,0.6593
T0003314,P0042,PL02,M00064,123.48,117.91,63.51,19.36,25.07,9.97,107.94,2026-01-23,0.1615
T0003315,P0012,PL03,M00065,510.18,508.33,294.46,79.01,98.72,36.14,472.19,2026-03-01,1.3238
T0003316,P0131,PL04,M00066,266.83,258.49,153.88,41.3,45.01,18.3,240.19,2025-12-10,1.1438
T0003317,P0126,PL05,M00067,681.32,707.42,371.59,154.44,140.11,41.28,666.14,2026-02-03,0.6294
T0003318,P0046,PL06,M00068,460.78,468.89,284.32,77.46,63.36,43.75,425.14,2025-02-27,1.4517
T0003319,P0018,PL07,M00069,806.53,831.0,553.67,138.04,104.72,34.57,796.43,2025-03-20,0.8656
T0003320,P0109,PL08,M00070,188.25,185.11,102.9,43.13,28.2,10.88,174.23,2025-02-01,0.2012
T0003321,P0148,PL01,M00071,367.7,353.26,203.89,79.04,44.82,25.51,327.75,2025-09-18,0.4774
T0003322,P0041,PL02,M00072,207.73,213.75,131.52,40.43,30.57,11.23,202.52,2026-08-16,0.5655
T0003323,P0036,PL03,M00073,1250.11,1244.73,667.18,278.12,213.72,85.71,1159.02,2026-11-28,1.3648
T0003324,P0084,PL04,M00074,932.82,899.96,493.98,204.75,157.6,43.63,856.33,2025-02-16,0.9118
T0003325,P0064,PL05,M00075,138.79,135.91,77.67,31.47,19.48,7.29,128.62,2025-09-02,0.1793
T0003326,P0073,PL06,M00076,123.45,118.72,73.94,18.76,21.3,4.72,114.0,2025-08-24,1.12
T0003327,P0150,PL07,M00077,148.75,152.13,95.77,21.37,23.0,11.99,140.14,2025-08-04,0.2746
T0003328,P0066,PL08,M00078,509.18,528.6,281.9,116.66,87.06,42.98,485.62,2026-02-25,0.8839
T0003329,P0070,PL01,M00079,1300.6,1318.85,727.07,284.62,211.46,95.7,1223.15,2025-02-28,1.2879
T0003330,P0016,PL02,M00080,100.3,99.08,55.62,23.78,14.78,4.9,94.18,2025-06-24,0.8541
T0003331,P0065,PL03,M00081,24.77,24.55,13.27,5.46,4.17,1.65,22.9,2026-05-12,0.3507
T0003332,P0125,PL04,M00082,427.09,414.59,256.68,73.36,52.67,31.88,382.71,2026-02-10,0.4188
T0003333,P0075,PL05,M00083,146.32,143.61,90.8,20.99,23.01,8.81,134.8,2025-03-01,0.2616
T0003334,P0034,PL06,M00084,50.28,51.12,29.55,10.67,6.42,4.48,46.64,2025-06-07,0.0871
T0003335,P0124,PL07,M00085,155.49,159.4,89.11,37.84,20.65,11.8,147.6,2026-12-27,0.2059
T0003336,P0051,PL08,M00086,812.91,795.4,481.68,131.74,120.35,61.63,733.77,2025-04-12,0.8183
T0003337,P0069,PL01,M00087,405.75,425.61,265.87,58.98,65.44,35.32,390.29,2026-01-30,0.3996
T0003338,P0102,PL02,M00088,1178.1,1152.93,719.97,208.75,170.56,53.65,1099.28,2025-05-19,1.0695
T0003339,P0008,PL03,M00089,76.19,73.91,41.32,19.25,10.52,2.82,71.09,2026-12-23,0.4061
T0003340,P0116,PL04,M00090,37.22,38.07,24.17,6.81,5.24,1.85,36.22,2025-07-26,0.4479
T0003341,P0100,PL05,M00091,1074.96,1103.0,606.98,223.82,206.6,65.6,1037.4,2026-01-09,0.9292
T0003342,P0088,PL06,M00092,527.21,525.86,318.18,100.44,68.66,38.58,487.28,2025-09-14,1.2201
T0003343,P0029,PL07,M00093,526.07,507.09,279.25,111.19,66.38,50.27,456.82,2025-01-21,0.7777
T0003344,P0130,PL08,M00094,1112.3,1062.28,610.79,178.11,228.06,45.32,1016.96,2026-12-03,1.1313
T0003345,P0106,PL01,M00095,816.5,822.79,484.35,110.04,157.48,70.92,751.87,2025-07-05,1.2836
T0003346,P0029,PL02,M00096,397.74,402.33,245.14,71.79,55.79,29.61,372.72,2026-04-06,0.5042
T0003347,P0126,PL03,M00097,801.21,781.17,466.25,149.56,129.12,36.24,744.93,2025-05-01,0.7082
T0003348,P0136,PL04,M00098,208.35,208.31,115.51,49.53,29.65,13.62,194.69,2025-01-27,0.9734
T0003349,P0072,PL05,M00099,1464.76,1518.96,845.73,320.09,251.53,101.61,1417.35,2025-03-05,1.6108
T0003350,P0066,PL06,M00100,1526.47,1581.95,931.84,319.96,217.32,112.83,1469.12,2025-05-07,1.3987
T0003351,P0106,PL07,M00101,133.38,139.49,75.94,24.92,25.66,12.97,126.52,2026-04-01,0.4428
T0003352,P0041,PL08,M00102,711.46,739.9,390.55,199.65,100.29,49.41,690.49,2026-09-14,0.8694
T0003353,P0053,PL01,M00103,1055.78,1065.36,609.76,219.51,163.54,72.55,992.81,2026-04-10,1.9765
T0003354,P0123,PL02,M00104,565.03,540.33,279.46,113.08,101.21,46.58,493.75,2026-10-20,0.6349
T0003355,P0144,PL03,M00105,1346.53,1313.12,785.88,281.81,185.19,60.24,1252.88,2026-04-18,1.3118
T0003356,P0015,PL04,M00106,633.29,661.97,332.96,159.58,122.78,46.65,615.32,2026-10-26,0.6465
T0003357,P0006,PL05,M00107,167.72,167.12,93.47,29.79,34.32,9.54,157.58,2025-08-18,1.2379
T0003358,P0102,PL06,M00108,741.28,713.68,396.21,150.77,113.05,53.65,660.03,2026-02-23,0.7419
T0003359,P0120,PL07,M00109,639.34,610.64,369.1,130.93,90.17,20.44,590.2,2026-12-25,0.6718
T0003360,P0146,PL08,M00110,71.02,68.44,38.35,13.24,12.06,4.79,63.65,2026-04-15,1.18
T0003361,P0113,PL01,M00111,299.99,312.21,202.97,50.32,36.12,22.8,289.41,2025-06-21,1.027
T0003362,P0108,PL02,M00112,312.3,321.95,193.94,59.9,41.26,26.85,295.1,2026-06-07,0.3226
T0003363,P0053,PL03,M00113,41.1,39.9,23.6,6.49,7.48,2.33,37.57,2026-11-01,0.7528
T0003364,P0066,PL04,M00114,444.11,426.18,243.5,84.61,66.84,31.23,394.95,2025-03-08,0.4371
T0003365,P0104,PL05,M00115,707.42,674.17,409.08,114.65,99.14,51.3,622.87,2026-03-26,1.1312
T0003366,P0072,PL06,M00116,252.66,259.26,170.79,39.9,35.86,12.71,246.55,2026-02-26,0.373
T0003367,P0018,PL07,M00117,181.27,188.78,115.34,37.81,20.32,15.31,173.47,2026-01-10,0.1759
T0003368,P0099,PL08,M00118,335.51,333.48,195.78,62.88,45.26,29.56,303.92,2026-11-01,0.4506
T0003369,P0128,PL01,M00119,1132.99,1141.73,654.11,193.4,217.08,77.14,1064.59,2026-11-13,1.5122
T0003370,P0033,PL02,M00120,1002.57,963.59,479.09,211.69,190.28,82.53,881.06,2025-10-24,1.3515
T0003371,P0102,PL03,M00121,420.76,440.69,261.41,76.23,75.64,27.41,413.28,2025-11-22,1.3858
T0003372,P0124,PL04,M00122,843.31,821.55,477.49,129.83,134.27,79.96,741.59,2026-01-10,0.8891
T0003373,P0045,PL05,M00123,201.71,193.83,123.84,33.88,25.59,10.52,183.31,2025-03-10,0.4671
T0003374,P0041,PL06,M00124,593.71,587.06,333.7,113.26,95.09,45.01,542.05,2026-05-20,1.418
T0003375,P0086,PL07,M00125,407.44,407.83,245.9,88.97,55.96,17.0,390.83,2026-03-18,1.2785
T0003376,P0001,PL08,M00126,497.19,490.15,289.81,108.51,66.24,25.59,464.56,2026-06-07,0.8722
T0003377,P0065,PL01,M00127,1103.59,1138.08,616.7,214.83,198.63,107.92,1030.16,2026-07-23,1.229
T0003378,P0035,PL02,M00128,289.96,287.27,161.97,51.32,61.87,12.11,275.16,2025-05-03,0.2697
T0003379,P0004,PL03,M00129,129.65,134.18,75.73,23.62,26.52,8.31,125.87,2026-07-09,0.1278
T0003380,P0029,PL04,M00130,494.03,516.56,286.84,128.44,71.03,30.25,486.31,2026-07-21,0.7337
T0003381,P0010,PL05,M00131,257.8,262.32,170.47,42.39,32.85,16.61,245.71,2026-08-29,1.1607
T0003382,P0042,PL06,M00132,1293.66,1314.8,733.28,273.3,237.95,70.27,1244.53,2026-10-14,1.4773
T0003383,P0135,PL07,M00133,1247.67,1230.35,678.94,255.33,205.49,90.59,1139.76,2025-12-22,1.4968
T0003384,P0083,PL08,M00134,174.58,172.86,104.23,29.83,24.91,13.89,158.97,2026-08-22,1.0605
T0003385,P0107,PL01,M00135,1218.82,1245.64,721.92,266.27,195.78,61.67,1183.97,2026-03-20,1.2164
T0003386,P0006,PL02,M00136,1233.23,1283.76,659.04,321.35,218.15,85.22,1198.54,2025-04-09,1.0824
T0003387,P0070,PL03,M00137,66.73,67.19,42.18,12.65,7.99,4.37,62.82,2025-04-13,0.7466
T0003388,P0058,PL04,M00138,1340.8,1407.39,880.76,267.93,176.43,82.27,1325.12,2025-05-11,1.442
T0003389,P0026,PL05,M00139,648.08,661.39,354.42,125.52,126.26,55.19,606.2,2025-07-10,0.5634
T0003390,P0083,PL06,M00140,377.0,393.47,201.48,78.31,79.19,34.49,358.98,2025-01-14,0.9391
T0003391,P0122,PL07,M00141,757.91,734.73,463.53,121.59,95.81,53.8,680.93,2025-05-25,0.6704
T0003392,P0046,PL08,M00142,981.62,942.77,572.22,165.13,150.75,54.67,888.1,2026-09-20,1.0975
T0003393,P0088,PL01,M00143,169.12,175.19,103.9,34.14,29.58,7.57,167.62,2025-06-28,0.3305
T0003394,P0144,PL02,M00144,341.39,343.24,186.26,81.91,61.36,13.71,329.53,2026-04-27,1.0125
T0003395,P0007,PL03,M00145,309.28,314.84,180.05,67.33,45.29,22.17,292.67,2026-05-25,1.1407
T0003396,P0094,PL04,M00146,110.54,110.38,67.34,22.45,13.12,7.47,102.91,2026-04-11,0.191
T0003397,P0032,PL05,M00147,1450.79,1382.08,830.73,212.22,255.59,83.54,1298.54,2025-09-02,1.5477
T0003398,P0066,PL06,M00148,1371.05,1409.49,797.41,281.03,225.33,105.72,1303.77,2026-05-14,1.4137
T0003399,P0131,PL07,M00149,601.0,605.21,355.62,101.11,98.08,50.4,554.81,2026-07-19,1.1752
T0003400,P0089,PL08,M00150,423.11,430.34,259.8,86.79,57.1,26.65,403.69,2026-05-03,1.0895
T0003401,P0033,PL01,M00151,687.49,706.05,445.37,107.75,113.06,39.87,666.18,2025-05-18,0.6936
T0003402,P0134,PL02,M00152,231.3,243.14,137.1,49.51,40.41,16.12,227.02,2025-04-20,0.3401
T0003403,P0059,PL03,M00153,1052.62,1096.88,633.82,209.4,159.96,93.7,1003.18,2025-07-14,1.336
T0003404,P0119,PL04,M00154,423.67,445.02,275.84,69.96,74.44,24.78,420.24,2026-11-15,0.3846
T0003405,P0063,PL05,M00155,351.69,355.41,205.23,81.38,44.56,24.24,331.17,2026-12-20,0.9528
T0003406,P0108,PL06,M00156,423.08,428.43,217.33,103.38,74.18,33.54,394.89,2025-03-25,0.7105
T0003407,P0112,PL07,M00157,848.79,852.43,462.23,227.12,108.26,54.82,797.61,2026-06-14,0.9935
T0003408,P0017,PL08,M00158,550.6,527.27,274.89,108.49,102.75,41.14,486.13,2026-08-23,0.4557
T0003409,P0127,PL01,M00159,920.03,967.07,568.64,158.91,173.87,65.65,901.42,2026-04-17,0.8202
T0003410,P0127,PL02,M00160,205.12,214.42,120.46,49.48,36.23,8.25,206.17,2026-07-31,0.1822
T0003411,P0006,PL03,M00161,212.52,221.9,137.16,41.68,33.67,9.39,212.51,2026-10-23,1.0617
T0003412,P0083,PL04,M00162,170.54,169.92,91.2,36.93,33.15,8.64,161.28,2025-11-26,0.2407
T0003413,P0004,PL05,M00163,2.26,2.22,1.26,0.52,0.34,0.1,2.12,2026-12-16,0.0854
T0003414,P0076,PL06,M00164,653.1,687.3,413.37,151.35,84.69,37.89,649.41,2025-06-28,0.8412
T0003415,P0117,PL07,M00165,263.02,265.29,170.68,50.38,32.97,11.26,254.03,2025-12-20,0.2761
T0003416,P0111,PL08,M00166,900.11,886.12,510.78,132.98,160.86,81.5,804.62,2025-12-02,1.1449
T0003417,P0124,PL01,M00167,33.03,34.05,19.37,8.28,4.02,2.38,31.67,2025-12-09,0.3153
T0003418,P0047,PL02,M00168,93.89,95.41,60.74,15.0,14.23,5.44,89.97,2026-05-04,1.3438
T0003419,P0106,PL03,M00169,1055.36,1095.94,677.62,173.34,188.2,56.78,1039.16,2026-02-08,1.0661
T0003420,P0059,PL04,M00170,421.69,427.63,240.73,86.47,81.15,19.28,408.35,2025-06-24,0.5292
T0003421,P0147,PL05,M00171,376.77,392.88,224.26,69.86,74.5,24.26,368.62,2026-02-01,1.2881
T0003422,P0144,PL06,M00172,128.7,126.75,65.85,29.64,19.75,11.51,115.24,2026-05-01,1.0305
T0003423,P0019,PL07,M00173,207.07,197.51,103.34,44.14,36.89,13.14,184.37,2026-03-02,0.2516
T0003424,P0046,PL08,M00174,408.92,407.08,208.91,101.59,72.69,23.89,383.19,2026-08-10,0.5874
T0003425,P0103,PL01,M00175,9.56,9.15,5.18,1.43,1.85,0.69,8.46,2025-12-11,0.2128
T0003426,P0067,PL02,M00176,590.58,576.55,365.2,91.91,74.31,45.13,531.42,2025-03-21,0.6253
T0003427,P0024,PL03,M00177,1036.64,1060.1,636.7,176.82,165.62,80.96,979.14,2026-05-29,1.4041
T0003428,P0107,PL04,M00178,279.48,274.2,153.47,70.4,37.35,12.98,261.22,2026-10-09,0.8136
